Block,Time,WR/01102023/31032046/L_NR_2020_05,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2022_09,L_NR_2019_19,NR/01102023/13082046/L_NR_2021_12,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/14082046/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,WR/01102023/29112042/L_NR_2019_05,NR/22102023/11042047/L_NR_2021_17,WR/01102023/01102023/L_NR_2020_06,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,WR/01102023/30052048/L_NR_2022_10,SR/01102023/07102043/L_NR_2018_61,WR/01102023/16072048/L_NR_2022_08,NR/01102023/02122045/L_NR_2021_13,NR/26072023/25122043/L_NR_2023_10,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/31052040/LT-31,NR/01102023/30042040/GNA_LT_36,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/30042040/GNA_LT_35,NR/16042024/31052024/IEX_240323_06618,NR/01052024/31052024/IEX_240416_00120_1,NR/01102023/31102037/L_NR_2019_11,NR/01102023/06022042/L_NR_2012_07,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,NR/01052024/31052024/2-R1,NR/01102023/19072037/LT-05,NR/30092023/31122025/SH-07,NR/01052024/31052024/MC120240501NR23436,NR/01102023/06022042/L_NR_2012_02,NR/01052024/31052024/IEX_240415_00115_1,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/23072042/L_NR_2012_04,NR/01102023/05012040/L_NR_2020_02,NR/01052024/31052024/DC20240501NR23726,NR/01052024/31052024/IEX-240324-06625_1,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/DC20240501NR23727,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01052024/31052024/DC20240501NR23728,NR/01052024/31052024/IEX-240323-06617_1,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01052024/31052024/DC20240501NR23735
52,12:45-13:00,100,33.33,65,122.624172,233.33,0,93,30.5,0,43.5,29.66,47,33.34,87.64,189,65,8.61,30.34,46.67,81,30.5,15.840000,16.240000,0.000000,29.770000,15.840000,0.000000,0.000000,7.840000,87.170000,0.000000,7.150000,17.370000,0.000000,115.530000,17.370000,0.000000,262.380000,0.000000,16.120000,0.000000,6.690000,0.000000,0.000000,0.000000,0.000000,132.590000,14.120000,0.000000,0.000000,24.700000,0.000000

53,13:00-13:15,87.5,29.17,65,123.715724,233.33,0,93,30.5,0,43.5,29.49,47,29.16,87.54,189,65,8.81,30.34,46.67,81,30.5,15.810000,16.220000,0.000000,29.260000,15.810000,0.000000,0.000000,7.840000,87.170000,0.000000,7.460000,17.370000,0.000000,115.530000,17.370000,0.000000,262.380000,0.000000,16.120000,0.000000,6.880000,0.000000,0.000000,0.000000,0.000000,132.590000,14.120000,0.000000,0.000000,24.700000,0.000000

54,13:15-13:30,87.5,29.17,65,124.21277,233.33,0,93,30.33,0,43.5,29.49,47,29.16,87.54,189,65,9.21,30.34,46.67,81,30.33,15.560000,15.950000,0.000000,29.260000,15.560000,0.000000,0.000000,7.840000,87.170000,0.000000,7.460000,17.370000,0.000000,115.530000,17.370000,0.000000,262.380000,0.000000,16.120000,0.000000,6.880000,0.000000,0.000000,0.000000,0.000000,132.590000,14.120000,0.000000,0.000000,24.700000,0.000000

55,13:30-13:45,87.5,29.17,65,116.435462,233.33,0,98,30.33,0,43.5,29.15,49,29.16,87.44,200,65,8.01,30.34,46.67,85,30.33,15.170000,15.560000,0.000000,29.260000,15.170000,0.000000,0.000000,7.840000,87.170000,0.000000,7.460000,17.370000,0.000000,115.530000,17.370000,0.000000,262.380000,0.000000,16.120000,0.000000,7.430000,0.000000,0.000000,0.000000,0.000000,132.590000,14.120000,0.000000,0.000000,24.700000,0.000000

56,13:45-14:00,87.5,29.17,65,113.579884,233.33,0,98,30.5,0,43.5,29.15,49,29.16,87.49,200,65,8.01,30.34,46.67,85,30.5,15.020000,15.400000,0.000000,28.260000,15.020000,0.000000,0.000000,7.840000,87.170000,0.000000,7.460000,17.370000,0.000000,115.530000,17.370000,0.000000,262.380000,0.000000,16.120000,0.000000,7.430000,0.000000,0.000000,0.000000,0.000000,132.590000,14.120000,0.000000,0.000000,24.700000,0.000000

57,14:00-14:15,87.5,29.17,65,110.256498,233.33,0,93,30.5,0,44,29.15,47,29.16,87.35,200,65,8.01,30.34,46.67,85,30.5,14.760000,15.130000,0.000000,28.260000,14.760000,0.000000,0.000000,8.220000,87.170000,0.000000,7.770000,17.370000,0.000000,115.530000,17.370000,0.000000,262.380000,0.000000,16.120000,0.000000,7.430000,0.000000,0.000000,0.000000,0.000000,132.590000,14.210000,0.000000,0.000000,24.700000,0.000000

58,14:15-14:30,87.5,29.17,65,106.406828,233.33,0,91,30.5,0,43.19,29.15,46,29.16,87.01,193,65,8.01,30.34,46.67,82,30.5,14.370000,14.740000,0.000000,28.260000,14.370000,0.000000,0.000000,8.220000,87.170000,0.000000,7.770000,17.370000,0.000000,115.530000,17.370000,0.000000,262.380000,0.000000,16.120000,0.000000,7.430000,0.000000,0.000000,0.000000,0.000000,132.590000,14.210000,0.000000,0.000000,24.700000,0.000000

59,14:30-14:45,87.5,29.17,65,101.738494,231.85,0,87,30.5,0,43.52,29.15,43,29.16,86.35,186,65,8.01,30.34,46.37,79,30.5,13.450000,13.780000,0.000000,28.260000,13.450000,0.000000,0.000000,7.680000,87.170000,0.000000,7.770000,17.370000,0.000000,115.530000,17.370000,0.000000,262.380000,0.000000,16.120000,0.000000,7.430000,0.000000,0.000000,0.000000,0.000000,132.590000,14.210000,0.000000,0.000000,24.700000,0.000000

60,14:45-15:00,87.5,29.17,65,96.77778,225.7,0,85,30.5,0,42.4,29.15,42,29.16,84.56,179,65,8.01,30.34,45.14,76,30.5,12.780000,13.100000,0.000000,28.260000,12.780000,0.000000,0.000000,7.680000,87.170000,0.000000,7.770000,3.820000,0.000000,115.530000,30.920000,0.000000,262.380000,0.000000,16.120000,0.000000,7.430000,0.000000,0.000000,0.000000,0.000000,132.590000,14.210000,0.000000,0.000000,24.700000,0.000000

61,15:00-15:15,95,31.67,65,88.25003,215.01,0,80,30.5,0,40.45,29.49,40,31.66,80.95,168,65,17.66,30.34,43,72,30.5,12.100000,12.410000,0.000000,27.250000,12.100000,0.000000,0.000000,8.070000,87.170000,0.000000,5.830000,30.920000,0.000000,115.530000,30.920000,0.000000,262.380000,0.000000,16.120000,0.000000,7.900000,0.000000,0.000000,0.000000,0.000000,132.590000,14.300000,0.000000,0.000000,24.700000,0.000000

62,15:15-15:30,95,31.67,65,82.460906,202.24,0,75,30.5,0,38.4,29.49,37,31.66,76.2,158,65,20.03,30.34,40.45,67,30.5,11.600000,11.890000,0.000000,27.250000,11.600000,0.000000,0.000000,8.070000,87.170000,0.000000,6.760000,30.920000,0.000000,115.530000,30.920000,0.000000,262.380000,0.000000,16.120000,0.000000,7.900000,0.000000,0.000000,0.000000,0.000000,132.590000,14.300000,0.000000,0.000000,24.700000,0.000000

63,15:30-15:45,95,31.67,65,76.740004,189.21,0,71,30.5,0,36.36,30.15,36,31.66,71.08,147,65,18,30.34,37.84,63,30.5,10.700000,10.960000,0.000000,27.760000,10.700000,0.000000,0.000000,8.070000,87.170000,0.000000,6.760000,30.920000,0.000000,115.530000,30.920000,0.000000,262.380000,0.000000,16.120000,0.000000,7.150000,0.000000,0.000000,0.000000,0.000000,132.590000,14.300000,0.000000,0.000000,24.700000,0.000000

64,15:45-16:00,95,31.67,65,70.785198,178.88,0,67,30.83,0,33.43,30.15,33,31.66,65.69,137,65,18.2,30.34,35.78,58,30.83,10.170000,10.430000,0.000000,27.760000,10.170000,0.000000,0.000000,8.070000,87.170000,0.000000,6.760000,30.920000,0.000000,115.530000,30.920000,0.000000,262.380000,0.000000,16.120000,0.000000,7.150000,0.000000,0.000000,0.000000,0.000000,132.590000,14.300000,0.000000,0.000000,24.700000,0.000000

65,16:00-16:15,95,31.67,68.33,64.3236,163.77,0,60,31,0,31.25,30.15,30,31.66,60.07,126,68.33,18.6,35.34,32.75,54,31,9.140000,9.370000,0.000000,28.770000,9.140000,0.000000,0.000000,8.380000,87.170000,0.000000,6.920000,30.920000,0.000000,115.530000,30.920000,14.500000,262.380000,0.000000,16.120000,0.000000,7.530000,0.000000,19.330000,39.620000,0.000000,132.590000,14.490000,0.000000,19.330000,24.700000,0.000000

66,16:15-16:30,95,31.67,68.33,57.413686,149.77,0,53,31,0,27.71,29.49,27,31.66,54.16,112,68.33,19.4,35.34,29.95,48,31,8.300000,8.500000,0.000000,28.770000,8.300000,0.000000,0.000000,8.380000,87.170000,0.000000,6.920000,30.920000,0.000000,115.530000,30.920000,14.500000,262.380000,0.000000,16.120000,0.000000,7.530000,0.000000,19.330000,39.620000,0.000000,132.590000,14.490000,0.000000,19.330000,24.700000,0.000000

67,16:30-16:45,110,36.67,75,50.035964,134.54,0,47,31,0,23.93,33,23,36.66,47.96,98,75,20,37.34,26.91,42,31,7.480000,7.670000,0.000000,28.770000,7.480000,0.000000,0.000000,8.380000,87.170000,0.000000,6.920000,30.920000,0.000000,115.530000,30.920000,14.500000,262.380000,0.000000,16.120000,0.000000,7.530000,0.000000,19.330000,39.620000,0.000000,132.590000,14.490000,0.000000,19.330000,24.700000,0.000000

68,16:45-17:00,109,36.33,74,42.473068,117.78,0,40,31,0,21.18,33,20,36.34,41.05,84,74,20.8,37.34,23.55,36,31,6.480000,6.650000,0.000000,28.770000,6.480000,0.000000,0.000000,8.380000,87.170000,0.000000,6.920000,30.920000,0.000000,115.530000,30.920000,14.500000,262.380000,0.000000,16.120000,0.000000,7.530000,0.000000,19.330000,39.620000,0.000000,132.590000,14.490000,0.000000,19.330000,24.700000,0.000000

69,17:00-17:15,108,36,74.33,35.163568,100.99,0,33,33,0,17.85,27.11,17,36,34.05,70,74.33,21.81,37.34,20.2,30,20,5.520000,5.650000,0.000000,28.770000,5.520000,0.000000,46.390000,8.610000,87.170000,0.000000,7.150000,30.920000,0.000000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,7.810000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

70,17:15-17:30,107.5,35.83,72.67,28.243908,84.48,0,27,31.5,0,13,19.9,13,35.84,27.61,56,72.67,22.81,37.34,16.9,24,10,4.630000,4.760000,0.000000,28.770000,4.630000,0.000000,46.390000,8.610000,87.170000,0.000000,7.150000,30.920000,0.000000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,7.810000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

71,17:30-17:45,107.5,35.83,76.67,21.548406,69.24,0,20,22.76,0,10,13.12,10,35.84,21.19,42,76.67,23.41,37.34,13.85,18,3,3.750000,3.850000,0.000000,28.770000,3.750000,0.000000,46.390000,8.610000,87.170000,0.000000,7.150000,30.920000,0.000000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,7.810000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

72,17:45-18:00,107.5,35.83,76,15.242744,53.53,0,13,14.44,0,8,8.39,7,35.84,14.99,28,76,23.81,37.34,10.7,12,0,2.880000,2.960000,0.000000,28.770000,2.880000,0.000000,46.390000,8.610000,87.170000,0.000000,7.150000,30.920000,0.000000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,7.810000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

73,18:00-18:15,115,38.33,76,9.94092,39.65,0,5,0,0,5,0,3,38.34,9.47,14,76,20,37.34,7.93,6,0,2.170000,2.230000,0.000000,29.770000,2.170000,48.320000,46.390000,9.070000,87.170000,0.000000,8.170000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.180000,4.830000,19.330000,39.620000,5.800000,132.590000,15.320000,6.760000,19.330000,24.700000,57.980000

74,18:15-18:30,115,38.33,75.33,5.672172,28.22,0,3,0,0,4,0,1,38.34,5.12,7,75.33,20,37.34,5.64,3,0,1.540000,1.580000,0.000000,29.260000,1.540000,48.320000,46.390000,9.070000,87.170000,0.000000,8.170000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.180000,4.830000,19.330000,39.620000,5.800000,132.590000,15.320000,6.760000,19.330000,24.700000,57.980000

75,18:30-18:45,115,38.33,75.33,2.153866,19.14,0,1,0,0,3,0,1,38.34,2.22,4,75.33,14,37.34,3.83,1,0,0.940000,0.960000,0.000000,29.260000,0.940000,48.320000,46.390000,9.070000,87.170000,0.000000,8.170000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.180000,4.830000,19.330000,39.620000,5.800000,132.590000,15.320000,6.760000,19.330000,24.700000,57.980000

76,18:45-19:00,115,38.33,75,0.224158,11.93,0,0,0,0,2,0,0,38.34,0,1,75,14,37.34,2.38,0,0,0.470000,0.480000,0.000000,29.260000,0.470000,48.320000,46.390000,9.070000,87.170000,0.000000,8.170000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.180000,4.830000,19.330000,39.620000,5.800000,132.590000,15.320000,6.760000,19.330000,24.700000,57.980000

77,19:00-19:15,115,38.33,78.33,0,6.08,0,0,0,0,1,0,0,38.34,0,1,78.33,13.8,37.34,1.21,0,0,0.080000,0.080000,0.000000,29.260000,0.080000,48.320000,46.390000,9.610000,87.170000,0.000000,8.320000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.360000,4.830000,19.330000,39.620000,5.800000,132.590000,14.850000,6.760000,19.330000,24.700000,57.980000

78,19:15-19:30,115,38.33,78.33,0,1.63,0,0,0,0,0.5,0,0,38.34,0,0,78.33,13.4,37.34,0.32,0,0,0.000000,0.000000,0.000000,29.260000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,8.320000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.360000,4.830000,19.330000,39.620000,5.800000,132.590000,14.850000,6.760000,19.330000,24.700000,57.980000

79,19:30-19:45,115,38.33,78.33,0,0,0,0,0,0,0,0,0,38.34,0,0,78.33,16,37.34,0,0,0,0.000000,0.000000,0.000000,28.760000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,8.320000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.360000,4.830000,19.330000,39.620000,5.800000,132.590000,14.850000,6.760000,19.330000,24.700000,57.980000

80,19:45-20:00,115,38.33,78,0,0,0,0,0,0,0,0,0,38.34,0,0,78,16,37.34,0,0,0,0.000000,0.000000,0.000000,28.760000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,8.320000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.360000,4.830000,19.330000,39.620000,5.800000,132.590000,14.850000,6.760000,19.330000,24.700000,57.980000

81,20:00-20:15,115,38.33,77.67,0,0,0,0,0,0,0,0,0,38.34,0,0,77.67,20,37,0,0,0,0.000000,0.000000,0.000000,28.760000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,9.480000,30.920000,48.320000,115.530000,3.820000,14.500000,262.380000,48.320000,16.120000,0.000000,8.830000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

82,20:15-20:30,115,38.33,77.67,0,0,0,0,0,0,0,0,0,38.34,0,0,77.67,20,37,0,0,0,0.000000,0.000000,0.000000,28.760000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,9.480000,30.920000,48.320000,115.530000,3.820000,14.500000,262.380000,48.320000,16.120000,0.000000,8.830000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

83,20:30-20:45,114,38,77.67,0,0,0,0,0,0,0,0,0,38,0,0,77.67,22.01,36.66,0,0,0,0.000000,0.000000,0.000000,28.260000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,9.480000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.830000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

84,20:45-21:00,113,37.67,77.67,0,0,0,0,0,0,0,0,0,37.66,0,0,77.67,21.81,36.34,0,0,0,0.000000,0.000000,0.000000,28.260000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,9.480000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,8.830000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

85,21:00-21:15,112,37.33,77.67,0,0,0,0,0,0,0,0,0,37.34,0,0,77.67,21.41,35.34,0,0,0,0.000000,0.000000,0.000000,30.280000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,9.480000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

86,21:15-21:30,111,37,77,0,0,0,0,0,0,0,0,0,37,0,0,77,21.01,34.66,0,0,0,0.000000,0.000000,0.000000,30.280000,0.000000,48.320000,46.390000,9.610000,87.170000,0.000000,9.480000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

87,21:30-21:45,107,35.67,73,0,0,0,0,0,0,0,0,0,35.66,0,0,73,20.4,31,0,0,0,0.000000,0.000000,0.000000,30.280000,0.000000,48.320000,46.390000,9.070000,87.170000,0.000000,9.480000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

88,21:45-22:00,105.5,35.17,72.33,0,0,0,0,0,0,0,0,0,35.16,0,0,72.33,19.8,30,0,0,0,0.000000,0.000000,0.000000,29.270000,0.000000,48.320000,46.390000,9.070000,87.170000,0.000000,9.480000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,15.040000,6.760000,19.330000,24.700000,57.980000

89,22:00-22:15,105,35,71.67,0,0,0,0,0,0,0,0,0,35,0,0,71.67,16,30,0,0,0,0.000000,0.000000,0.000000,28.270000,0.000000,48.320000,46.390000,8.770000,87.170000,0.000000,9.020000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,14.760000,6.760000,19.330000,24.700000,57.980000

90,22:15-22:30,103,34.33,70,0,0,0,0,0,0,0,0,0,34.34,0,0,70,15.4,30,0,0,0,0.000000,0.000000,0.000000,28.270000,0.000000,48.320000,46.390000,8.770000,87.170000,0.000000,9.020000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,14.760000,6.760000,19.330000,24.700000,57.980000

91,22:30-22:45,102,34,70,0,0,0,0,0,0,0,0,0,34,0,0,70,15,30,0,0,0,0.000000,0.000000,0.000000,28.270000,0.000000,48.320000,46.390000,8.770000,87.170000,0.000000,9.020000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,14.760000,6.760000,19.330000,24.700000,57.980000

92,22:45-23:00,101.5,33.83,70,0,0,0,0,0,0,0,0,0,33.84,0,0,70,15.2,30,0,0,0,0.000000,0.000000,0.000000,27.250000,0.000000,48.320000,46.390000,8.770000,87.170000,0.000000,9.020000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,14.760000,6.760000,19.330000,24.700000,57.980000

93,23:00-23:15,100,33.33,70,0,0,0,0,0,0,0,0,0,33.34,0,0,70,11.01,30,0,0,0,0.000000,0.000000,0.000000,27.250000,0.000000,48.320000,46.390000,8.460000,87.170000,0.000000,8.860000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,14.570000,6.760000,19.330000,24.700000,57.980000

94,23:15-23:30,100,33.33,70,0,0,0,0,0,0,0,0,0,33.34,0,0,70,11.41,30,0,0,0,0.000000,0.000000,0.000000,27.250000,0.000000,48.320000,46.390000,8.460000,87.170000,0.000000,8.860000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,14.570000,6.760000,19.330000,24.700000,57.980000

95,23:30-23:45,100,33.33,70,0,0,0,0,0,0,0,0,0,33.34,0,0,70,11.81,30,0,0,0,0.000000,0.000000,0.000000,26.750000,0.000000,48.320000,46.390000,8.460000,87.170000,0.000000,8.860000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,14.570000,6.760000,19.330000,24.700000,57.980000

96,23:45-24:00,100,33.33,70,0,0,0,0,0,0,0,0,0,33.34,0,0,70,12.01,30,0,0,0,0.000000,0.000000,0.000000,26.750000,0.000000,48.320000,46.390000,8.460000,87.170000,0.000000,8.860000,30.920000,48.320000,115.530000,30.920000,14.500000,262.380000,48.320000,16.120000,0.000000,9.300000,4.830000,19.330000,39.620000,5.800000,132.590000,14.570000,6.760000,19.330000,24.700000,57.980000

