Block,Time,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01052024/31052024/IEX-240323-06617_1,NR/01102023/19072037/LT-05,NR/01102023/22052037/LT-59,NR/01102023/23072042/L_NR_2012_04,NR/01052024/31052024/DC20240501NR23728,NR/01052024/31052024/DC20240501NR23727,NR/01102023/31102037/L_NR_2019_11,NR/01052024/31052024/IEX_240416_00120_1,NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/DC20240501NR23726,NR/01102023/30042040/GNA_LT_35,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/30092023/31122025/SH-07,NR/01052024/31052024/DC20240501NR23735,NR/01102023/05012040/L_NR_2020_02,NR/01052024/31052024/IEX_240415_00115_1,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/2-R1,NR/16042024/31052024/IEX_240323_06618,NR/30092023/26122029/SH-06,NR/01042024/31072024/LT_MEJA_DELHI,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01102023/06022042/L_NR_2012_02,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/MC120240501NR23436,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/31052040/LT-31,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02012046/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2020_06,NR/01102023/14082046/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,WR/01102023/30052048/L_NR_2022_10,NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/16072048/L_NR_2022_08,NR/26072023/31072042/L_NR_2023_07,WR/01102023/01102023/L_NR_2022_09,SR/01102023/07102043/L_NR_2018_61,NR/01102023/02122045/L_NR_2021_13,L_NR_2019_19,WR/01102023/31032046/L_NR_2020_05,NR/01102023/08032047/L_NR_2021_14,NR/26072023/25122043/L_NR_2023_10
51,12:30-12:45,29.770000,0.000000,66.290000,10.880000,0.000000,0.000000,0.000000,10.380000,0.000000,57.690000,15.810000,0.000000,15.430000,16.700000,30.920000,0.000000,10.220000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,226.700000,0.000000,0.000000,0.000000,15.430000,53.150000,38.83,27.99,0,27.98,94,38.84,0,44.5,47,86.67,229.17,27.98,43.34,186,86.67,43.01,45.83,125.031434,116.5,87.69,79

52,12:45-13:00,29.260000,0.000000,66.290000,10.880000,0.000000,0.000000,0.000000,10.380000,0.000000,57.690000,15.780000,0.000000,15.390000,16.700000,30.920000,0.000000,10.220000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,15.390000,53.150000,38.83,27.99,0,27.98,94,38.84,0,44.5,47,86.67,229.17,27.98,43.34,186,86.67,43.01,45.83,122.078396,116.5,87.64,79

53,13:00-13:15,29.260000,0.000000,66.290000,10.880000,0.000000,0.000000,0.000000,10.570000,0.000000,57.690000,15.750000,0.000000,15.370000,16.520000,30.920000,0.000000,10.500000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,206.370000,0.000000,0.000000,0.000000,15.370000,53.150000,38.83,27.99,0,27.98,94,38.84,0,44.5,47,86.67,229.17,27.98,43.34,186,86.67,43.01,45.83,119.057136,116.5,87.54,79

54,13:15-13:30,29.260000,0.000000,66.290000,10.880000,0.000000,0.000000,0.000000,10.570000,0.000000,68.160000,15.610000,0.000000,15.230000,16.520000,30.920000,0.000000,10.500000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,206.370000,0.000000,0.000000,0.000000,15.230000,100.680000,38.83,27.81,0,27.82,94,38.84,0,44.5,47,86.67,229.17,27.82,43.34,186,86.67,43.01,45.83,115.9774,116.5,87.54,79

55,13:30-13:45,29.260000,0.000000,66.290000,10.880000,0.000000,0.000000,0.000000,10.570000,0.000000,68.160000,15.520000,0.000000,15.150000,16.520000,30.920000,0.000000,10.500000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,15.150000,100.680000,38.83,27.81,0,27.82,94,38.84,0,44.5,47,86.67,230,27.82,43.34,186,86.67,43.01,46,115.34391,116.5,87.44,79

56,13:45-14:00,28.260000,0.000000,66.290000,10.880000,0.000000,0.000000,0.000000,10.570000,0.000000,68.160000,15.490000,0.000000,15.110000,16.520000,30.920000,0.000000,10.500000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,15.110000,100.680000,38.83,27.99,0,27.98,94,38.84,0,44.5,47,86.67,230,27.98,43.34,182,86.67,43.01,46,111.562462,116.5,87.49,78

57,14:00-14:15,28.260000,0.000000,66.290000,10.880000,0.000000,0.000000,0.000000,10.570000,0.000000,68.160000,15.130000,0.000000,14.760000,16.880000,30.920000,0.000000,10.780000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,14.760000,100.680000,38.83,27.99,0,27.98,91,38.84,0,44,45,86.67,230,27.98,43.34,186,86.67,43.01,46,107.10854,116.5,87.35,79

58,14:15-14:30,28.260000,0.000000,85.230000,10.880000,0.000000,0.000000,0.000000,10.570000,0.000000,68.160000,14.630000,0.000000,14.280000,16.880000,30.920000,0.000000,10.780000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,14.280000,100.680000,38.83,27.99,0,27.98,91,38.84,0,43.19,45,86.67,230,27.98,43.34,182,86.67,43.01,46,101.923668,116.5,87.01,78

59,14:30-14:45,28.760000,0.000000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,14.150000,0.000000,13.810000,16.880000,30.920000,0.000000,10.780000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,13.810000,100.680000,38.83,27.99,0,27.98,83,38.84,0,42.52,42,86.67,229.17,27.98,43.34,175,86.67,43.01,45.83,95.647244,116.5,86.35,75

60,14:45-15:00,28.260000,0.000000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,13.570000,0.000000,13.250000,16.880000,30.920000,0.000000,10.780000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,13.250000,100.680000,38.83,27.99,0,27.98,79,38.84,0,41.4,39,86.67,229.17,27.98,43.34,165,86.67,43.01,45.83,88.649616,116.5,84.56,70

61,15:00-15:15,27.760000,0.000000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,12.940000,0.000000,12.630000,17.350000,30.920000,0.000000,11.150000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,12.630000,100.680000,38.83,27.99,0,27.98,73,38.84,0,39.45,37,86.67,218.9,27.98,43.34,154,86.67,43.01,43.78,96.504892,116.5,80.95,66

62,15:15-15:30,27.760000,0.000000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,12.370000,0.000000,12.060000,17.350000,30.920000,0.000000,11.150000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,12.060000,100.680000,38.83,27.99,0,27.98,69,38.84,0,37.4,34,86.67,207.6,27.98,43.34,144,86.67,43.01,41.52,90.667038,116.5,76.2,61

63,15:30-15:45,28.260000,0.000000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,11.350000,0.000000,11.070000,17.350000,30.920000,0.000000,11.150000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,11.070000,100.680000,38.83,27.99,0,27.98,63,38.84,0,35.36,32,86.67,196.11,27.98,43.34,133,86.67,43.01,39.22,82.811762,116.5,71.08,57

64,15:45-16:00,28.770000,0.000000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,10.860000,0.000000,10.590000,17.350000,30.920000,0.000000,11.150000,0.000000,273.250000,0.000000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,0.000000,0.000000,10.590000,100.680000,38.83,28.31,0,28.32,59,38.84,0,32.43,29,86.67,183.65,28.32,43.34,123,86.67,43.01,36.73,74.781058,116.5,65.69,52

65,16:00-16:15,28.770000,19.330000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,9.820000,0.000000,9.580000,18.260000,30.920000,0.000000,11.430000,0.000000,273.250000,39.620000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,9.580000,100.680000,38.83,28.49,0,28.48,53,38.84,0,30.25,27,86.67,171.78,28.48,43.34,112,86.67,43.01,34.35,66.155848,116.5,60.07,48

66,16:15-16:30,28.770000,19.330000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,8.950000,0.000000,8.730000,18.260000,30.920000,0.000000,11.430000,0.000000,273.250000,39.620000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,8.730000,100.680000,38.83,28.49,0,28.48,47,38.84,0,26.71,23,86.67,154.4,28.48,43.34,98,86.67,43.01,30.88,57.101814,116.5,54.16,42

67,16:30-16:45,28.770000,19.330000,115.530000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,8.120000,0.000000,7.920000,18.260000,30.920000,0.000000,11.430000,0.000000,273.250000,39.620000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,7.920000,100.680000,38.83,20.87,0,32.29,40,38.84,0,22.93,20,86.67,138.17,32.29,43.34,84,86.67,43.01,27.63,49.577902,116.5,47.96,36

68,16:45-17:00,28.770000,19.330000,85.230000,10.340000,0.000000,0.000000,0.000000,10.570000,0.000000,87.170000,7.200000,0.000000,7.030000,18.260000,30.920000,0.000000,11.430000,0.000000,273.250000,39.620000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,7.030000,100.680000,38.83,10.97,0,33,34,38.84,0,20.18,17,86.67,121.84,33,43.34,74,86.67,43.01,24.37,43.204018,116.5,41.05,31

69,17:00-17:15,29.270000,19.330000,85.230000,10.340000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,6.060000,4.830000,5.910000,19.100000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,5.910000,100.680000,38.83,4.08,0,20,29,38.84,0,16.85,14,86.67,95.47,33,43.34,63,86.67,43.01,19.09,36.683944,116.5,34.05,27

70,17:15-17:30,29.270000,19.330000,85.230000,10.340000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,5.100000,4.830000,4.980000,19.100000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,4.980000,100.680000,38.83,0.58,0,10,22,38.84,0,13,11,86.67,75.89,33,43.34,49,86.67,43.01,15.18,29.92022,116.5,27.61,21

71,17:30-17:45,29.270000,19.330000,85.230000,10.340000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,4.080000,4.830000,3.970000,19.100000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,3.970000,100.680000,38.83,0,0,3,15,38.84,0,10,8,86.67,58.71,24.73,43.34,35,86.67,43.01,11.74,22.103928,116.5,21.19,15

72,17:45-18:00,29.270000,19.330000,85.230000,10.340000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,3.130000,4.830000,3.060000,19.100000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,0.000000,0.000000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,3.060000,100.680000,38.83,0,0,0,10,38.84,0,8,5,86.67,43.76,15.69,43.34,21,86.67,43.01,8.75,14.999094,116.5,14.99,9

73,18:00-18:15,29.260000,19.330000,115.530000,10.340000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,2.280000,4.830000,2.230000,19.380000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,2.230000,100.680000,38.83,0,0,0,5,38.84,0,5,3,86.67,29.22,0,43.34,11,86.67,43.01,5.84,8.800638,116.5,9.47,4

74,18:15-18:30,28.760000,19.330000,115.530000,10.340000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,1.550000,4.830000,1.510000,19.380000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,1.510000,100.680000,38.83,0,0,0,3,38.84,0,4,1,86.67,16.41,0,43.34,7,86.67,43.01,3.28,4.765794,116.5,5.12,3

75,18:30-18:45,28.760000,19.330000,115.530000,10.340000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.960000,4.830000,0.940000,19.380000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,0.940000,100.680000,38.83,0,0,0,1,38.84,0,3,1,86.67,10.5,0,43.34,4,86.67,43.01,2.1,1.880978,116.5,2.22,1

76,18:45-19:00,28.760000,19.330000,115.530000,10.340000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.480000,4.830000,0.460000,19.380000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,0.460000,100.680000,38.83,0,0,0,0,38.84,0,2,0,86.67,5.91,0,43.34,1,86.67,43.01,1.18,0.087714,116.5,0,0

77,19:00-19:15,28.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.110000,4.830000,0.110000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,0.110000,100.680000,38.83,0,0,0,0,38.84,0,1,0,86.67,2.63,0,43.34,1,86.67,43.01,0.52,0,116.5,0,0

78,19:15-19:30,28.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,15.350000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0.5,0,86.67,0.66,0,43.34,0,86.67,43.01,0.13,0,116.5,0,0

79,19:30-19:45,28.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,27.01,0,0,116.5,0,0

80,19:45-20:00,28.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,26.61,0,0,116.5,0,0

81,20:00-20:15,28.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,26.21,0,0,116.5,0,0

82,20:15-20:30,28.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,25.81,0,0,116.5,0,0

83,20:30-20:45,28.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,25.41,0,0,116.5,0,0

84,20:45-21:00,29.260000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,25.01,0,0,116.5,0,0

85,21:00-21:15,31.280000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,24.61,0,0,116.5,0,0

86,21:15-21:30,31.280000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,24.41,0,0,116.5,0,0

87,21:30-21:45,31.280000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,35.62,0,0,116.5,0,0

88,21:45-22:00,31.280000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,35.42,0,0,116.5,0,0

89,22:00-22:15,29.770000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,40.01,0,0,116.5,0,0

90,22:15-22:30,29.770000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,40.01,0,0,116.5,0,0

91,22:30-22:45,28.270000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,40.01,0,0,116.5,0,0

92,22:45-23:00,28.270000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,100.680000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,40.01,0,0,116.5,0,0

93,23:00-23:15,27.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,0.000000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,40.01,0,0,116.5,0,0

94,23:15-23:30,27.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,0.000000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,40.01,0,0,116.5,0,0

95,23:30-23:45,27.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,0.000000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,40.01,0,0,116.5,0,0

96,23:45-24:00,27.760000,19.330000,115.530000,10.380000,0.000000,6.760000,5.800000,10.570000,46.390000,87.170000,0.000000,4.830000,0.000000,19.560000,30.920000,57.980000,11.430000,0.000000,273.250000,39.620000,48.320000,48.320000,30.920000,16.120000,24.700000,262.380000,0.000000,14.500000,19.330000,0.000000,0.000000,38.83,0,0,0,0,38.84,0,0,0,86.67,0,0,43.34,0,86.67,40.01,0,0,116.5,0,0

