Block,Time,NR/01052024/31052024/IEX-240323-06617_1,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/01102023/L_NR_2020_06,SR/01102023/07102043/L_NR_2018_61,NR/01102023/02122045/L_NR_2021_13,NR/01102023/13082046/L_NR_2021_12,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,WR/01102023/30052048/L_NR_2022_10,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/30092023/31122025/SH-07,NR/01052024/31052024/DC20240501NR23726,NR/01102023/22052037/LT-59,NR/26072023/31072042/L_NR_2023_07,NR/01102023/19072037/LT-05,NR/01102023/06022042/L_NR_2012_07,NR/01052024/31052024/MC120240501NR23436,WR/01102023/29112042/RUMS(L_NR_2019_06),L_NR_2019_19,NR/01052024/31052024/2-R1,NR/01052024/31052024/DC20240501NR23735,NR/01052024/31052024/DC20240501NR23728,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/DC20240501NR23727,WR/01102023/16072048/L_NR_2022_08,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/30042040/GNA_LT_36,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2022_09,NR/26072023/25122043/L_NR_2023_10,NR/01102023/06022042/L_NR_2012_02,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/29112042/L_NR_2019_05,NR/01102023/30042040/GNA_LT_35,NR/01042024/31072024/LT_MEJA_DELHI,NR/30092023/26122029/SH-06,NR/01102023/05012040/L_NR_2020_02,WR/01102023/31032046/L_NR_2020_05,NR/01052024/31052024/IEX_240415_00115_1,NR/01102023/25072045/L_NR_2021_15,NR/01052024/31052024/IEX_240416_00120_1,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_17,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/16042024/31052024/IEX_240323_06618,NR/01102023/31102037/L_NR_2019_11,NR/01102023/31052040/LT-31
54,13:15-13:30,0.000000,28.760000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,189,115.530000,87.170000,0.000000,30.34,134.631244,0.000000,0.000000,0.000000,93,87.54,0.000000,0.000000,40.34,0.000000,15.660000,30.33,83.33,81,262.380000,0.000000,30.33,15.280000,15.360000,30.920000,10.130000,120,0.000000,44.5,0.000000,40,47,0.000000,0.000000,9.050000,0.000000,10.380000,15.280000

55,13:30-13:45,0.000000,29.770000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,182,115.530000,87.170000,0.000000,30.34,132.828234,0.000000,0.000000,0.000000,93,87.44,0.000000,0.000000,40.66,0.000000,15.660000,30.33,83.33,78,262.380000,0.000000,30.33,15.280000,15.360000,30.920000,10.130000,120,0.000000,44.5,0.000000,40,47,0.000000,0.000000,9.050000,0.000000,10.380000,15.280000

56,13:45-14:00,0.000000,29.770000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,182,115.530000,87.170000,0.000000,30.5,129.076024,0.000000,0.000000,0.000000,93,87.49,0.000000,0.000000,41,0.000000,15.510000,30.5,83.33,78,262.380000,0.000000,30.5,15.140000,15.360000,30.920000,10.130000,120,0.000000,44.5,0.000000,40,47,0.000000,0.000000,9.050000,0.000000,10.380000,15.140000

57,14:00-14:15,0.000000,30.280000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,179,115.530000,87.170000,0.000000,30.5,124.778038,0.000000,0.000000,0.000000,91,87.35,0.000000,0.000000,41.34,0.000000,15.030000,30.5,83.33,76,262.380000,0.000000,30.5,14.660000,15.360000,30.920000,10.310000,120,0.000000,44,0.000000,40,45,0.000000,0.000000,9.050000,0.000000,10.570000,14.660000

58,14:15-14:30,0.000000,30.280000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,179,115.530000,87.170000,0.000000,30.5,119.963514,0.000000,0.000000,0.000000,91,87.01,0.000000,0.000000,40.66,0.000000,14.710000,30.5,83.33,76,262.380000,0.000000,30.5,14.340000,15.360000,30.920000,10.310000,120,0.000000,43.19,0.000000,40,45,0.000000,0.000000,9.050000,0.000000,10.570000,14.340000

59,14:30-14:45,0.000000,30.280000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,168,115.530000,87.170000,0.000000,30.5,114.651944,0.000000,0.000000,0.000000,80,86.35,0.000000,0.000000,41,0.000000,14.140000,30.5,83.33,72,262.380000,0.000000,30.5,13.800000,15.360000,30.920000,10.310000,120,0.000000,42.52,0.000000,40,40,0.000000,0.000000,9.050000,0.000000,10.570000,13.800000

60,14:45-15:00,0.000000,30.280000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,161,115.530000,87.170000,0.000000,30.5,109.018756,0.000000,0.000000,0.000000,75,84.56,0.000000,0.000000,40.66,0.000000,13.650000,30.5,83.33,69,262.380000,0.000000,30.5,13.320000,15.360000,30.920000,10.310000,120,0.000000,41.4,0.000000,40,38,0.000000,0.000000,9.050000,0.000000,10.570000,13.320000

61,15:00-15:15,0.000000,29.770000,40,43.41,42.92,214.61,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,151,115.530000,87.170000,0.000000,30.5,102.167318,0.000000,0.000000,0.000000,70,80.95,0.000000,0.000000,39.66,0.000000,13.080000,30.5,83.33,64,262.380000,0.000000,30.5,12.770000,15.360000,30.920000,10.540000,120,0.000000,39.45,0.000000,40,35,0.000000,0.000000,9.050000,0.000000,10.570000,12.770000

62,15:15-15:30,0.000000,30.280000,40,43.41,40.71,203.53,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,140,115.530000,87.170000,0.000000,30.5,95.598514,0.000000,0.000000,0.000000,65,76.2,0.000000,0.000000,39.66,0.000000,12.410000,30.5,83.33,60,262.380000,0.000000,30.5,12.110000,15.360000,30.920000,10.540000,120,0.000000,37.4,0.000000,40,32,0.000000,0.000000,9.050000,0.000000,10.570000,12.110000

63,15:30-15:45,0.000000,30.280000,40,43.41,38.45,192.27,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,130,115.530000,87.170000,0.000000,30.5,88.522918,0.000000,0.000000,0.000000,60,71.08,0.000000,0.000000,39.66,0.000000,11.640000,30.5,83.33,55,262.380000,0.000000,30.5,11.350000,15.360000,30.920000,10.540000,120,0.000000,35.36,0.000000,40,30,0.000000,0.000000,9.050000,0.000000,10.570000,11.350000

64,15:45-16:00,0.000000,30.280000,40,43.41,36.01,180.05,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,119,115.530000,87.170000,0.000000,30.84,81.18418,0.000000,0.000000,0.000000,55,65.69,0.000000,0.000000,40,0.000000,10.800000,30.83,83.33,51,262.380000,0.000000,30.83,10.530000,15.360000,30.920000,10.540000,120,0.000000,32.43,0.000000,40,28,0.000000,0.000000,9.050000,0.000000,10.570000,10.530000

65,16:00-16:15,19.330000,30.280000,40,43.41,33.68,168.41,24.700000,83.33,273.250000,30.920000,0.000000,10.420000,112,115.530000,87.170000,14.500000,31,73.114492,0.000000,0.000000,0.000000,50,60.07,39.620000,0.000000,39.34,19.330000,9.840000,31,83.33,48,262.380000,0.000000,31,9.600000,15.360000,30.920000,10.970000,120,0.000000,30.25,0.000000,40,25,0.000000,0.000000,9.050000,0.000000,10.570000,9.600000

66,16:15-16:30,19.330000,30.280000,40,43.41,30.27,151.38,24.700000,83.33,273.250000,30.920000,0.000000,10.420000,98,115.530000,87.170000,14.500000,31,64.625726,0.000000,0.000000,0.000000,43,54.16,39.620000,0.000000,39.34,19.330000,8.970000,31,83.33,42,262.380000,0.000000,31,8.750000,15.360000,30.920000,10.970000,120,0.000000,26.71,0.000000,40,22,0.000000,0.000000,9.050000,0.000000,10.570000,8.750000

67,16:30-16:45,19.330000,30.280000,40,43.41,27.09,135.46,24.700000,83.33,273.250000,30.920000,0.000000,10.420000,84,115.530000,87.170000,14.500000,31,55.727628,0.000000,0.000000,0.000000,38,47.96,39.620000,0.000000,39.34,19.330000,8.120000,31,83.33,36,262.380000,0.000000,31,7.920000,15.360000,30.920000,10.970000,120,0.000000,22.93,0.000000,40,19,0.000000,0.000000,9.050000,0.000000,10.570000,7.920000

68,16:45-17:00,19.330000,29.270000,40,43.41,23.89,119.45,24.700000,83.33,273.250000,30.920000,0.000000,10.420000,74,115.530000,87.170000,14.500000,31,46.956228,0.000000,0.000000,0.000000,31,41.05,39.620000,0.000000,39.34,19.330000,7.360000,31,83.33,31,262.380000,0.000000,31,7.180000,15.360000,30.920000,10.970000,120,0.000000,20.18,0.000000,40,16,0.000000,0.000000,9.050000,0.000000,10.570000,7.180000

69,17:00-17:15,19.330000,28.770000,40,43.41,20.58,102.92,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,60,115.530000,87.170000,14.500000,32.75,38.408986,0.000000,57.980000,6.760000,25,34.05,39.620000,5.800000,39.34,19.330000,6.040000,20,83.33,25,262.380000,0.000000,27.44,5.890000,15.360000,30.920000,11.430000,120,0.000000,16.85,46.390000,40,12,0.000000,0.000000,9.050000,0.000000,10.570000,5.890000

70,17:15-17:30,19.330000,28.770000,40,43.41,16.99,84.95,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,46,115.530000,87.170000,14.500000,33,30.251584,0.000000,57.980000,6.760000,20,27.61,39.620000,5.800000,39.34,19.330000,5.150000,10,83.33,19,262.380000,0.000000,18.04,5.020000,15.360000,30.920000,11.430000,120,0.000000,13,46.390000,40,10,0.000000,0.000000,9.050000,0.000000,10.570000,5.020000

71,17:30-17:45,19.330000,28.770000,40,43.41,13.4,66.99,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,35,115.530000,87.170000,14.500000,25.49,22.337832,0.000000,57.980000,6.760000,15,21.19,39.620000,5.800000,39.34,19.330000,3.990000,3,83.33,15,262.380000,0.000000,12.77,3.900000,15.360000,30.920000,11.430000,120,0.000000,10,46.390000,40,8,0.000000,0.000000,9.050000,0.000000,10.570000,3.900000

72,17:45-18:00,19.330000,28.260000,40,43.41,10.27,51.37,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,21,115.530000,87.170000,14.500000,16.18,15.20376,0.000000,57.980000,6.760000,10,14.99,39.620000,5.800000,39.34,19.330000,3.040000,0,83.33,9,262.380000,0.000000,8.97,2.960000,15.360000,30.920000,11.430000,120,0.000000,8,46.390000,40,5,0.000000,0.000000,9.050000,0.000000,10.570000,2.960000

73,18:00-18:15,19.330000,29.260000,39.66,43.41,7.49,37.44,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,14,115.530000,87.170000,14.500000,0,9.248954,48.320000,57.980000,6.760000,5,9.47,39.620000,5.800000,38.66,19.330000,2.170000,0,83.33,6,262.380000,0.000000,0,2.120000,15.360000,30.920000,11.430000,119,0.000000,5,46.390000,39.67,3,0.000000,0.000000,9.050000,48.320000,10.570000,2.120000

74,18:15-18:30,19.330000,29.770000,39.16,43.41,5.11,25.53,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,7,115.530000,87.170000,14.500000,0,5.009444,48.320000,57.980000,6.760000,3,5.12,39.620000,5.800000,37.34,19.330000,1.450000,0,83.33,3,262.380000,0.000000,0,1.420000,15.360000,30.920000,11.430000,117.5,0.000000,4,46.390000,39.17,1,0.000000,0.000000,9.050000,48.320000,10.570000,1.420000

75,18:30-18:45,19.330000,30.280000,38.84,43.41,3.36,16.83,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,4,115.530000,87.170000,14.500000,0,1.9492,48.320000,57.980000,6.760000,1,2.22,39.620000,5.800000,36,19.330000,0.890000,0,83.33,1,262.380000,0.000000,0,0.870000,15.360000,30.920000,11.430000,116.5,0.000000,3,46.390000,38.83,1,0.000000,0.000000,19.380000,48.320000,10.570000,0.870000

76,18:45-19:00,19.330000,30.280000,38.84,43.41,2.06,10.3,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,1,115.530000,87.170000,14.500000,0,0.09746,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,35.66,19.330000,0.440000,0,83.33,0,262.380000,0.000000,0,0.430000,15.360000,30.920000,11.430000,116.5,0.000000,2,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.430000

77,19:00-19:15,19.330000,30.280000,38.84,43.41,1,4.99,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,1,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,36,19.330000,0.150000,0,83.33,0,262.380000,0.000000,0,0.150000,15.360000,30.920000,11.430000,116.5,0.000000,1,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.150000

78,19:15-19:30,19.330000,30.280000,38.84,43.41,0.19,0.97,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,36.66,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0.5,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

79,19:30-19:45,19.330000,30.280000,38.84,43.41,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

80,19:45-20:00,19.330000,29.770000,38.84,43.41,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

81,20:00-20:15,19.330000,29.770000,38.84,43.41,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

82,20:15-20:30,19.330000,29.770000,38.84,43.41,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.420000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

83,20:30-20:45,19.330000,29.770000,38.84,43.41,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

84,20:45-21:00,19.330000,29.260000,38.84,43.41,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

85,21:00-21:15,19.330000,31.280000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

86,21:15-21:30,19.330000,31.280000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

87,21:30-21:45,19.330000,31.280000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

88,21:45-22:00,19.330000,31.280000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

89,22:00-22:15,19.330000,29.770000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

90,22:15-22:30,19.330000,29.270000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

91,22:30-22:45,19.330000,29.270000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

92,22:45-23:00,19.330000,28.270000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

93,23:00-23:15,19.330000,28.270000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

94,23:15-23:30,19.330000,27.760000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

95,23:30-23:45,19.330000,27.760000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

96,23:45-24:00,19.330000,27.760000,38.84,45.01,0,0,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,83.33,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.430000,116.5,0.000000,0,46.390000,38.83,0,0.000000,0.000000,19.380000,48.320000,10.570000,0.000000

