Block,Time,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/8581/OAN/GMRETL/RUVNLBYPL,NR/01052024/31052024/IEX-240323-06617_1,NR/01102023/05012040/L_NR_2020_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_02,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/15082037/GNA_NR_2012_01,NR/30092023/31122025/SH-07,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/19072037/LT-05,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/31102037/L_NR_2019_11,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/16042024/31052024/IEX_240323_06618,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2022_09,NR/01102023/02122045/L_NR_2021_13,NR/01102023/31052040/LT-31,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/16072048/L_NR_2022_08,NR/26072023/25122043/L_NR_2023_10,NR/01102023/13082046/L_NR_2021_12,NR/01052024/31052024/DC20240501NR23727,NR/01052024/31052024/IEX_240416_00120_1,WR/01102023/31032046/L_NR_2020_05,NR/01052024/31052024/MC120240501NR23436,NR/01102023/06022042/L_NR_2012_07,NR/01052024/31052024/IEX_240415_00115_1,NR/01052024/31052024/2-R1,WR/01102023/01102023/L_NR_2020_06,NR/30092023/26122029/SH-06,NR/01052024/31052024/DC20240501NR23726,WR/01102023/24112044/L_NR_2020_07,NR/01102023/22052037/LT-59,WR/01102023/29112042/L_NR_2019_05,NR/01102023/30042040/GNA_LT_35,NR/01102023/14082046/L_NR_2021_16,NR/01052024/31052024/IEX-240324-06625_1,NR/01052024/31052024/DC20240501NR23728,L_NR_2019_19,NR/22102023/11042047/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/26072023/31072042/L_NR_2023_07,NR/01102023/23072042/L_NR_2012_04,SR/01102023/07102043/L_NR_2018_61,NR/01052024/31052024/DC20240501NR23735
51,12:30-12:45,15.330000,0.000000,0.000000,6.510000,26.740000,168.160000,13.750000,53.170000,30.930000,273.330000,33.160000,12.840000,7.920000,46.5,47,92.31,48.340000,12.33,30.23,12.33,46.75,14.960000,0.000000,5,82,233.75,0.000000,0.000000,17.5,0.000000,57.710000,0.000000,0.000000,5.84,24.980000,0.000000,5.83,6.690000,30.23,14.960000,0,0.000000,0.000000,121.87242,94,0,0.000000,29.070000,30.24,193,0.000000,7.01,0.000000

52,12:45-13:00,15.330000,0.000000,0.000000,6.510000,26.740000,168.160000,13.750000,53.170000,30.930000,273.330000,33.160000,12.840000,7.920000,46.5,47,92.25,48.340000,12.33,30.23,12.33,46.75,14.960000,0.000000,5,82,233.75,0.000000,0.000000,17.5,0.000000,57.710000,0.000000,0.000000,5.84,24.980000,0.000000,5.83,6.690000,30.23,14.960000,0,0.000000,0.000000,120.079892,94,0,0.000000,29.070000,30.24,193,0.000000,7.01,0.000000

53,13:00-13:15,15.330000,0.000000,0.000000,6.320000,27.750000,168.160000,13.560000,53.170000,30.930000,273.330000,33.160000,12.840000,8.070000,46,47,92.15,48.340000,12.33,30.23,12.33,46.75,14.960000,0.000000,5,82,233.75,0.000000,0.000000,17.5,0.000000,57.710000,0.000000,0.000000,5.84,24.980000,0.000000,5.83,6.770000,30.23,14.960000,0,0.000000,0.000000,117.459294,94,0,0.000000,29.070000,30.24,193,0.000000,6.41,0.000000

54,13:15-13:30,15.330000,0.000000,0.000000,6.320000,27.750000,168.160000,13.560000,53.170000,30.930000,273.330000,33.160000,12.840000,8.070000,46,47,92.15,48.340000,12.33,30.07,12.33,46.75,14.960000,0.000000,5,82,233.75,0.000000,0.000000,17.5,0.000000,57.710000,0.000000,0.000000,5.84,24.980000,0.000000,5.83,6.770000,30.07,14.960000,0,0.000000,0.000000,114.166498,94,0,0.000000,29.070000,30.06,193,0.000000,6.41,0.000000

55,13:30-13:45,15.330000,0.000000,0.000000,6.320000,27.250000,168.160000,13.560000,53.170000,30.930000,273.330000,33.160000,12.840000,8.070000,46,47,92.05,48.340000,13.67,30.07,13.67,46.75,14.960000,0.000000,5,82,233.75,0.000000,0.000000,17.5,0.000000,57.710000,0.000000,0.000000,5.84,24.980000,0.000000,5.83,6.770000,30.07,14.960000,0,0.000000,0.000000,116.51432,94,0,0.000000,29.070000,30.06,193,0.000000,7.01,0.000000

56,13:45-14:00,15.050000,0.000000,0.000000,6.320000,27.250000,199.970000,13.560000,53.170000,30.930000,273.330000,33.160000,12.840000,8.070000,45.5,47,92.1,48.340000,15,30.23,15,46.75,14.680000,0.000000,5,82,233.75,0.000000,0.000000,17.5,0.000000,57.710000,0.000000,0.000000,5.84,24.980000,0.000000,5.83,6.770000,30.23,14.680000,0,0.000000,0.000000,112.120678,94,0,0.000000,29.070000,30.24,193,0.000000,7.21,0.000000

57,14:00-14:15,14.730000,0.000000,0.000000,6.510000,27.750000,205.770000,13.380000,53.170000,30.930000,273.330000,57.970000,15.840000,8.300000,44.78,47,91.95,48.340000,16.33,30.23,16.33,46.75,14.370000,0.000000,5,82,233.75,0.000000,0.000000,17.5,0.000000,57.710000,0.000000,0.000000,5.84,24.980000,0.000000,5.83,7.000000,30.23,14.370000,0,0.000000,0.000000,107.317872,93,0,0.000000,29.070000,30.24,193,0.000000,7.61,0.000000

58,14:15-14:30,14.270000,0.000000,0.000000,6.510000,28.260000,253.140000,13.380000,100.710000,30.930000,273.330000,57.970000,15.840000,8.300000,43.19,46,91.59,48.340000,17.33,30.23,17.33,46.75,13.910000,0.000000,5,81,233.75,0.000000,0.000000,17.5,0.000000,57.710000,0.000000,0.000000,5.84,13.490000,0.000000,5.83,7.000000,30.23,13.910000,0,0.000000,0.000000,102.33971,93,0,0.000000,29.070000,30.24,189,0.000000,8.01,0.000000

59,14:30-14:45,13.620000,0.000000,0.000000,6.510000,28.760000,262.460000,13.380000,100.710000,30.930000,273.330000,57.970000,15.840000,8.300000,40.52,44,84.57,48.340000,19.33,30.23,19.33,45,13.280000,0.000000,5.34,78,225,0.000000,0.000000,17.5,0.000000,76.650000,0.000000,0.000000,5.84,13.490000,0.000000,5.83,7.000000,30.23,13.280000,0,0.000000,0.000000,98.44291,89,0,0.000000,29.070000,30.24,182,0.000000,13,0.000000

60,14:45-15:00,12.930000,0.000000,0.000000,6.510000,29.260000,262.460000,13.380000,100.710000,30.930000,273.330000,57.970000,15.840000,8.300000,39.4,43,80.11,48.340000,21.67,30.23,21.67,45,12.620000,0.000000,5.34,73,225,0.000000,0.000000,17.5,0.000000,87.200000,0.000000,0.000000,5.84,13.490000,0.000000,5.83,7.000000,30.23,12.620000,0,0.000000,0.000000,94.195398,85,0,0.000000,29.070000,30.24,172,0.000000,13.6,0.000000

61,15:00-15:15,12.430000,0.000000,0.000000,6.790000,29.260000,262.460000,13.290000,100.710000,30.930000,273.330000,57.970000,15.840000,8.850000,37.45,38,77.38,48.340000,20,30.23,20,41.18,12.130000,0.000000,7.34,68,205.89,0.000000,0.000000,17.5,0.000000,87.200000,0.000000,0.000000,5.84,30.930000,0.000000,5.83,7.460000,30.23,12.130000,0,0.000000,0.000000,86.781736,75,0,0.000000,29.070000,30.24,160,0.000000,14.8,0.000000

62,15:15-15:30,11.780000,0.000000,0.000000,6.790000,28.260000,262.460000,13.290000,100.710000,30.930000,273.330000,57.970000,15.840000,8.850000,35.4,35,73.46,48.340000,21,30.33,21,38.61,11.500000,0.000000,7.34,64,193.03,0.000000,0.000000,17.5,0.000000,87.200000,0.000000,0.000000,5.84,30.930000,0.000000,5.83,7.460000,30.33,11.500000,0,0.000000,0.000000,80.936536,70,0,0.000000,29.070000,30.34,149,0.000000,15.8,0.000000

63,15:30-15:45,11.000000,0.000000,0.000000,6.790000,28.760000,262.460000,13.290000,100.710000,30.930000,273.330000,57.970000,15.840000,8.850000,33.36,32,69.18,48.340000,22,30.33,22,31.91,10.730000,0.000000,7.34,57,159.54,0.000000,0.000000,17.5,0.000000,87.200000,0.000000,0.000000,5.84,30.930000,0.000000,5.83,7.460000,30.33,10.730000,0,0.000000,0.000000,73.269582,63,0,0.000000,29.070000,30.34,133,0.000000,16.2,0.000000

64,15:45-16:00,10.000000,0.000000,0.000000,6.790000,29.260000,262.460000,13.290000,100.710000,30.930000,273.330000,57.970000,15.840000,8.850000,29.93,28,64.47,48.340000,25,30.33,25,29.88,9.760000,0.000000,7.34,51,149.43,0.000000,0.000000,17.5,0.000000,87.200000,0.000000,0.000000,5.84,30.930000,0.000000,5.83,7.460000,30.33,9.760000,0,0.000000,0.000000,65.70979,57,0,0.000000,29.070000,30.34,119,0.000000,16.6,0.000000

65,16:00-16:15,9.020000,0.000000,19.330000,7.350000,29.260000,262.460000,13.290000,100.710000,30.930000,273.330000,57.970000,15.840000,9.220000,27.75,25,58.6,48.340000,33.33,30.5,33.33,24.83,8.800000,0.000000,7.34,45,124.17,0.000000,0.000000,22.5,14.500000,87.200000,0.000000,0.000000,7.5,30.930000,0.000000,7.5,7.770000,30.5,8.800000,0,19.330000,0.000000,58.01361,50,0,39.630000,29.070000,30.5,105,0.000000,10.61,0.000000

66,16:15-16:30,8.210000,0.000000,19.330000,7.350000,28.760000,262.460000,13.290000,100.710000,30.930000,273.330000,57.970000,15.840000,9.220000,24.21,22,52.77,48.340000,35,30.83,35,22.78,8.010000,0.000000,8.34,39,113.91,0.000000,0.000000,24,14.500000,87.200000,0.000000,0.000000,8,30.930000,0.000000,8,7.770000,30.83,8.010000,0,19.330000,0.000000,50.22001,43,0,39.630000,29.070000,30.84,91,0.000000,10.61,0.000000

67,16:30-16:45,7.190000,0.000000,19.330000,7.350000,28.760000,262.460000,13.290000,100.710000,30.930000,273.330000,57.970000,15.840000,9.220000,22.93,19,46.92,48.340000,36.67,30.83,36.67,16.67,7.020000,0.000000,9.66,34,83.33,0.000000,0.000000,27,14.500000,87.200000,0.000000,0.000000,9,30.930000,0.000000,9,7.770000,30.83,7.020000,0,19.330000,0.000000,43.770806,39,0,39.630000,29.070000,30.84,81,0.000000,9.01,0.000000

68,16:45-17:00,6.130000,0.000000,19.330000,7.350000,28.760000,262.460000,13.290000,100.710000,30.930000,273.330000,57.970000,15.840000,9.220000,20.18,17,38.54,48.340000,38,30,38,15,5.990000,0.000000,10.34,30,75,0.000000,0.000000,29,14.500000,87.200000,0.000000,0.000000,9.66,30.930000,0.000000,9.67,7.770000,31.07,5.990000,0,19.330000,0.000000,37.574894,33,0,39.630000,29.070000,31.43,70,0.000000,9.01,0.000000

69,17:00-17:15,4.830000,0.000000,19.330000,7.900000,28.760000,262.460000,13.560000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,16.85,13,32.48,48.340000,41,18,41,13.33,4.720000,0.000000,15,24,66.67,5.800000,46.400000,47,14.500000,87.200000,48.340000,0.000000,15.66,30.930000,4.830000,15.67,8.560000,27.44,4.720000,0,19.330000,6.770000,31.340014,27,0,39.630000,29.070000,32.81,56,0.000000,9.01,58.000000

70,17:15-17:30,3.890000,0.000000,19.330000,7.900000,29.260000,262.460000,13.560000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,13,11,29.13,48.340000,43.33,7,43.33,11.67,3.790000,0.000000,15,19,58.33,5.800000,46.400000,46.5,14.500000,87.200000,48.340000,0.000000,15.5,30.930000,4.830000,15.5,8.560000,18.04,3.790000,0,19.330000,6.770000,25.13436,21,0,39.630000,29.070000,33,46,0.000000,8.81,58.000000

71,17:30-17:45,2.950000,0.000000,19.330000,7.900000,29.260000,262.460000,13.560000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,10,7,22.84,48.340000,45.33,1,45.33,10,2.880000,0.000000,15,15,50,5.800000,46.400000,60,14.500000,87.200000,48.340000,0.000000,20,30.930000,4.830000,20,8.560000,12.77,2.880000,0,19.330000,6.770000,18.577994,15,0,39.630000,29.070000,24.63,35,0.000000,7.01,58.000000

72,17:45-18:00,2.140000,0.000000,19.330000,7.900000,29.260000,262.460000,13.560000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,7,6,17.49,48.340000,47.33,0,47.33,8.33,2.090000,0.000000,15,9,41.67,5.800000,46.400000,59.5,14.500000,87.200000,48.340000,0.000000,19.84,30.930000,4.830000,19.83,8.560000,8.97,2.090000,0,19.330000,6.770000,12.440534,12,0,39.630000,29.070000,14.17,21,0.000000,7.01,58.000000

73,18:00-18:15,1.420000,0.000000,19.330000,8.360000,28.760000,262.460000,15.410000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,4,5,12.74,48.340000,51.67,0,51.67,7.5,1.390000,0.000000,20.66,4,37.5,5.800000,46.400000,59,14.500000,87.200000,48.340000,48.340000,19.66,30.930000,4.830000,19.67,9.100000,0,1.390000,0,19.330000,6.770000,7.433146,10,0,39.630000,29.070000,0,11,0.000000,7.01,58.000000

74,18:15-18:30,0.870000,0.000000,19.330000,8.360000,28.760000,262.460000,15.410000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,2,2,5.39,48.340000,50.33,0,50.33,6.33,0.850000,0.000000,20.34,1,31.67,5.800000,46.400000,58.5,14.500000,87.200000,48.340000,48.340000,19.5,30.930000,4.830000,19.5,9.100000,0,0.850000,0,19.330000,6.770000,3.760412,5,0,39.630000,29.070000,0,4,0.000000,7.01,58.000000

75,18:30-18:45,0.420000,0.000000,19.330000,8.360000,28.760000,262.460000,15.410000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,1,0,2.34,48.340000,34,0,34,4.19,0.410000,0.000000,15,1,20.98,5.800000,46.400000,56,14.500000,87.200000,48.340000,48.340000,18.66,30.930000,4.830000,18.67,10.110000,0,0.410000,0,19.330000,6.770000,1.16904,1,0,39.630000,29.070000,0,1,0.000000,7.01,58.000000

76,18:45-19:00,0.130000,0.000000,19.330000,8.360000,28.760000,262.460000,15.410000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0.5,0,0,48.340000,33.67,0,33.67,2.39,0.130000,0.000000,15.34,0,11.93,5.800000,46.400000,55.5,14.500000,87.200000,48.340000,48.340000,18.5,30.930000,4.830000,18.5,10.110000,0,0.130000,0,19.330000,6.770000,0.077936,0,0,39.630000,29.070000,0,1,0.000000,7.01,58.000000

77,19:00-19:15,0.000000,0.000000,19.330000,8.640000,29.260000,262.460000,15.690000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,26.33,0,26.33,0.58,0.000000,0.000000,14.66,0,2.89,5.800000,46.400000,33.5,14.500000,87.200000,48.340000,48.340000,11.16,30.930000,4.830000,11.17,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,1,0.000000,7.01,58.000000

78,19:15-19:30,0.000000,0.000000,19.330000,8.640000,29.260000,262.460000,15.690000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,25,0,25,0.29,0.000000,0.000000,14,0,1.45,5.800000,46.400000,32.5,14.500000,87.200000,48.340000,48.340000,10.84,30.930000,4.830000,10.83,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

79,19:30-19:45,0.000000,0.000000,19.330000,8.640000,28.260000,262.460000,15.690000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,23.67,0,23.67,0,0.000000,0.000000,13.34,0,0,5.800000,46.400000,31.5,14.500000,87.200000,48.340000,48.340000,10.5,30.930000,4.830000,10.5,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

80,19:45-20:00,0.000000,0.000000,19.330000,8.640000,27.750000,262.460000,15.690000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,22.33,0,22.33,0,0.000000,0.000000,13,0,0,5.800000,46.400000,30,14.500000,87.200000,48.340000,48.340000,10,30.930000,4.830000,10,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

81,20:00-20:15,0.000000,0.000000,19.330000,8.640000,27.750000,262.460000,15.970000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,21,0,21,0,0.000000,0.000000,7.34,0,0,5.800000,46.400000,22.5,14.500000,87.200000,48.340000,48.340000,7.5,30.930000,4.830000,7.5,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

82,20:15-20:30,0.000000,0.000000,19.330000,8.640000,27.750000,262.460000,15.970000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,20,0,20,0,0.000000,0.000000,7.34,0,0,5.800000,46.400000,22.5,14.500000,87.200000,48.340000,48.340000,7.5,30.930000,4.830000,7.5,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

83,20:30-20:45,0.000000,0.000000,19.330000,8.640000,27.750000,262.460000,15.970000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,19,0,19,0,0.000000,0.000000,7.34,0,0,5.800000,46.400000,22.5,14.500000,87.200000,48.340000,48.340000,7.5,30.930000,4.830000,7.5,9.960000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

84,20:45-21:00,0.000000,0.000000,19.330000,8.640000,27.750000,262.460000,15.970000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,18,0,18,0,0.000000,0.000000,7.34,0,0,5.800000,46.400000,22.5,14.500000,87.200000,48.340000,48.340000,7.5,30.930000,4.830000,7.5,9.960000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

85,21:00-21:15,0.000000,0.000000,19.330000,8.460000,27.750000,262.460000,16.150000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,26.67,0,26.67,0,0.000000,0.000000,10.34,0,0,5.800000,46.400000,26,14.500000,87.200000,48.340000,48.340000,8.66,30.930000,4.830000,8.67,9.960000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

86,21:15-21:30,0.000000,0.000000,19.330000,8.460000,27.750000,262.460000,16.150000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,27,0,27,0,0.000000,0.000000,10,0,0,5.800000,46.400000,26.5,14.500000,87.200000,48.340000,48.340000,8.84,30.930000,4.830000,8.83,9.960000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

87,21:30-21:45,0.000000,0.000000,19.330000,8.460000,27.750000,262.460000,17.260000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,27.67,0,27.67,0,0.000000,0.000000,10,0,0,5.800000,46.400000,27,14.500000,87.200000,48.340000,48.340000,9,30.930000,4.830000,9,10.340000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

88,21:45-22:00,0.000000,0.000000,19.330000,8.460000,27.250000,262.460000,17.260000,100.710000,30.930000,273.330000,57.970000,15.840000,10.380000,0,0,0,48.340000,28.33,0,28.33,0,0.000000,0.000000,10,0,0,5.800000,46.400000,28,14.500000,87.200000,48.340000,48.340000,9.34,30.930000,4.830000,9.33,10.340000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

89,22:00-22:15,0.000000,0.000000,19.330000,8.360000,27.250000,262.460000,17.440000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0,0,0,48.340000,29,0,29,0,0.000000,0.000000,10,0,0,5.800000,46.400000,30,14.500000,87.200000,48.340000,48.340000,10,30.930000,4.830000,10,10.340000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

90,22:15-22:30,0.000000,0.000000,19.330000,8.360000,27.250000,262.460000,17.440000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0,0,0,48.340000,29.67,0,29.67,0,0.000000,0.000000,10,0,0,5.800000,46.400000,31,14.500000,87.200000,48.340000,48.340000,10.34,30.930000,4.830000,10.33,10.340000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

91,22:30-22:45,0.000000,0.000000,19.330000,8.360000,26.240000,262.460000,17.440000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0,0,0,48.340000,30.33,0,30.33,0,0.000000,0.000000,10,0,0,5.800000,46.400000,32.5,14.500000,87.200000,48.340000,48.340000,10.84,30.930000,4.830000,10.83,10.340000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

92,22:45-23:00,0.000000,0.000000,19.330000,8.360000,26.240000,262.460000,17.440000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0,0,0,48.340000,29,0,29,0,0.000000,0.000000,10,0,0,5.800000,46.400000,33,14.500000,87.200000,48.340000,48.340000,11,30.930000,4.830000,11,10.340000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

93,23:00-23:15,0.000000,0.000000,19.330000,8.180000,26.240000,262.460000,17.440000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0,0,0,48.340000,29.33,0,29.33,0,0.000000,0.000000,11,0,0,5.800000,46.400000,37,14.500000,87.200000,48.340000,48.340000,12.34,30.930000,4.830000,12.33,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

94,23:15-23:30,0.000000,0.000000,19.330000,8.180000,26.240000,262.460000,17.440000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0,0,0,48.340000,29.67,0,29.67,0,0.000000,0.000000,11.34,0,0,5.800000,46.400000,41.5,14.500000,87.200000,48.340000,48.340000,13.84,30.930000,4.830000,13.83,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

95,23:30-23:45,0.000000,0.000000,19.330000,8.180000,26.240000,262.460000,17.440000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0,0,0,48.340000,30,0,30,0,0.000000,0.000000,14,0,0,5.800000,46.400000,41.5,14.500000,87.200000,48.340000,48.340000,13.84,30.930000,4.830000,13.83,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

96,23:45-24:00,0.000000,0.000000,19.330000,8.180000,25.230000,262.460000,17.440000,100.710000,30.930000,273.330000,57.970000,15.840000,10.000000,0,0,0,48.340000,31,0,31,0,0.000000,0.000000,16.66,0,0,5.800000,46.400000,43,14.500000,87.200000,48.340000,48.340000,14.34,30.930000,4.830000,14.33,10.110000,0,0.000000,0,19.330000,6.770000,0,0,0,39.630000,29.070000,0,0,0.000000,7.01,58.000000

