Block,Time,NR/01102023/06022042/L_NR_2012_07,NR/01052024/31052024/DC20240501NR23728,NR/30092023/26122029/SH-06,NR/01052024/31052024/DC20240501NR23726,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/30042040/GNA_LT_36,NR/01102023/06022042/L_NR_2012_02,NR/01052024/31052024/MC120240501NR23436,NR/17052024/17052024/DD20240517NR24470,NR/01052024/31052024/DC20240501NR23735,NR/01102023/31052040/LT-31,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01102023/23072042/L_NR_2012_04,NR/16042024/31052024/IEX_240323_06618,NR/01052024/31052024/IEX_240416_00120_1,NR/01052024/31052024/IEX-240324-06625_1,NR/01052024/31052024/M20240501NR23406,NR/01102023/05012040/L_NR_2020_02,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/DC20240501NR23727,NR/01102023/19072037/LT-05,NR/01102023/22052037/LT-59,NR/01052024/31052024/IEX-240323-06617_1,NR/01052024/31052024/IEX_240415_00115_1,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_35,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01052024/31052024/2-R1,NR/17052024/17052024/IEX_240516_00570,NR/01102023/31102037/L_NR_2019_11,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01042024/31072024/LT_MEJA_DELHI,SR/01102023/07102043/L_NR_2018_61,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/25072045/L_NR_2021_15,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,WR/01102023/31032046/L_NR_2020_05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/L_NR_2019_05,NR/26072023/31072042/L_NR_2023_07,L_NR_2019_19,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,NR/01102023/02122045/L_NR_2021_13,WR/01102023/01102023/L_NR_2022_09,WR/01102023/24112044/L_NR_2020_07,NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/14082046/L_NR_2021_16,WR/01102023/30052048/L_NR_2022_10,WR/01102023/16072048/L_NR_2022_08,NR/26072023/25122043/L_NR_2023_10
50,12:15-12:30,57.710000,0.000000,15.420000,0.000000,87.000000,15.370000,262.460000,0.000000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.270000,0.000000,0.000000,57.970000,8.860000,0.000000,0.000000,30.930000,14.990000,28.760000,0.000000,0.000000,8.610000,273.330000,14.310000,16.120000,6.01,30.24,46.5,92.36,47,17.5,5.84,30.23,193,122.719974,0,94,46.67,15.33,5.83,233.33,30.23,0,15.33,7,82

51,12:30-12:45,57.710000,0.000000,15.420000,0.000000,87.000000,15.370000,262.460000,0.000000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.270000,0.000000,0.000000,57.970000,8.860000,0.000000,0.000000,30.930000,14.990000,28.760000,0.000000,0.000000,8.610000,273.330000,14.310000,16.120000,6.01,30.24,46.5,92.31,47,17.5,5.84,30.23,191,121.43403,0,94,46.67,15.67,5.83,233.33,30.23,0,15.67,7,82

52,12:45-13:00,57.710000,0.000000,15.420000,0.000000,77.340000,15.370000,262.460000,0.000000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.270000,0.000000,0.000000,57.970000,8.860000,0.000000,0.000000,30.930000,14.990000,28.760000,0.000000,0.000000,8.610000,273.330000,14.310000,16.120000,6.01,30.24,46.5,92.25,47,17.5,5.84,30.23,191,119.797374,0,94,46.67,15.67,5.83,233.33,30.23,0,15.67,7,82

53,13:00-13:15,57.710000,0.000000,15.420000,0.000000,77.340000,15.370000,262.460000,0.000000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.360000,0.000000,0.000000,57.970000,8.940000,0.000000,0.000000,30.930000,14.990000,28.760000,0.000000,0.000000,8.610000,273.330000,14.210000,16.120000,6.01,30.24,46,92.15,47,17.5,5.84,30.23,191,117.206002,0,94,46.67,17,5.83,233.33,30.23,0,17,7,82

54,13:15-13:30,57.710000,0.000000,15.420000,0.000000,67.670000,15.370000,262.460000,0.000000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.360000,0.000000,0.000000,57.970000,8.940000,0.000000,0.000000,30.930000,14.990000,28.760000,0.000000,0.000000,8.610000,273.330000,14.210000,16.120000,6.41,30.06,46,92.15,47,17.5,5.84,30.07,191,113.698882,0,94,46.67,18.33,5.83,233.33,30.07,0,18.33,7,82

55,13:30-13:45,57.710000,0.000000,15.420000,0.000000,67.670000,15.330000,262.460000,0.000000,0.000000,0.000000,14.960000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.360000,0.000000,0.000000,57.970000,8.940000,0.000000,0.000000,30.930000,14.960000,28.760000,0.000000,0.000000,8.610000,273.330000,14.210000,16.120000,6.61,30.06,46,92.05,47,17.5,5.84,30.07,191,112.500616,0,94,46.67,20,5.83,233.33,30.07,0,20,7,82

56,13:45-14:00,57.710000,0.000000,15.420000,0.000000,77.340000,15.050000,262.460000,0.000000,0.000000,0.000000,14.680000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.360000,0.000000,0.000000,57.970000,8.940000,0.000000,0.000000,30.930000,14.680000,29.260000,0.000000,0.000000,8.610000,273.330000,14.210000,16.120000,6.81,30.24,45.5,92.1,47,17.5,5.84,30.23,191,110.756798,0,94,46.67,21.33,5.83,233.33,30.23,0,21.33,7,82

57,14:00-14:15,76.650000,0.000000,30.930000,0.000000,100.710000,14.730000,262.460000,0.000000,0.000000,0.000000,14.370000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.560000,0.000000,0.000000,57.970000,9.020000,0.000000,0.000000,30.930000,14.370000,29.260000,0.000000,0.000000,8.850000,273.330000,14.390000,16.120000,7.01,30.24,44.78,91.95,47,17.5,5.84,30.23,191,108.438202,0,93,46.67,23,5.83,233.33,30.23,0,23,7,82

58,14:15-14:30,87.200000,0.000000,30.930000,0.000000,100.710000,14.410000,262.460000,0.000000,0.000000,0.000000,14.060000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.560000,0.000000,0.000000,57.970000,9.020000,0.000000,0.000000,30.930000,14.060000,30.280000,0.000000,0.000000,8.850000,273.330000,14.390000,16.120000,7.01,30.24,43.19,91.59,46,19,6.34,30.23,186,105.496118,0,93,46.67,24.33,6.33,233.33,30.23,0,24.33,7,79

59,14:30-14:45,87.200000,0.000000,30.930000,0.000000,100.710000,13.750000,262.460000,0.000000,0.000000,0.000000,13.420000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.560000,0.000000,0.000000,57.970000,9.020000,0.000000,0.000000,30.930000,13.420000,30.780000,0.000000,0.000000,8.850000,273.330000,14.390000,16.120000,7.01,30.24,42.52,90.9,44,21,7,30.23,179,100.079566,0,89,46.67,26.67,7,233.33,30.23,0,26.67,7,76

60,14:45-15:00,87.200000,0.000000,30.930000,0.000000,100.710000,13.060000,262.460000,0.000000,0.000000,0.000000,12.740000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.560000,0.000000,0.000000,57.970000,9.020000,0.000000,0.000000,30.930000,12.740000,30.780000,0.000000,0.000000,8.850000,273.330000,14.390000,16.120000,7.01,30.24,41.4,89.01,43,23.5,7.84,30.23,168,94.419464,0,85,46.67,30,7.83,233.33,30.23,0,30,8.34,72

61,15:00-15:15,87.200000,0.000000,30.930000,0.000000,100.710000,12.560000,262.460000,0.000000,0.000000,0.000000,12.250000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.840000,0.000000,0.000000,57.970000,9.170000,0.000000,0.000000,30.930000,12.250000,30.780000,0.000000,0.000000,9.220000,273.330000,14.670000,16.120000,7.01,30.24,39.45,85.21,38,28,9.34,30.23,158,88.330714,0,75,44.03,33.33,9.33,220.15,30.23,0,33.33,9.66,67

62,15:15-15:30,87.200000,0.000000,30.930000,0.000000,100.710000,11.910000,262.460000,0.000000,0.000000,0.000000,11.610000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.840000,0.000000,0.000000,57.970000,9.170000,0.000000,0.000000,30.930000,11.610000,30.780000,0.000000,0.000000,9.220000,273.330000,14.670000,16.120000,7.01,30.34,37.4,80.21,35,30.5,10.16,30.33,147,81.871768,0,70,41.5,36.67,10.17,207.52,30.33,0,36.67,10.34,63

63,15:30-15:45,87.200000,0.000000,30.930000,0.000000,100.710000,11.120000,262.460000,0.000000,0.000000,0.000000,10.840000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.840000,0.000000,0.000000,57.970000,9.170000,0.000000,0.000000,30.930000,10.840000,31.280000,0.000000,0.000000,9.220000,273.330000,14.670000,16.120000,7.01,30.34,35.36,74.82,32,35.5,11.84,30.33,137,74.243782,0,63,37.17,43.33,11.83,185.84,30.33,0,43.33,11,58

64,15:45-16:00,87.200000,0.000000,30.930000,0.000000,100.710000,10.100000,262.460000,0.000000,0.000000,0.000000,9.860000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.840000,0.000000,0.000000,57.970000,9.170000,0.000000,0.000000,30.930000,9.860000,31.280000,0.000000,0.000000,9.220000,273.330000,14.670000,16.120000,7.01,30.34,32.43,69.15,28,39,13,30.33,123,66.547602,0,57,34.57,48.33,13,172.83,30.33,0,48.33,11.66,52

65,16:00-16:15,87.200000,0.000000,30.930000,0.000000,100.710000,9.100000,262.460000,14.500000,0.000000,0.000000,8.880000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,9.110000,0.000000,0.000000,57.970000,9.560000,19.330000,0.000000,30.930000,8.880000,31.280000,0.000000,0.000000,10.000000,273.330000,15.590000,16.120000,7.01,30.5,30.25,63.23,25,39,13,30.5,109,58.315612,0,50,33.03,53.33,13,165.13,30.5,0,53.33,12.34,46

66,16:15-16:30,87.200000,0.000000,30.930000,0.000000,100.710000,8.290000,262.460000,14.500000,0.000000,0.000000,8.090000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,9.110000,0.000000,0.000000,57.970000,9.560000,19.330000,0.000000,30.930000,8.090000,30.780000,0.000000,0.000000,10.000000,273.330000,15.590000,16.120000,7.01,30.84,26.71,57.01,22,41,13.66,30.83,95,49.73291,0,43,29.85,53.33,13.67,149.23,30.83,0,53.33,13.34,40

67,16:30-16:45,87.200000,0.000000,30.930000,0.000000,100.710000,7.270000,262.460000,14.500000,0.000000,0.000000,7.090000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,9.110000,0.000000,0.000000,57.970000,9.880000,19.330000,0.000000,30.930000,7.090000,30.780000,0.000000,0.000000,10.000000,273.330000,15.590000,16.120000,7.01,33,22.93,50.49,19,44,14.66,20.87,84,42.855058,0,39,26.42,53.33,14.67,132.11,33,0,53.33,14,36

68,16:45-17:00,87.200000,0.000000,30.930000,0.000000,100.710000,6.200000,262.460000,14.500000,0.000000,0.000000,6.050000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,9.110000,0.000000,0.000000,57.970000,9.880000,19.330000,0.000000,30.930000,6.050000,31.280000,0.000000,0.000000,10.000000,273.330000,15.590000,16.120000,7.01,30,20.18,43.21,17,47,15.66,10.97,74,36.162304,0,33,23.13,53.33,15.67,115.68,33,0,53.33,14.66,31

69,17:00-17:15,87.200000,6.770000,30.930000,4.830000,100.710000,4.880000,262.460000,14.500000,0.000000,58.000000,4.770000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,9.570000,0.000000,5.800000,57.970000,10.110000,19.330000,48.340000,30.930000,4.770000,31.280000,0.000000,0.000000,10.380000,273.330000,16.520000,16.120000,7.01,20,16.85,35.84,13,46,15.34,4.08,60,29.66439,0,27,19.89,51.67,15.33,99.47,33,0,51.67,15.34,25

70,17:15-17:30,87.200000,6.770000,30.930000,4.830000,100.710000,3.930000,262.460000,14.500000,0.000000,58.000000,3.830000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,9.570000,0.000000,5.800000,57.970000,10.110000,19.330000,48.340000,30.930000,3.830000,31.280000,0.000000,0.000000,10.380000,273.330000,16.520000,16.120000,7.01,10,13,29.07,11,49,16.34,0.58,49,23.448994,0,21,16.7,49.67,16.33,83.49,30.6,0,49.67,16.34,21

71,17:30-17:45,87.200000,6.770000,30.930000,4.830000,100.710000,2.980000,262.460000,14.500000,0.000000,58.000000,2.910000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,9.570000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,2.910000,30.780000,0.000000,0.000000,10.380000,273.330000,16.520000,16.120000,7.01,3,10,22.31,7,52.5,17.5,0,35,17.233598,0,15,13.21,47,17.5,66.08,22.61,0,47,17,15

72,17:45-18:00,87.200000,6.770000,30.930000,4.830000,100.710000,2.160000,262.460000,14.500000,0.000000,58.000000,2.110000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,9.570000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,2.110000,30.280000,0.000000,0.000000,10.380000,273.330000,16.520000,16.120000,7.01,0,7,15.78,6,53.5,17.84,0,21,11.534528,0,12,10.01,45,17.83,50.06,13.01,0,45,18,9

73,18:00-18:15,87.200000,6.770000,30.930000,4.830000,100.710000,1.440000,262.460000,14.500000,0.000000,58.000000,1.400000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.310000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,1.400000,29.770000,48.340000,0.000000,10.770000,273.330000,17.620000,16.120000,7.01,0,4,9.97,5,53.5,17.84,0,14,7.01424,0,10,7.37,42,17.83,36.87,0,0,42,17.34,6

74,18:15-18:30,87.200000,6.770000,30.930000,4.830000,100.710000,0.880000,262.460000,14.500000,0.000000,58.000000,0.860000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.310000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.860000,29.770000,48.340000,0.000000,10.770000,273.330000,17.620000,16.120000,7.01,0,2,5.39,2,52.5,17.5,0,7,3.75067,0,5,5.23,39,17.5,26.18,0,0,39,17.34,3

75,18:30-18:45,87.200000,6.770000,30.930000,4.830000,100.710000,0.420000,262.460000,14.500000,0.000000,58.000000,0.410000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.310000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.410000,29.770000,48.340000,0.000000,10.770000,273.330000,17.620000,16.120000,7.01,0,1,2.34,0,47,15.66,0,1,1.208008,0,1,3.31,33,15.67,16.53,0,0,33,17.66,1

76,18:45-19:00,87.200000,6.770000,30.930000,4.830000,100.710000,0.130000,262.460000,14.500000,0.000000,58.000000,0.130000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.310000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.130000,29.770000,48.340000,0.000000,10.770000,273.330000,17.620000,16.120000,7.01,0,0.5,0,0,45,15,0,1,0.077936,0,0,1.61,30,15,8.05,0,0,30,17.66,0

77,19:00-19:15,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.690000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.770000,48.340000,0.000000,10.770000,273.330000,18.370000,16.120000,7.01,0,0,0,0,41,13.66,0,0,0,0,0,0.72,30,13.67,3.6,0,0,30,17.34,0

78,19:15-19:30,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.690000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.770000,48.340000,0.000000,10.770000,273.330000,18.370000,16.120000,7.01,0,0,0,0,38.5,12.84,0,0,0,0,0,0.25,30,12.83,1.23,0,0,30,17.34,0

79,19:30-19:45,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.690000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.770000,48.340000,0.000000,10.770000,273.330000,18.370000,16.120000,7.01,0,0,0,0,44,14.66,0,0,0,0,0,0.06,30,14.67,0.32,0,0,30,17,0

80,19:45-20:00,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.690000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.770000,48.340000,0.000000,10.770000,273.330000,18.370000,16.120000,7.01,0,0,0,0,49.5,16.5,0,0,0,0,0,0,30,16.5,0,0,0,30,17,0

81,20:00-20:15,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.690000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.770000,48.340000,0.000000,10.770000,273.330000,18.830000,16.120000,7.01,0,0,0,0,48.5,16.16,0,0,0,0,0,0,30,16.17,0,0,0,30,15.34,0

82,20:15-20:30,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.690000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.770000,48.340000,0.000000,10.770000,273.330000,18.830000,16.120000,7.01,0,0,0,0,45.5,15.16,0,0,0,0,0,0,30,15.17,0,0,0,30,14.66,0

83,20:30-20:45,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.690000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.260000,48.340000,96.670000,10.770000,273.330000,18.830000,16.120000,7.01,0,0,0,0,52.5,17.5,0,0,0,0,0,0,36,17.5,0,0,0,36,14.34,0

84,20:45-21:00,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.690000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.260000,48.340000,96.670000,10.770000,273.330000,18.830000,16.120000,7.01,0,0,0,0,57,19,0,0,0,0,0,0,40.33,19,0,0,0,40.33,13.34,0

85,21:00-21:15,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.510000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,29.260000,48.340000,96.670000,10.770000,273.330000,19.010000,16.120000,7.01,0,0,0,0,59,19.66,0,0,0,0,0,0,44.67,19.67,0,0,0,44.67,13.34,0

86,21:15-21:30,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.510000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,28.760000,48.340000,96.670000,10.770000,273.330000,19.010000,16.120000,7.01,0,0,0,0,63,21,0,0,0,0,0,0,42.67,21,0,0,0,42.67,13,0

87,21:30-21:45,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.510000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,28.760000,48.340000,96.670000,10.770000,273.330000,19.010000,16.120000,7.01,0,0,0,0,62,20.66,0,0,0,0,0,0,42,20.67,0,0,0,42,10.34,0

88,21:45-22:00,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.510000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,28.260000,48.340000,96.670000,10.770000,273.330000,19.010000,16.120000,7.01,0,0,0,0,62,20.66,0,0,0,0,0,0,42,20.67,0,0,0,42,10.34,0

89,22:00-22:15,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,193.340000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.310000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,27.750000,48.340000,96.670000,10.770000,273.330000,19.100000,16.120000,7.01,0,0,0,0,59,19.66,0,0,0,0,0,0,41.33,19.67,0,0,0,41.33,10.34,0

90,22:15-22:30,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,193.340000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.310000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,27.250000,48.340000,96.670000,10.770000,273.330000,19.100000,16.120000,7.01,0,0,0,0,55.5,18.5,0,0,0,0,0,0,40,18.5,0,0,0,40,10,0

91,22:30-22:45,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,193.340000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.310000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,27.250000,48.340000,96.670000,10.770000,273.330000,19.100000,16.120000,7.01,0,0,0,0,50.5,16.84,0,0,0,0,0,0,38.67,16.83,0,0,0,38.67,10,0

92,22:45-23:00,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,193.340000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.310000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,26.740000,48.340000,96.670000,10.770000,273.330000,19.100000,16.120000,7.01,0,0,0,0,50,16.66,0,0,0,0,0,0,37,16.67,0,0,0,37,9.66,0

93,23:00-23:15,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,193.340000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.130000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,26.240000,48.340000,96.670000,10.770000,273.330000,19.100000,16.120000,7.01,0,0,0,0,54,18,0,0,0,0,0,0,36,18,0,0,0,36,9,0

94,23:15-23:30,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,193.340000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.130000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,26.240000,48.340000,96.670000,10.770000,273.330000,19.100000,16.120000,7.01,0,0,0,0,57,19,0,0,0,0,0,0,36.67,19,0,0,0,36.67,9,0

95,23:30-23:45,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,193.340000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.130000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,26.240000,48.340000,96.670000,10.770000,273.330000,19.100000,16.120000,7.01,0,0,0,0,57,19,0,0,0,0,0,0,36.67,19,0,0,0,36.67,8.66,0

96,23:45-24:00,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,193.340000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,10.130000,0.000000,5.800000,57.970000,10.580000,19.330000,48.340000,30.930000,0.000000,26.240000,48.340000,96.670000,10.770000,273.330000,19.100000,16.120000,7.01,0,0,0,0,51,17,0,0,0,0,0,0,36.33,17,0,0,0,36.33,8.66,0

