Block,Time,WR/01102023/30052048/L_NR_2022_10,NR/01052024/31052024/DC20240501NR23735,NR/01052024/31052024/IEX_240416_00120_1,NR/01042024/31072024/LT_MEJA_DELHI,NR/01052024/31052024/IEX-240324-06625_1,NR/16042024/31052024/IEX_240323_06618,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/30092023/26122029/SH-06,WR/01102023/29112042/L_NR_2019_05,WR/01102023/01102023/L_NR_2022_09,NR/01102023/08032047/L_NR_2021_14,NR/26072023/25122043/L_NR_2023_10,NR/01052024/31052024/MC120240501NR23436,NR/01102023/31102037/L_NR_2019_11,NR/01102023/27052033/DIAPL(L_NR_2023_04),SR/01102023/07102043/L_NR_2018_61,WR/01102023/24112044/L_NR_2020_07,WR/01102023/31032046/L_NR_2020_05,NR/01102023/30042040/GNA_LT_35,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/22052037/LT-59,L_NR_2019_19,NR/01052024/31052024/2-R1,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/06022042/L_NR_2012_02,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01102023/06022042/L_NR_2012_07,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/14082046/L_NR_2021_16,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/IEX-240323-06617_1,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/13082046/L_NR_2021_12,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/01102023/L_NR_2020_06,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,NR/01102023/23072042/L_NR_2012_04,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,NR/01052024/31052024/DC20240501NR23727,NR/01102023/30042040/GNA_LT_36,NR/01102023/31052040/LT-31,NR/01052024/31052024/DC20240501NR23726,NR/01102023/19072037/LT-05,NR/30092023/31122025/SH-07,NR/01052024/31052024/IEX_240415_00115_1,NR/01102023/05012040/L_NR_2020_02,NR/01052024/31052024/DC20240501NR23728
52,12:45-13:00,70,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.32,70,92.25,82,0.000000,9.980000,28.260000,16.36,31.67,95,15.130000,91.700000,9.470000,122.613173,0.000000,14.740000,259.230000,12.190000,76.540000,28.31,0,0.000000,0.000000,30,28.32,230,0.000000,31.66,0,47,46,0.000000,193,93,44,0.000000,15.510000,15.130000,0.000000,115.400000,23.320000,0.000000,10.120000,0.000000

53,13:00-13:15,73.33,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.32,73.33,92.15,82,0.000000,10.370000,28.260000,18.02,31.67,95,15.130000,86.880000,9.700000,119.405752,0.000000,14.560000,259.230000,12.190000,76.540000,28.31,0,0.000000,0.000000,30,28.32,230,0.000000,31.66,0,47,46,0.000000,193,93,44,0.000000,15.510000,15.130000,0.000000,115.400000,23.320000,0.000000,10.120000,0.000000

54,13:15-13:30,73.33,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.65,73.33,92.15,82,0.000000,10.370000,27.250000,19.49,31.67,95,15.130000,100.560000,9.700000,115.749877,0.000000,14.560000,259.230000,12.190000,76.540000,28.65,0,0.000000,0.000000,30,28.65,230,0.000000,31.66,0,47,46,0.000000,193,93,44,0.000000,15.510000,15.130000,0.000000,115.400000,23.320000,0.000000,10.120000,0.000000

55,13:30-13:45,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.82,76.67,92.05,81,0.000000,10.370000,27.250000,14.07,34.17,102.5,15.130000,100.560000,9.700000,110.290437,0.000000,14.560000,259.230000,12.190000,87.070000,28.81,0,0.000000,0.000000,34,28.82,230,0.000000,34.16,0,47,46,0.000000,189,93,44,0.000000,15.510000,15.130000,0.000000,115.400000,23.320000,0.000000,10.120000,0.000000

56,13:45-14:00,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.82,76.67,92.1,81,0.000000,10.370000,27.250000,14.67,34.17,102.5,15.130000,100.560000,9.700000,110.26119,0.000000,14.560000,259.230000,12.190000,87.070000,28.81,0,0.000000,0.000000,34,28.82,230,0.000000,34.16,0,47,46,0.000000,189,93,43.5,0.000000,15.510000,15.130000,0.000000,115.400000,23.320000,0.000000,10.120000,0.000000

57,14:00-14:15,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.98,76.67,91.95,81,0.000000,10.560000,27.250000,9.06,34.17,102.5,14.890000,100.560000,9.700000,109.57876,0.000000,14.560000,259.230000,12.190000,87.070000,28.99,0,0.000000,0.000000,34,28.98,230,0.000000,34.16,0,44,46,0.000000,189,89,42.78,0.000000,15.260000,14.890000,0.000000,115.400000,23.320000,0.000000,10.440000,0.000000

58,14:15-14:30,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.98,76.67,91.59,81,0.000000,10.560000,27.250000,9.32,34.17,102.5,14.310000,100.560000,9.700000,107.804442,0.000000,14.560000,259.230000,12.190000,87.070000,28.99,0,0.000000,0.000000,34,28.98,230,0.000000,34.16,0,44,46,0.000000,189,89,41.19,0.000000,14.660000,14.310000,0.000000,115.400000,23.320000,0.000000,10.440000,0.000000

59,14:30-14:45,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.98,76.67,90.9,78,0.000000,10.560000,27.760000,9.01,34.17,102.5,13.660000,100.560000,9.940000,103.04693,0.000000,14.560000,259.230000,12.190000,87.070000,28.99,0,0.000000,0.000000,34,28.98,230,0.000000,34.16,0,42,46,0.000000,182,83,40.52,0.000000,13.990000,13.660000,0.000000,115.400000,23.320000,0.000000,10.440000,0.000000

60,14:45-15:00,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,23.320000,28.98,76.67,89.01,73,0.000000,10.560000,27.760000,9.01,34.17,102.5,12.970000,100.560000,9.940000,97.996948,0.000000,14.560000,259.230000,12.190000,87.070000,28.99,0,0.000000,0.000000,34,28.98,221.85,0.000000,34.16,0,39,44.37,0.000000,172,79,39.4,0.000000,13.290000,12.970000,0.000000,115.400000,23.320000,0.000000,10.440000,0.000000

61,15:00-15:15,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,30.890000,28.98,76.67,85.21,69,0.000000,10.560000,26.750000,9.01,35.83,107.5,12.460000,100.560000,9.940000,92.6155,0.000000,14.840000,259.230000,12.190000,87.070000,28.99,0,0.000000,0.000000,37.34,28.98,213.16,0.000000,35.84,0,38,42.63,0.000000,161,77,37.45,0.000000,12.780000,12.460000,0.000000,115.400000,15.750000,0.000000,10.960000,0.000000

62,15:15-15:30,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,30.890000,28.98,76.67,80.21,64,0.000000,10.560000,25.730000,9.01,35.83,107.5,11.820000,100.560000,9.940000,85.49873,0.000000,14.840000,259.230000,12.190000,87.070000,28.99,0,0.000000,0.000000,37.34,28.98,207.47,0.000000,35.84,0,36,41.49,0.000000,151,71,35.4,0.000000,12.120000,11.820000,0.000000,115.400000,15.750000,0.000000,10.960000,0.000000

63,15:30-15:45,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,30.890000,29.15,76.67,74.82,60,0.000000,10.560000,25.730000,9.01,35.83,107.5,11.030000,100.560000,10.100000,78.450203,0.000000,14.840000,259.230000,12.190000,87.070000,29.15,0,0.000000,0.000000,37.34,29.15,195.98,0.000000,35.84,0,33,39.2,0.000000,140,66,33.36,0.000000,11.310000,11.030000,0.000000,115.400000,18.950000,0.000000,10.960000,0.000000

64,15:45-16:00,76.67,0.000000,0.000000,7.660000,0.000000,48.260000,272.940000,30.890000,29.48,76.67,69.15,55,0.000000,10.560000,25.730000,10.01,35.83,107.5,10.030000,100.560000,10.100000,71.674648,0.000000,14.840000,259.230000,12.190000,87.070000,29.49,0,0.000000,0.000000,37.34,29.48,184.56,0.000000,35.84,0,30,36.91,0.000000,130,59,29.93,0.000000,10.280000,10.030000,0.000000,115.400000,18.950000,0.000000,10.960000,0.000000

65,16:00-16:15,81.67,0.000000,0.000000,7.660000,19.310000,48.260000,272.940000,30.890000,29.48,81.67,63.23,51,14.480000,10.560000,25.730000,14,35.83,107.5,9.030000,100.560000,10.480000,64.587125,0.000000,15.750000,259.230000,12.190000,87.070000,29.49,0,39.580000,19.310000,37.34,29.48,169.17,0.000000,35.84,0,26,33.83,0.000000,119,53,27.75,0.000000,9.260000,9.030000,0.000000,115.400000,18.950000,0.000000,11.420000,0.000000

66,16:15-16:30,81.33,0.000000,0.000000,7.660000,19.310000,48.260000,272.940000,30.890000,29.48,81.33,57.01,45,14.480000,10.560000,26.240000,14.4,35.83,107.5,8.230000,100.560000,10.480000,56.93416,0.000000,15.750000,259.230000,12.190000,87.070000,29.49,0,39.580000,19.310000,37.34,29.48,155.33,0.000000,35.84,0,23,31.07,0.000000,105,46,26.71,0.000000,8.430000,8.230000,0.000000,115.400000,18.950000,0.000000,11.420000,0.000000

67,16:30-16:45,80.67,0.000000,0.000000,7.660000,19.310000,48.260000,272.940000,30.890000,29.48,80.67,50.49,39,14.480000,10.560000,26.750000,14.8,35.83,107.5,7.220000,100.560000,10.480000,49.222701,0.000000,15.750000,259.230000,12.190000,87.070000,29.49,0,39.580000,19.310000,37.34,29.48,137.08,0.000000,35.84,0,20,27.42,0.000000,91,39,22.93,0.000000,7.390000,7.220000,0.000000,115.400000,18.950000,0.000000,11.420000,0.000000

68,16:45-17:00,80,0.000000,0.000000,7.660000,19.310000,48.260000,272.940000,30.890000,29.48,80,43.21,33,14.480000,10.560000,26.750000,15,35.83,107.5,6.150000,100.560000,10.480000,41.559987,0.000000,15.750000,259.230000,12.190000,87.070000,29.49,0,39.580000,19.310000,37,29.48,116.88,0.000000,35.84,0,16,23.38,0.000000,77,32,20.18,0.000000,6.300000,6.150000,0.000000,115.400000,18.950000,0.000000,11.420000,0.000000

69,17:00-17:15,80,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,27.44,80,35.84,27,14.480000,10.560000,26.750000,15.4,35.83,107.5,4.840000,100.560000,10.480000,34.150747,0.000000,16.770000,259.230000,12.190000,87.070000,20,0,39.580000,19.310000,36.66,33,98.57,0.000000,35.84,0,13,19.71,0.000000,63,27,16.85,5.790000,4.970000,4.840000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

70,17:15-17:30,80,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,18.04,80,29.07,21,14.480000,10.560000,26.750000,15.8,35.83,107.5,3.900000,100.560000,10.480000,27.072973,0.000000,16.770000,259.230000,12.190000,87.070000,10,0,39.580000,19.310000,36.34,33,85.12,0.000000,35.84,0,10,17.02,0.000000,49,20,13,5.790000,3.990000,3.900000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

71,17:30-17:45,80,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,12.77,80,22.31,15,14.480000,10.560000,27.250000,16.4,35.83,107.5,2.960000,100.560000,10.480000,20.394908,0.000000,16.770000,259.230000,12.190000,87.070000,3,0,39.580000,19.310000,35.66,25.27,67.57,0.000000,35.84,0,7,13.51,0.000000,35,15,10,5.790000,3.040000,2.960000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

72,17:45-18:00,78.33,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,8.97,78.33,15.78,9,14.480000,10.560000,27.250000,17,35.83,107.5,2.150000,100.560000,10.480000,14.116552,0.000000,16.770000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,35.34,14.72,50.94,0.000000,35.84,0,6,10.19,0.000000,21,11,7,5.790000,2.210000,2.150000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

73,18:00-18:15,72.67,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,0,72.67,9.97,4,14.480000,10.560000,28.260000,10.01,34.5,103.5,1.420000,100.560000,10.480000,8.803347,48.260000,17.690000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,31.66,0,34.47,0.000000,34.5,0,4,6.89,0.000000,11,8,4,5.790000,1.460000,1.420000,4.830000,113.040000,30.890000,48.260000,11.600000,6.760000

74,18:15-18:30,70,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,0,70,5.39,2,14.480000,10.560000,28.260000,10.01,33,99,0.870000,100.560000,10.480000,4.786759,48.260000,17.690000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,30.66,0,22.63,0.000000,33,0,2,4.52,0.000000,5,5,2,5.790000,0.890000,0.870000,4.830000,113.040000,30.890000,48.260000,11.600000,6.760000

75,18:30-18:45,69.67,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,0,69.67,2.34,1,14.480000,10.560000,29.780000,10.01,31.83,95.5,0.420000,100.560000,10.480000,1.540342,48.260000,17.690000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,33.34,0,14.48,0.000000,31.84,0,0,2.9,0.000000,1,1,1,5.790000,0.430000,0.420000,4.830000,113.040000,30.890000,48.260000,11.600000,6.760000

76,18:45-19:00,68.67,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,0,68.67,0,0,14.480000,10.560000,30.280000,10.01,31.17,93.5,0.130000,100.560000,10.480000,0.068243,48.260000,17.690000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,32,0,8.07,0.000000,31.16,0,0,1.61,0.000000,1,0,0.5,5.790000,0.140000,0.130000,4.830000,113.040000,30.890000,48.260000,11.600000,6.760000

77,19:00-19:15,68,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,0,68,0,0,14.480000,10.560000,30.780000,10.21,29.5,88.5,0.000000,100.560000,10.480000,0,48.260000,18.240000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,30.66,0,3.33,0.000000,29.5,0,0,0.66,0.000000,1,0,0,5.790000,0.000000,0.000000,4.830000,113.980000,30.890000,48.260000,11.600000,6.760000

78,19:15-19:30,67.33,57.920000,46.330000,7.660000,19.310000,48.260000,272.940000,30.890000,0,67.33,0,0,14.480000,10.560000,30.780000,10.61,29.17,87.5,0.000000,100.560000,10.480000,0,48.260000,18.240000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,28.34,0,0.6,0.000000,29.16,0,0,0.12,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,113.980000,30.890000,48.260000,11.600000,6.760000

79,19:30-19:45,66.67,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,66.67,0,0,14.480000,10.560000,30.780000,10.21,27.83,83.5,0.000000,100.560000,10.480000,0,48.260000,18.240000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,27,0,0.04,0.000000,27.84,0,0,0.01,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,113.980000,30.890000,48.260000,11.600000,6.760000

80,19:45-20:00,66,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,66,0,0,14.480000,10.560000,30.780000,9.41,27.5,82.5,0.000000,100.560000,10.480000,0,48.260000,18.240000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,25,0,0,0.000000,27.5,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,113.980000,30.890000,48.260000,11.600000,6.760000

81,20:00-20:15,65,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,65,0,0,14.480000,10.560000,30.780000,8.61,27,81,0.000000,100.560000,10.480000,0,48.260000,18.710000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,23.34,0,0,0.000000,27,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,113.980000,30.890000,48.260000,11.600000,6.760000

82,20:15-20:30,64,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,64,0,0,14.480000,10.560000,30.780000,8.21,26.33,79,0.000000,100.560000,10.480000,0,48.260000,18.710000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,21.66,0,0,0.000000,26.34,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,113.980000,30.890000,48.260000,11.600000,6.760000

83,20:30-20:45,57.67,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,57.67,0,0,14.480000,10.560000,30.780000,7.81,25.83,77.5,0.000000,100.560000,10.480000,0,48.260000,18.710000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,20,0,0,0.000000,25.84,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

84,20:45-21:00,56,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,56,0,0,14.480000,10.560000,30.280000,7.41,26,78,0.000000,100.560000,10.480000,0,48.260000,18.710000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,19,0,0,0.000000,26,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

85,21:00-21:15,55.33,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,55.33,0,0,14.480000,10.560000,31.290000,7.41,26,78,0.000000,100.560000,10.480000,0,48.260000,18.710000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,18.34,0,0,0.000000,26,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

86,21:15-21:30,55.33,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,55.33,0,0,14.480000,10.560000,31.290000,7.41,26.17,78.5,0.000000,100.560000,10.480000,0,48.260000,18.710000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,18.34,0,0,0.000000,26.16,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

87,21:30-21:45,47.67,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,47.67,0,0,14.480000,10.560000,31.290000,7.41,25.17,75.5,0.000000,100.560000,10.480000,0,48.260000,18.710000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,16.66,0,0,0.000000,25.16,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

88,21:45-22:00,48,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,48,0,0,14.480000,10.560000,31.290000,7.41,25.5,76.5,0.000000,100.560000,10.480000,0,48.260000,18.710000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,16.66,0,0,0.000000,25.5,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

89,22:00-22:15,48,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,48,0,0,14.480000,10.560000,30.780000,7.41,25.67,77,0.000000,100.560000,10.480000,0,48.260000,18.990000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,16.66,0,0,0.000000,25.66,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

90,22:15-22:30,48.67,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,48.67,0,0,14.480000,10.560000,30.280000,7.41,26,78,0.000000,100.560000,10.480000,0,48.260000,18.990000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,16.66,0,0,0.000000,26,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

91,22:30-22:45,48.67,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,48.67,0,0,14.480000,10.560000,30.280000,7.41,26.17,78.5,0.000000,100.560000,10.480000,0,48.260000,18.990000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,16.66,0,0,0.000000,26.16,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

92,22:45-23:00,48.67,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,48.67,0,0,14.480000,10.560000,30.280000,7.41,25.5,76.5,0.000000,100.560000,10.480000,0,48.260000,18.990000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,17,0,0,0.000000,25.5,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

93,23:00-23:15,49,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,49,0,0,14.480000,10.560000,30.280000,7.41,26.17,78.5,0.000000,100.560000,10.480000,0,48.260000,18.990000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,17,0,0,0.000000,26.16,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

94,23:15-23:30,49.33,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,49.33,0,0,14.480000,10.560000,29.780000,7.41,27.33,82,0.000000,100.560000,10.480000,0,48.260000,18.990000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,17,0,0,0.000000,27.34,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

95,23:30-23:45,59.33,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,59.33,0,0,14.480000,10.560000,29.270000,7.41,28.17,84.5,0.000000,100.560000,10.480000,0,48.260000,18.990000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,17.34,0,0,0.000000,28.16,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

96,23:45-24:00,59.33,57.920000,46.330000,15.680000,19.310000,48.260000,272.940000,30.890000,0,59.33,0,0,14.480000,10.560000,29.270000,7.41,27.83,83.5,0.000000,100.560000,10.480000,0,48.260000,18.990000,259.230000,12.190000,87.070000,0,0,39.580000,19.310000,17.34,0,0,0.000000,27.84,0,0,0,0.000000,0,0,0,5.790000,0.000000,0.000000,4.830000,115.400000,30.890000,48.260000,11.600000,6.760000

