Block,Time,NR/01102023/05012040/L_NR_2020_02,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/DC20240501NR23735,NR/11052024/11052024/IEX-240510-00502,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01042024/31072024/LT_MEJA_DELHI,NR/01052024/31052024/IEX-240323-06617_1,NR/01052024/31052024/IEX_240415_00115_1,NR/01052024/31052024/DC20240501NR23728,NR/01102023/19072037/LT-05,NR/01102023/30042040/GNA_LT_35,NR/01102023/15082037/GNA_NR_2012_01,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31102037/L_NR_2019_11,NR/01052024/31052024/DC20240501NR23727,NR/01052024/31052024/2-R1,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01052024/31052024/8581/OAN/GMRETL/RUVNLBYPL,NR/01102023/22052037/LT-59,NR/01052024/31052024/M20240501NR23406,NR/01102023/06022042/L_NR_2012_02,NR/30092023/31122025/SH-07,NR/16042024/31052024/IEX_240323_06618,NR/01052024/31052024/DC20240501NR23726,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/11052024/11052024/IEX-240510-00503,NR/01102023/23072042/L_NR_2012_04,NR/30092023/26122029/SH-06,NR/01052024/31052024/MC120240501NR23436,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/IEX_240416_00120_1,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/31052040/LT-31,NR/26072023/25122043/L_NR_2023_10,NR/01102023/14082046/L_NR_2021_16,NR/26072023/31072042/L_NR_2023_07,NR/01102023/08032047/L_NR_2021_14,WR/01102023/31032046/L_NR_2020_05,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/RUMS(L_NR_2019_07),SR/01102023/07102043/L_NR_2018_61,NR/01102023/02012046/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/22102023/11042047/L_NR_2021_17,WR/01102023/01102023/L_NR_2022_09,WR/01102023/01102023/L_NR_2020_06,WR/01102023/16072048/L_NR_2022_08,WR/01102023/30052048/L_NR_2022_10,NR/22102023/11042047/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,L_NR_2019_19,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/RUMS(L_NR_2019_06)
49,12:00-12:15,7.210000,0.000000,0.000000,0.000000,273.530000,11.840000,0.000000,0.000000,0.000000,70.520000,15.280000,53.210000,29.090000,57.750000,7.850000,0.000000,0.000000,26.750000,0.000000,7.470000,0.000000,110.280000,23.370000,48.370000,0.000000,13.950000,0.000000,0.000000,23.370000,0.000000,15.660000,0.000000,0.000000,15.280000,82,0,193,87.78,38,12.67,29.5,9.01,0,225,47,23,12.66,12.66,23,94,46.5,126.096939,29.5,45,29.5

50,12:15-12:30,7.210000,0.000000,0.000000,0.000000,273.530000,11.840000,0.000000,0.000000,0.000000,70.520000,15.280000,53.210000,29.090000,57.750000,7.850000,0.000000,0.000000,26.750000,0.000000,7.470000,0.000000,110.280000,23.370000,48.370000,0.000000,13.950000,0.000000,0.000000,23.370000,0.000000,15.660000,0.000000,0.000000,15.280000,82,0,193,87.74,39,13,29.5,9.61,0,225,47,24.33,13,13.34,24.33,94,46.5,125.979975,29.5,45,29.5

51,12:30-12:45,7.210000,0.000000,0.000000,0.000000,273.530000,11.840000,0.000000,0.000000,0.000000,70.520000,15.280000,53.210000,29.090000,57.750000,7.850000,0.000000,0.000000,26.750000,0.000000,7.470000,0.000000,110.280000,23.370000,48.370000,0.000000,13.950000,0.000000,0.000000,23.370000,0.000000,15.660000,0.000000,0.000000,15.280000,82,0,193,91.2,39.5,13.17,29.5,9.21,0,225,47,28.67,13.16,14,28.67,94,46.5,123.036381,29.5,45,29.5

52,12:45-13:00,7.210000,0.000000,0.000000,0.000000,273.530000,11.840000,0.000000,0.000000,0.000000,70.520000,15.280000,53.210000,29.090000,57.750000,7.850000,0.000000,0.000000,26.750000,0.000000,7.470000,0.000000,110.280000,23.370000,48.370000,0.000000,13.950000,0.000000,0.000000,23.370000,0.000000,15.660000,0.000000,0.000000,15.280000,82,0,193,91.15,40.5,13.5,29.5,9.21,0,225,47,30.67,13.5,14.66,30.67,94,46.5,119.585943,29.5,45,29.5

53,13:00-13:15,7.210000,0.000000,0.000000,0.000000,273.530000,11.840000,0.000000,0.000000,0.000000,70.520000,15.280000,53.210000,29.090000,57.750000,7.920000,0.000000,0.000000,27.250000,0.000000,7.470000,0.000000,110.280000,23.370000,48.370000,0.000000,13.760000,0.000000,0.000000,23.370000,0.000000,15.660000,0.000000,0.000000,15.280000,82,0,193,91.05,41.5,13.83,29.31,9.41,0,229.17,47,27.67,13.84,15.66,27.67,94,45.93,115.0146,29.32,45.83,29.32

54,13:15-13:30,7.210000,0.000000,0.000000,0.000000,273.530000,11.840000,0.000000,0.000000,0.000000,70.520000,15.280000,53.210000,29.090000,57.750000,7.920000,0.000000,0.000000,27.750000,0.000000,7.470000,0.000000,110.280000,23.370000,48.370000,0.000000,13.760000,0.000000,0.000000,23.370000,0.000000,15.660000,0.000000,0.000000,15.280000,82,0,190,91.05,43,14.33,29.31,10.01,0,229.17,47,29.67,14.34,16.66,29.67,94,45.97,109.312605,29.32,45.83,29.32

55,13:30-13:45,6.790000,0.000000,0.000000,0.000000,273.530000,11.840000,0.000000,0.000000,0.000000,70.520000,15.260000,53.210000,29.090000,57.750000,7.920000,0.000000,0.000000,26.750000,0.000000,7.470000,0.000000,110.280000,23.370000,48.370000,0.000000,13.760000,0.000000,0.000000,23.370000,0.000000,15.640000,0.000000,0.000000,15.260000,82,0,193,90.94,38.5,12.83,28.99,10.21,0,229.17,47,31.67,12.84,17.66,31.67,94,45.74,115.755372,28.98,45.83,28.98

56,13:45-14:00,6.790000,0.000000,0.000000,0.000000,273.530000,11.840000,0.000000,0.000000,0.000000,70.520000,14.860000,53.210000,29.090000,57.750000,7.920000,0.000000,0.000000,26.250000,0.000000,7.470000,0.000000,110.280000,23.370000,48.370000,0.000000,13.760000,0.000000,0.000000,23.370000,0.000000,15.230000,0.000000,0.000000,14.860000,82,0,193,90.99,39,13,28.99,11.41,0,229.17,47,34,13,19,34,94,45.6,107.41194,28.98,45.83,28.98

57,14:00-14:15,6.890000,0.000000,0.000000,0.000000,273.530000,15.650000,0.000000,0.000000,0.000000,70.520000,14.540000,53.210000,29.090000,67.350000,8.080000,0.000000,0.000000,26.250000,0.000000,6.850000,0.000000,158.650000,23.370000,48.370000,0.000000,13.950000,0.000000,0.000000,23.370000,0.000000,14.910000,0.000000,0.000000,14.540000,82,0,193,90.84,41.5,13.83,28.99,11.21,0,225,47,28.33,13.84,13.34,28.33,93,44.28,98.659134,28.98,45,28.98

58,14:15-14:30,6.890000,0.000000,0.000000,0.000000,273.530000,15.650000,0.000000,0.000000,0.000000,70.520000,14.090000,53.210000,29.090000,67.350000,8.080000,0.000000,0.000000,26.250000,0.000000,6.850000,0.000000,169.910000,23.370000,48.370000,0.000000,13.950000,0.000000,0.000000,23.370000,0.000000,14.440000,0.000000,0.000000,14.090000,81,0,189,90.49,44.5,14.83,28.99,11.41,0,225,46,29.67,14.84,14,29.67,93,42.69,89.955063,28.98,45,28.98

59,14:30-14:45,6.890000,0.000000,0.000000,0.000000,273.530000,15.650000,0.000000,0.000000,0.000000,70.520000,13.450000,53.210000,29.090000,67.350000,8.080000,0.000000,0.000000,26.250000,0.000000,7.000000,0.000000,169.910000,23.370000,48.370000,0.000000,13.950000,0.000000,0.000000,23.370000,0.000000,13.780000,0.000000,0.000000,13.450000,79,0,186,89.81,47.5,15.83,28.99,11.21,0,220.83,44,30.67,15.84,12.34,30.67,89,42.02,88.658712,28.98,44.17,28.98

60,14:45-15:00,6.890000,0.000000,0.000000,0.000000,273.530000,15.650000,0.000000,0.000000,0.000000,70.520000,12.770000,53.210000,29.090000,67.350000,8.080000,0.000000,0.000000,26.250000,0.000000,7.000000,0.000000,169.910000,23.370000,48.370000,0.000000,13.950000,0.000000,0.000000,23.370000,0.000000,13.080000,0.000000,0.000000,12.770000,75,0,175,87.94,49.5,16.5,28.99,11.41,0,214.21,42,31.33,16.5,12.66,31.33,84,40.9,86.777541,28.98,42.84,28.98

61,15:00-15:15,7.070000,0.000000,0.000000,0.000000,273.530000,15.650000,0.000000,0.000000,0.000000,70.520000,12.280000,100.780000,29.090000,67.350000,8.080000,0.000000,0.000000,26.250000,0.000000,7.160000,0.000000,205.620000,23.370000,48.370000,0.000000,14.130000,0.000000,0.000000,23.370000,0.000000,12.590000,0.000000,0.000000,12.280000,72,0,168,84.19,38,12.67,29.31,10.81,0,183.89,40,27,12.66,13.34,27,80,38.95,89.038845,29.32,36.78,29.32

62,15:15-15:30,7.070000,0.000000,0.000000,0.000000,273.530000,15.650000,0.000000,0.000000,0.000000,70.520000,11.640000,100.780000,29.090000,67.350000,8.080000,0.000000,0.000000,26.250000,0.000000,7.160000,0.000000,205.620000,23.370000,48.370000,0.000000,14.130000,0.000000,0.000000,23.370000,0.000000,11.930000,0.000000,0.000000,11.640000,67,0,158,79.25,38.5,12.83,29.31,11.01,0,173.38,37,27.33,12.84,14,27.33,75,36.9,84.89637,29.32,34.68,29.32

63,15:30-15:45,7.070000,0.000000,0.000000,0.000000,273.530000,15.650000,0.000000,0.000000,0.000000,70.520000,10.860000,100.780000,29.090000,75.090000,8.080000,0.000000,0.000000,26.250000,0.000000,7.160000,0.000000,225.940000,23.370000,48.370000,0.000000,14.130000,0.000000,0.000000,23.370000,0.000000,11.140000,0.000000,0.000000,10.860000,63,0,147,73.93,39.5,13.17,29.99,11.61,0,162.88,35,35,13.16,14.34,35,70,34.86,77.420421,29.98,32.58,29.98

64,15:45-16:00,7.070000,0.000000,0.000000,0.000000,273.530000,15.650000,0.000000,0.000000,0.000000,70.520000,9.870000,100.780000,29.090000,75.090000,8.080000,0.000000,0.000000,27.250000,0.000000,7.160000,0.000000,262.650000,23.370000,48.370000,0.000000,14.130000,0.000000,0.000000,23.370000,0.000000,10.120000,0.000000,0.000000,9.870000,57,0,133,68.32,41,13.67,30.15,12.01,0,152.38,32,35.33,13.66,14.34,35.33,63,31.43,70.344099,30.15,30.47,30.15

65,16:00-16:15,7.350000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,0.000000,0.000000,70.520000,8.900000,100.780000,29.090000,75.090000,8.230000,0.000000,0.000000,27.750000,0.000000,7.390000,39.660000,262.650000,23.370000,48.370000,0.000000,14.500000,0.000000,0.000000,23.370000,14.510000,9.120000,0.000000,19.350000,8.900000,51,0,119,58.1,41,13.67,30.15,14,0,135.92,28,36,13.66,14.34,36,57,29.25,62.994861,30.15,27.18,30.15

66,16:15-16:30,7.350000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,0.000000,0.000000,70.520000,8.110000,100.780000,29.090000,75.090000,8.230000,0.000000,0.000000,27.750000,0.000000,7.390000,39.660000,262.650000,23.370000,48.370000,0.000000,14.500000,0.000000,0.000000,23.370000,14.510000,8.310000,0.000000,19.350000,8.110000,45,0,105,52.39,41,13.67,29.49,16,0,119.45,25,36.67,13.66,14.34,36.67,50,25.71,55.099791,29.48,23.89,29.48

67,16:30-16:45,7.350000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,0.000000,0.000000,70.520000,7.110000,100.780000,29.090000,85.640000,8.230000,0.000000,0.000000,27.750000,0.000000,7.390000,39.660000,262.650000,23.370000,48.370000,0.000000,14.500000,0.000000,0.000000,23.370000,14.510000,7.280000,0.000000,19.350000,7.110000,39,0,91,46.39,41,13.67,29.66,16,0,102.99,22,37.33,13.66,14.34,37.33,43,22.43,48.481578,29.67,20.6,29.67

68,16:45-17:00,7.350000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,0.000000,0.000000,70.520000,6.050000,100.780000,29.090000,85.640000,8.230000,0.000000,0.000000,27.750000,0.000000,7.390000,39.660000,262.650000,20.770000,48.370000,0.000000,14.500000,0.000000,0.000000,20.770000,14.510000,6.210000,0.000000,19.350000,6.050000,33,0,77,39.7,41,13.67,29.66,16,0,86.53,18,37.67,13.66,14.34,37.67,37,19.68,40.313592,29.67,17.3,29.67

69,17:00-17:15,7.630000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,85.320000,4.780000,100.780000,29.090000,85.640000,8.230000,5.800000,0.000000,28.270000,0.000000,7.620000,39.660000,262.650000,20.770000,48.370000,4.840000,15.050000,0.000000,0.000000,20.770000,14.510000,4.890000,46.440000,19.350000,4.780000,27,0,63,32.93,40.5,13.5,18,20.4,0,75.13,15,45.33,13.5,14.34,45.33,30,16.35,32.535486,25.2,15.03,32.72

70,17:15-17:30,7.630000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,115.650000,3.840000,100.780000,29.090000,85.640000,8.230000,5.800000,0.000000,28.270000,0.000000,7.620000,39.660000,262.650000,20.770000,48.370000,4.840000,15.050000,0.000000,0.000000,20.770000,14.510000,3.930000,46.440000,19.350000,3.840000,21,0,49,26.71,40,13.33,7,20,0,63.73,12,45,13.34,14.34,45,23,12.25,25.186248,21,12.75,33

71,17:30-17:45,7.630000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,115.650000,2.910000,100.780000,29.090000,85.640000,8.230000,5.800000,0.000000,29.270000,0.000000,7.930000,39.660000,262.650000,20.770000,48.370000,4.840000,15.050000,0.000000,0.000000,20.770000,14.510000,2.990000,46.440000,19.350000,2.910000,15,0,35,20.5,40,13.33,1,19.4,0,52.34,8,56.67,13.34,14.34,56.67,17,9,18.295119,15.45,10.47,21.7

72,17:45-18:00,7.630000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,115.650000,2.110000,100.780000,29.090000,85.640000,8.230000,5.800000,0.000000,29.270000,0.000000,7.930000,39.660000,262.650000,20.770000,48.370000,4.840000,15.050000,0.000000,0.000000,20.770000,14.510000,2.170000,46.440000,19.350000,2.110000,9,0,21,14.5,39.5,13.17,0,18,0,40.95,7,55.33,13.16,14.34,55.33,13,7,12.008304,6,8.19,13.81

73,18:00-18:15,7.900000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,1.400000,100.780000,29.090000,85.640000,8.460000,5.800000,48.370000,30.280000,0.000000,8.250000,39.660000,262.650000,20.770000,48.370000,4.840000,14.220000,0.000000,0.000000,20.770000,14.510000,1.440000,46.440000,19.350000,1.400000,4,0,11,9.16,38.5,12.83,0,17,0,32.58,5,60,12.84,14.34,60,10,4,6.384285,0,6.51,0

74,18:15-18:30,7.900000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.860000,100.780000,29.090000,85.640000,8.460000,5.800000,48.370000,30.780000,0.000000,8.250000,39.660000,262.650000,20.770000,48.370000,4.840000,14.220000,0.000000,0.000000,20.770000,14.510000,0.880000,46.440000,19.350000,0.860000,1,0,4,4.95,38.5,12.83,0,16,0,24.2,2,58.33,12.84,14.34,58.33,5,2,3.158028,0,4.84,0

75,18:30-18:45,7.900000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.420000,100.780000,29.090000,68.230000,8.460000,5.800000,48.370000,30.780000,0.000000,8.250000,39.660000,262.650000,20.770000,48.370000,4.840000,14.220000,0.000000,0.000000,20.770000,14.510000,0.430000,46.440000,19.350000,0.420000,0,0,1,2.15,70,23.33,0,10.01,0,15.83,0,62.67,23.34,20,62.67,1,1,0.925965,0,3.17,0

76,18:45-19:00,7.900000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.130000,100.780000,29.090000,68.230000,8.460000,5.800000,48.370000,31.300000,0.000000,8.250000,39.660000,262.650000,20.770000,48.370000,4.840000,14.220000,0.000000,0.000000,20.770000,14.510000,0.140000,46.440000,19.350000,0.130000,0,0,0,0,68.5,22.83,0,9.01,0,7.46,0,61.67,22.84,19.34,61.67,0,0.5,0,0,1.49,0

77,19:00-19:15,8.180000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.460000,5.800000,48.370000,31.300000,0.000000,8.410000,39.660000,262.650000,20.770000,48.370000,4.840000,14.400000,0.000000,0.000000,20.770000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,80,26.67,0,8.61,0,4.19,0,60,26.66,18.34,60,0,0,0,0,0.84,0

78,19:15-19:30,8.180000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.460000,5.800000,48.370000,31.300000,0.000000,8.410000,39.660000,262.650000,20.770000,48.370000,4.840000,14.400000,0.000000,0.000000,20.770000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,78.5,26.17,0,8.41,0,1.87,0,59.33,26.16,18.66,59.33,0,0,0,0,0.37,0

79,19:30-19:45,8.180000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.460000,5.800000,48.370000,30.280000,0.000000,8.410000,39.660000,262.650000,20.770000,48.370000,4.840000,14.400000,0.000000,0.000000,20.770000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,77.5,25.83,0,8.01,0,0.47,0,58.33,25.84,21.66,58.33,0,0,0,0,0.09,0

80,19:45-20:00,8.180000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.460000,5.800000,48.370000,30.280000,0.000000,8.410000,39.660000,262.650000,20.770000,48.370000,4.840000,14.400000,0.000000,0.000000,20.770000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,75,25,0,8.01,0,0,0,56,25,21.34,56,0,0,0,0,0,0

81,20:00-20:15,8.370000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.620000,5.800000,48.370000,29.270000,0.000000,8.170000,39.660000,262.650000,20.770000,48.370000,4.840000,14.590000,0.000000,0.000000,20.770000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,82.5,27.5,0,8.01,0,0,0,54,27.5,20.66,54,0,0,0,0,0,0

82,20:15-20:30,8.370000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.620000,5.800000,48.370000,29.270000,0.000000,8.170000,39.660000,262.650000,20.770000,48.370000,4.840000,14.590000,0.000000,0.000000,20.770000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,80,26.67,0,8.01,0,0,0,52.67,26.66,20,52.67,0,0,0,0,0,0

83,20:30-20:45,8.370000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.620000,5.800000,48.370000,29.270000,0.000000,8.170000,39.660000,262.650000,20.770000,48.370000,4.840000,14.590000,0.000000,0.000000,20.770000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,79,26.33,0,7.01,0,0,0,50,26.34,19.34,50,0,0,0,0,0,0

84,20:45-21:00,8.370000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.620000,5.800000,48.370000,28.270000,0.000000,8.170000,39.660000,262.650000,30.960000,48.370000,4.840000,14.590000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,77.5,25.83,0,7.01,0,0,0,48.33,25.84,19,48.33,0,0,0,0,0,0

85,21:00-21:15,8.370000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.620000,5.800000,48.370000,28.270000,0.000000,8.170000,39.660000,262.650000,30.960000,48.370000,4.840000,14.770000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,60,20,0,7.01,0,0,0,36.67,20,15,36.67,0,0,0,0,0,0

86,21:15-21:30,8.370000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,66.350000,0.000000,100.780000,29.090000,68.230000,8.620000,5.800000,48.370000,28.270000,0.000000,8.170000,39.660000,262.650000,30.960000,48.370000,4.840000,14.770000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,59,19.67,0,7.01,0,0,0,35.33,19.66,14,35.33,0,0,0,0,0,0

87,21:30-21:45,8.370000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,104.280000,0.000000,100.780000,29.090000,87.260000,8.620000,5.800000,48.370000,28.270000,0.000000,8.170000,39.660000,262.650000,30.960000,48.370000,4.840000,14.770000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,57.5,19.17,0,7.01,0,0,0,34.33,19.16,13.34,34.33,0,0,0,0,0,0

88,21:45-22:00,8.370000,0.000000,0.000000,0.000000,273.530000,15.650000,19.350000,48.370000,6.770000,104.280000,0.000000,100.780000,29.090000,87.260000,8.620000,5.800000,48.370000,28.270000,0.000000,8.170000,39.660000,262.650000,30.960000,48.370000,4.840000,14.770000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,55,18.33,0,7.01,0,0,0,33.33,18.34,11.66,33.33,0,0,0,0,0,0

89,22:00-22:15,8.460000,0.000000,0.000000,96.740000,273.530000,15.650000,19.350000,48.370000,6.770000,104.280000,0.000000,100.780000,29.090000,87.260000,8.770000,5.800000,48.370000,28.270000,0.000000,8.100000,39.660000,262.650000,30.960000,48.370000,4.840000,14.970000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,50.5,16.83,0,7.01,0,0,0,32.67,16.84,10.66,32.67,0,0,0,0,0,0

90,22:15-22:30,8.460000,0.000000,0.000000,96.740000,273.530000,15.650000,19.350000,48.370000,6.770000,104.280000,0.000000,100.780000,29.090000,87.260000,8.770000,5.800000,48.370000,28.270000,0.000000,8.100000,39.660000,262.650000,30.960000,48.370000,4.840000,14.970000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,47.5,15.83,0,7.01,0,0,0,31.67,15.84,10,31.67,0,0,0,0,0,0

91,22:30-22:45,8.460000,0.000000,0.000000,96.740000,273.530000,15.650000,19.350000,48.370000,6.770000,112.810000,0.000000,100.780000,29.090000,87.260000,8.770000,5.800000,48.370000,28.270000,0.000000,8.100000,39.660000,262.650000,30.960000,48.370000,4.840000,14.970000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,45.5,15.17,0,7.01,0,0,0,31,15.16,9.66,31,0,0,0,0,0,0

92,22:45-23:00,8.460000,0.000000,0.000000,96.740000,273.530000,15.650000,19.350000,48.370000,6.770000,115.650000,0.000000,100.780000,29.090000,87.260000,8.770000,5.800000,48.370000,28.270000,0.000000,8.100000,39.660000,262.650000,30.960000,48.370000,4.840000,14.970000,0.000000,0.000000,10.590000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,44.5,14.83,0,7.01,0,0,0,30.33,14.84,9.34,30.33,0,0,0,0,0,0

93,23:00-23:15,8.460000,0.000000,0.000000,145.110000,273.530000,15.650000,19.350000,48.370000,6.770000,115.650000,0.000000,100.780000,29.090000,87.260000,8.770000,5.800000,48.370000,27.250000,0.000000,7.930000,39.660000,262.650000,30.960000,48.370000,4.840000,15.150000,0.000000,0.000000,30.960000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,43,14.33,0,7.01,0,0,0,30,14.34,9.34,30,0,0,0,0,0,0

94,23:15-23:30,8.460000,0.000000,0.000000,145.110000,273.530000,15.650000,19.350000,48.370000,6.770000,115.650000,0.000000,100.780000,29.090000,87.260000,8.770000,5.800000,48.370000,27.250000,0.000000,7.930000,39.660000,262.650000,30.960000,48.370000,4.840000,15.150000,0.000000,0.000000,30.960000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,42.5,14.17,0,7.01,0,0,0,29.67,14.16,9.34,29.67,0,0,0,0,0,0

95,23:30-23:45,8.460000,0.000000,0.000000,145.110000,273.530000,15.650000,19.350000,48.370000,6.770000,115.650000,0.000000,100.780000,29.090000,87.260000,8.770000,5.800000,48.370000,27.250000,0.000000,7.930000,39.660000,262.650000,30.960000,48.370000,4.840000,15.150000,0.000000,0.000000,30.960000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,41.5,13.83,0,7.01,0,0,0,28.33,13.84,9.34,28.33,0,0,0,0,0,0

96,23:45-24:00,8.460000,0.000000,0.000000,145.110000,273.530000,15.650000,19.350000,48.370000,6.770000,115.650000,0.000000,100.780000,29.090000,87.260000,8.770000,5.800000,48.370000,27.250000,0.000000,7.930000,39.660000,262.650000,30.960000,48.370000,4.840000,15.150000,0.000000,0.000000,30.960000,14.510000,0.000000,46.440000,19.350000,0.000000,0,0,0,0,39.5,13.17,0,7.01,0,0,0,25,13.16,9.34,25,0,0,0,0,0,0

