Block,Time,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/2-R1,NR/01052024/31052024/DC20240501NR23728,NR/01102023/23072042/L_NR_2012_04,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01052024/31052024/DC20240501NR23735,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01102023/05012040/L_NR_2020_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01052024/31052024/DC20240501NR23726,NR/01102023/22052037/LT-59,NR/01102023/25122043/GNA_MEJA_DELHI,NR/30092023/31122025/SH-07,NR/01052024/31052024/IEX_240416_00120_1,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/06022042/L_NR_2012_07,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31052040/LT-31,NR/16042024/31052024/IEX_240323_06618,NR/01102023/19072037/LT-05,NR/01052024/31052024/IEX_240415_00115_1,NR/01052024/31052024/MC120240501NR23436,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01052024/31052024/DC20240501NR23727,NR/30092023/26122029/SH-06,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/31102037/L_NR_2019_11,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_35,NR/01052024/31052024/IEX-240323-06617_1,L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/31032046/L_NR_2020_05,WR/01102023/24112044/L_NR_2020_07,NR/26072023/25122043/L_NR_2023_10,SR/01102023/07102043/L_NR_2018_61,NR/01102023/13082046/L_NR_2021_12,NR/26072023/31072042/L_NR_2023_07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/02122045/L_NR_2021_13,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2022_09,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02012046/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/16072048/L_NR_2022_08
52,12:45-13:00,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,0.000000,14.440000,0.000000,23.220000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.630000,0.000000,15.030000,0.000000,70.370000,0.000000,0.000000,15.480000,0.000000,18.950000,0.000000,9.980000,145.680000,15.030000,0.000000,132.430416,43.5,47,28.32,57,19,81,40.01,231.67,189,19,46.33,50,50,28.31,0,0,94,87.64,28.32,17.34

53,13:00-13:15,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,0.000000,14.440000,0.000000,23.220000,0.000000,10.440000,0.000000,30.890000,0.000000,7.660000,57.630000,0.000000,15.030000,0.000000,70.370000,0.000000,0.000000,15.300000,0.000000,18.950000,0.000000,10.290000,145.680000,15.030000,0.000000,129.252242,43.5,47,28.32,57,19,81,35.02,231.67,189,19,46.33,50,50,28.31,0,0,94,87.54,28.32,17.34

54,13:15-13:30,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,0.000000,14.440000,0.000000,23.220000,0.000000,10.440000,0.000000,30.890000,0.000000,7.660000,57.630000,0.000000,15.030000,0.000000,70.370000,0.000000,0.000000,15.300000,0.000000,18.950000,0.000000,10.290000,145.680000,15.030000,0.000000,125.391638,43.5,47,28.32,57,19,81,35.02,231.67,189,19,46.33,50.33,50.33,28.31,0,0,94,87.54,28.32,17.34

55,13:30-13:45,15.400000,0.000000,0.000000,0.000000,193.060000,0.000000,0.000000,14.440000,0.000000,23.220000,0.000000,10.440000,0.000000,30.890000,0.000000,7.660000,57.630000,0.000000,15.030000,0.000000,70.370000,0.000000,0.000000,15.300000,0.000000,18.950000,0.000000,10.290000,145.680000,15.030000,0.000000,124.650714,43.5,47,28.48,57,19,81,16,231.67,189,19,46.33,50.67,50.67,28.49,0,0,94,87.44,28.48,17.34

56,13:45-14:00,15.190000,0.000000,0.000000,0.000000,231.670000,0.000000,0.000000,14.440000,0.000000,23.220000,0.000000,10.440000,0.000000,30.890000,0.000000,7.660000,57.630000,0.000000,14.830000,0.000000,70.370000,0.000000,0.000000,15.300000,0.000000,18.950000,0.000000,10.290000,193.950000,14.830000,0.000000,121.560281,43.5,47,28.82,57,19,81,15.6,231.67,189,19,46.33,51,51,28.81,0,0,94,87.49,28.82,17.34

57,14:00-14:15,14.890000,0.000000,0.000000,0.000000,272.940000,0.000000,0.000000,14.440000,0.000000,23.720000,0.000000,10.440000,0.000000,30.890000,0.000000,7.660000,57.630000,0.000000,14.530000,0.000000,70.370000,0.000000,0.000000,15.480000,0.000000,18.950000,0.000000,10.440000,242.210000,14.530000,0.000000,117.982398,42.78,45,28.98,57,19,79,15,231.67,186,19,46.33,51,51,28.99,0,0,91,87.35,28.98,15

58,14:15-14:30,14.440000,0.000000,0.000000,0.000000,272.940000,0.000000,0.000000,14.440000,0.000000,24.230000,0.000000,10.440000,0.000000,30.890000,0.000000,7.660000,57.630000,0.000000,14.100000,0.000000,70.370000,0.000000,0.000000,15.480000,0.000000,18.950000,0.000000,10.440000,257.970000,14.100000,0.000000,113.829324,41.19,45,28.98,57,19,78,14.6,231.67,182,19,46.33,51,51,28.99,0,0,91,87.01,28.98,16

59,14:30-14:45,13.970000,0.000000,0.000000,0.000000,272.940000,0.000000,0.000000,14.440000,0.000000,24.230000,0.000000,10.440000,0.000000,23.320000,0.000000,7.660000,57.630000,0.000000,13.640000,0.000000,66.210000,0.000000,0.000000,15.480000,0.000000,23.320000,0.000000,10.440000,257.970000,13.640000,0.000000,108.389382,40.52,40,28.98,50,16.67,72,33.07,231.67,168,16.66,46.33,50,50,28.99,0,0,80,86.35,28.98,15

60,14:45-15:00,13.380000,0.000000,0.000000,0.000000,272.940000,0.000000,0.000000,14.440000,0.000000,24.730000,0.000000,10.440000,0.000000,23.320000,0.000000,7.660000,57.630000,0.000000,13.050000,0.000000,66.210000,0.000000,0.000000,15.480000,0.000000,23.320000,0.000000,10.440000,257.970000,13.050000,0.000000,102.65697,39.4,38,28.98,53,17.67,67,32.87,229.17,158,17.66,45.83,50.67,50.67,28.99,0,0,75,84.56,28.98,15.66

61,15:00-15:15,12.830000,0.000000,0.000000,0.000000,272.940000,0.000000,0.000000,14.440000,0.000000,23.720000,0.000000,10.440000,0.000000,23.320000,0.000000,7.660000,57.630000,0.000000,12.510000,0.000000,74.720000,0.000000,0.000000,16.030000,0.000000,23.320000,0.000000,10.560000,257.970000,12.510000,0.000000,94.224085,37.45,35,28.98,55,18.33,63,32.53,210.4,147,18.34,42.08,52,52,28.99,0,0,70,76.9,28.98,16.34

62,15:15-15:30,12.160000,0.000000,0.000000,0.000000,272.940000,0.000000,0.000000,14.440000,0.000000,24.220000,0.000000,10.440000,0.000000,23.320000,0.000000,7.660000,76.540000,0.000000,11.860000,0.000000,83.240000,0.000000,0.000000,16.030000,0.000000,23.320000,0.000000,10.560000,257.970000,11.860000,0.000000,87.185307,35.4,32,28.98,57.5,19.17,58,32.11,199.54,137,19.16,39.91,53,53,28.99,0,0,65,72.39,28.98,16.66

63,15:30-15:45,11.400000,0.000000,0.000000,0.000000,272.940000,0.000000,0.000000,14.440000,0.000000,24.220000,0.000000,10.440000,0.000000,23.320000,0.000000,7.660000,76.540000,0.000000,11.130000,0.000000,91.750000,0.000000,0.000000,16.030000,0.000000,23.320000,0.000000,10.560000,257.970000,11.130000,0.000000,80.702222,33.36,30,29.15,60,20,54,31.75,173.7,126,20,34.74,54.67,54.67,29.15,0,0,60,67.53,29.15,17.34

64,15:45-16:00,10.580000,0.000000,0.000000,0.000000,272.940000,0.000000,0.000000,14.440000,0.000000,24.720000,0.000000,10.440000,0.000000,23.320000,0.000000,7.660000,76.540000,0.000000,10.320000,0.000000,94.590000,0.000000,0.000000,16.030000,0.000000,23.320000,0.000000,10.560000,257.970000,10.320000,0.000000,74.014408,29.93,28,29.48,64,21.33,49,31.55,162.66,116,21.34,32.53,56.33,56.33,29.49,0,0,55,62.41,29.48,18.66

65,16:00-16:15,9.740000,0.000000,0.000000,0.000000,272.940000,0.000000,39.580000,14.440000,0.000000,25.230000,0.000000,10.440000,0.000000,18.940000,0.000000,7.660000,87.070000,0.000000,9.510000,0.000000,115.400000,0.000000,14.480000,17.140000,0.000000,30.890000,19.310000,10.560000,257.970000,9.510000,19.310000,66.761152,27.75,26,29.48,60.5,20.17,48,29.01,152.14,112,20.16,30.43,59.67,59.67,29.49,0,0,52,57.07,29.48,17.66

66,16:15-16:30,8.880000,0.000000,0.000000,0.000000,272.940000,0.000000,39.580000,14.440000,0.000000,25.230000,0.000000,10.440000,0.000000,18.940000,0.000000,7.660000,87.070000,0.000000,8.670000,0.000000,115.400000,0.000000,14.480000,17.140000,0.000000,30.890000,19.310000,10.560000,257.970000,8.670000,19.310000,59.039944,25.21,23,29.48,65,21.67,42,29.62,136.76,98,21.66,27.35,63,63,29.49,0,0,45,51.46,29.48,19.34

67,16:30-16:45,7.960000,0.000000,0.000000,0.000000,272.940000,0.000000,39.580000,14.440000,0.000000,26.240000,0.000000,10.440000,0.000000,18.950000,0.000000,7.660000,87.070000,0.000000,7.760000,0.000000,115.400000,0.000000,14.480000,17.140000,0.000000,30.890000,19.310000,10.560000,257.970000,7.760000,19.310000,51.37723,21.43,19,29.48,69,23,36,22.01,104.17,84,23,20.83,53.33,53.33,29.49,0,0,39,45.57,29.48,20.34

68,16:45-17:00,6.960000,0.000000,0.000000,0.000000,272.940000,0.000000,39.580000,14.440000,0.000000,26.240000,0.000000,10.440000,0.000000,18.950000,0.000000,7.660000,87.070000,0.000000,6.790000,0.000000,115.400000,0.000000,14.480000,17.140000,0.000000,30.890000,19.310000,10.560000,257.970000,6.790000,19.310000,43.431795,18.68,16,29.48,73.5,24.5,31,22.01,95.83,74,24.5,19.17,54,54,29.49,0,0,32,39,29.48,22.66

69,17:00-17:15,5.950000,0.000000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,26.750000,4.830000,10.440000,0.000000,18.950000,46.330000,7.660000,87.070000,0.000000,5.810000,0.000000,115.400000,48.260000,14.480000,18.240000,5.790000,30.890000,19.310000,10.560000,257.970000,5.810000,19.310000,35.77883,15.5,13,33,77.5,25.83,25,22.21,83.33,60,25.84,16.67,55.33,55.33,27.44,0,0,25,32.35,20,24.66

70,17:15-17:30,4.950000,0.000000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,26.750000,4.830000,10.440000,0.000000,18.950000,46.330000,7.660000,87.070000,0.000000,4.820000,0.000000,115.400000,48.260000,14.480000,18.240000,5.790000,30.890000,19.310000,10.560000,257.970000,4.820000,19.310000,28.457331,13,10,33,81,27,19,22.61,73.48,46,27,14.69,56.67,56.67,18.04,0,0,20,26.23,10,26.34

71,17:30-17:45,3.960000,0.000000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,27.250000,4.830000,10.440000,0.000000,18.950000,46.330000,7.660000,87.070000,0.000000,3.860000,0.000000,115.400000,48.260000,14.480000,18.240000,5.790000,30.890000,19.310000,10.560000,257.970000,3.860000,19.310000,21.262569,10,8,24.53,53.5,17.83,15,23.21,61.07,35,17.84,12.21,48.67,48.67,12.77,0,0,15,20.13,3,15.34

72,17:45-18:00,3.010000,0.000000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,27.250000,4.830000,10.440000,0.000000,18.950000,46.330000,7.660000,87.070000,0.000000,2.930000,0.000000,115.400000,48.260000,14.480000,18.240000,5.790000,30.890000,19.310000,10.560000,257.970000,2.930000,19.310000,14.633249,7,5,15.57,54.5,18.17,9,24.01,40.09,21,18.16,8.02,49.67,49.67,8.97,0,0,10,14.24,0,16.34

73,18:00-18:15,2.150000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,27.250000,4.830000,10.440000,0.000000,18.950000,46.330000,7.660000,87.070000,0.000000,2.100000,48.260000,115.400000,48.260000,14.480000,18.710000,5.790000,30.890000,19.310000,10.560000,257.970000,2.100000,19.310000,9.310295,4,3,0,54,18,6,25.01,26.7,14,18,5.34,50,50,0,0,0,5,8.99,0,17.34

74,18:15-18:30,1.440000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,28.260000,4.830000,10.440000,0.000000,18.950000,46.330000,7.660000,87.070000,0.000000,1.400000,48.260000,115.400000,48.260000,14.480000,18.710000,5.790000,30.890000,19.310000,10.560000,257.970000,1.400000,19.310000,5.108476,2,1,0,55,18.33,3,26.01,14.73,7,18.34,2.95,52,52,0,0,0,3,4.86,0,18

75,18:30-18:45,0.880000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,28.770000,4.830000,10.440000,0.000000,30.890000,46.330000,7.660000,87.070000,0.000000,0.860000,48.260000,115.400000,48.260000,14.480000,18.710000,5.790000,30.890000,19.310000,10.560000,257.970000,0.860000,19.310000,1.793816,1,1,0,79,26.33,1,33.42,9.43,4,26.34,1.89,65,65,0,0,0,1,2.11,0,23

76,18:45-19:00,0.440000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,29.270000,4.830000,10.440000,0.000000,30.890000,46.330000,7.660000,87.070000,0.000000,0.420000,48.260000,115.400000,48.260000,14.480000,18.710000,5.790000,30.890000,19.310000,10.560000,257.970000,0.420000,19.310000,0.077992,0.5,0,0,80.5,26.83,0,32.82,5.31,1,26.84,1.06,65,65,0,0,0,0,0,0,23

77,19:00-19:15,0.150000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.440000,0.000000,13.370000,46.330000,14.810000,87.070000,0.000000,0.140000,48.260000,115.400000,48.260000,14.480000,18.990000,5.790000,30.890000,19.310000,10.560000,257.970000,0.140000,19.310000,0,0,0,0,80,26.67,0,32.62,2.36,1,26.66,0.47,65.33,65.33,0,0,0,0,0,0,23

78,19:15-19:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.440000,0.000000,13.370000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.990000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,80.5,26.83,0,31.42,0.59,0,26.84,0.12,67,67,0,0,0,0,0,0,23.66

79,19:30-19:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,29.780000,4.830000,10.440000,0.000000,18.940000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.990000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,80.5,26.83,0,38.21,0,0,26.84,0,72.67,72.67,0,0,0,0,0,0,27.66

80,19:45-20:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.440000,0.000000,18.940000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.990000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,83.5,27.83,0,38.21,0,0,27.84,0,71.67,71.67,0,0,0,0,0,0,27

81,20:00-20:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.440000,0.000000,18.950000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.990000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,82,27.33,0,38.01,0,0,27.34,0,62.33,62.33,0,0,0,0,0,0,25.66

82,20:15-20:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.440000,0.000000,18.940000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.990000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,79,26.33,0,38.01,0,0,26.34,0,61.67,61.67,0,0,0,0,0,0,25.34

83,20:30-20:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,29.780000,4.830000,9.320000,0.000000,18.940000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.990000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,69,23,0,37.81,0,0,23,0,61,61,0,0,0,0,0,0,22.66

84,20:45-21:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,29.780000,4.830000,10.330000,0.000000,18.940000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.990000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,67.5,22.5,0,37.61,0,0,22.5,0,59.67,59.67,0,0,0,0,0,0,21

85,21:00-21:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.260000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,67.5,22.5,0,37.22,0,0,22.5,0,55.33,55.33,0,0,0,0,0,0,20

86,21:15-21:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.260000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,69,23,0,37.02,0,0,23,0,54,54,0,0,0,0,0,0,19.34

87,21:30-21:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,18.940000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.260000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,56,18.67,0,36.82,0,0,18.66,0,43.67,43.67,0,0,0,0,0,0,17.34

88,21:45-22:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,29.780000,4.830000,10.330000,0.000000,18.940000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.260000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,56,18.67,0,36.62,0,0,18.66,0,43.33,43.33,0,0,0,0,0,0,17.34

89,22:00-22:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,28.770000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.540000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,63.5,21.17,0,40.01,0,0,21.16,0,55,55,0,0,0,0,0,0,17.34

90,22:15-22:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,28.250000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.540000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,64.5,21.5,0,39.81,0,0,21.5,0,56,56,0,0,0,0,0,0,17.34

91,22:30-22:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,28.250000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.540000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,66.5,22.17,0,39.61,0,0,22.16,0,58.67,58.67,0,0,0,0,0,0,17.34

92,22:45-23:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,27.750000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.540000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,69,23,0,39.41,0,0,23,0,60.33,60.33,0,0,0,0,0,0,17.66

93,23:00-23:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,27.250000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.620000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,71,23.67,0,39.21,0,0,23.66,0,60.67,60.67,0,0,0,0,0,0,17.66

94,23:15-23:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,26.740000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.620000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,71.5,23.83,0,39.01,0,0,23.84,0,61.67,61.67,0,0,0,0,0,0,18

95,23:30-23:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,26.740000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.620000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,73.5,24.5,0,38.81,0,0,24.5,0,61.67,61.67,0,0,0,0,0,0,18.34

96,23:45-24:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,26.240000,4.830000,10.330000,0.000000,30.890000,46.330000,14.810000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,19.620000,5.790000,30.890000,19.310000,10.560000,257.970000,0.000000,19.310000,0,0,0,0,75,25,0,38.61,0,0,25,0,61.67,61.67,0,0,0,0,0,0,18.66

