Block,Time,NR/01102023/31102037/L_NR_2019_11,NR/30092023/31122025/SH-07,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/31052040/LT-31,NR/01052024/31052024/DC20240501NR23726,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/06022042/L_NR_2012_07,NR/01052024/31052024/IEX_240415_00115_1,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01052024/31052024/DC20240501NR23728,NR/01052024/31052024/2-R1,NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,NR/01052024/31052024/DC20240501NR23727,NR/01052024/31052024/IEX_240416_00120_1,NR/26072023/31072042/L_NR_2023_07,NR/16042024/31052024/IEX_240323_06618,WR/01102023/29112042/L_NR_2019_05,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,SR/01102023/07102043/L_NR_2018_61,L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_16,NR/01102023/02122045/L_NR_2021_13,NR/01102023/23072042/L_NR_2012_04,WR/01102023/01102023/L_NR_2022_09,NR/22102023/11042047/L_NR_2021_17,NR/01052024/31052024/IEX-240323-06617_1,NR/01052024/31052024/M20240501NR23406,NR/01102023/06022042/L_NR_2012_02,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/30042040/GNA_LT_36,NR/01102023/05012040/L_NR_2020_02,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/22052037/LT-59,WR/01102023/01102023/L_NR_2020_06,WR/01102023/16072048/L_NR_2022_08,NR/01102023/30042040/GNA_LT_35,NR/01102023/19072037/LT-05,NR/01052024/31052024/DC20240501NR23735,NR/30092023/26122029/SH-06,WR/01102023/24112044/L_NR_2020_07,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,NR/01052024/31052024/MC120240501NR23436
52,12:45-13:00,10.380000,30.920000,30.5,0.000000,0.000000,16.020000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,233.33,87.64,0.000000,0.000000,186,0.000000,30.5,29.260000,16.050000,20,134.826164,44.5,93,46.67,0.000000,85.33,47,0.000000,0.000000,262.380000,24.700000,0.000000,16.420000,10.040000,85.33,30.5,10.260000,40.84,43.34,16.020000,115.530000,0.000000,9.280000,40.83,122.5,79,0,0,0.000000

53,13:00-13:15,10.570000,30.920000,30.5,0.000000,0.000000,15.980000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,233.33,87.54,0.000000,0.000000,186,0.000000,30.5,29.260000,15.870000,20,132.10703,44.5,93,46.67,0.000000,85.33,47,0.000000,0.000000,262.380000,24.700000,0.000000,16.380000,10.220000,85.33,30.5,10.340000,40.84,43.34,15.980000,115.530000,0.000000,9.280000,40.83,122.5,79,0,0,0.000000

54,13:15-13:30,10.570000,30.920000,30.34,0.000000,0.000000,15.720000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,233.33,87.54,0.000000,0.000000,186,0.000000,30.33,29.260000,15.870000,20.4,128.218376,44.5,93,46.67,0.000000,85.33,47,0.000000,0.000000,262.380000,24.700000,0.000000,16.110000,10.220000,85.33,30.33,10.340000,40.84,43.34,15.720000,115.530000,0.000000,9.280000,40.83,122.5,79,0,0,0.000000

55,13:30-13:45,10.570000,30.920000,30.34,0.000000,0.000000,15.340000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,233.33,87.44,0.000000,0.000000,186,0.000000,30.33,29.260000,15.870000,26.01,118.959676,44.5,93,46.67,0.000000,85.33,47,0.000000,0.000000,262.380000,24.700000,0.000000,15.720000,10.220000,85.33,30.33,10.340000,40.84,43.34,15.340000,115.530000,0.000000,9.280000,40.83,122.5,79,0,0,0.000000

56,13:45-14:00,10.570000,30.920000,30.5,0.000000,0.000000,15.180000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,233.33,87.49,0.000000,0.000000,182,0.000000,30.5,29.770000,15.870000,26.41,112.819696,44.5,93,46.67,0.000000,85.33,47,0.000000,0.000000,262.380000,24.700000,0.000000,15.560000,10.220000,85.33,30.5,10.340000,40.84,43.34,15.180000,115.530000,0.000000,0.000000,40.83,122.5,78,0,0,0.000000

57,14:00-14:15,10.570000,30.920000,30.5,0.000000,0.000000,14.920000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,233.33,87.35,0.000000,0.000000,182,0.000000,30.5,29.770000,16.050000,27.01,106.124194,44,91,46.67,0.000000,85.33,45,0.000000,0.000000,262.380000,24.700000,0.000000,15.290000,10.540000,85.33,30.5,10.340000,40.84,43.34,14.920000,115.530000,0.000000,0.000000,40.83,122.5,78,0,0,0.000000

58,14:15-14:30,10.570000,30.920000,30.5,0.000000,0.000000,14.530000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,233.33,87.01,0.000000,0.000000,179,0.000000,30.5,29.770000,16.050000,27.61,98.600282,43.19,87,46.67,0.000000,85.33,43,0.000000,0.000000,262.380000,24.700000,0.000000,14.890000,10.540000,85.33,30.5,10.340000,40.84,43.34,14.530000,115.530000,0.000000,0.000000,40.83,122.5,76,0,0,0.000000

59,14:30-14:45,10.570000,30.920000,30.5,0.000000,0.000000,13.580000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,229.77,86.35,0.000000,0.000000,175,0.000000,30.5,29.770000,16.050000,40.01,96.699812,42.52,83,45.95,0.000000,85.33,42,0.000000,0.000000,262.380000,24.700000,0.000000,13.920000,10.540000,85.33,30.5,10.340000,40.84,43.34,13.580000,115.530000,0.000000,0.000000,40.83,122.5,75,0,0,0.000000

60,14:45-15:00,10.570000,30.920000,30.5,0.000000,0.000000,12.910000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,226.18,84.56,0.000000,0.000000,168,0.000000,30.5,29.770000,16.050000,40.01,94.48747,41.4,79,45.23,0.000000,85.33,39,0.000000,0.000000,262.380000,24.700000,0.000000,13.240000,10.540000,85.33,30.5,10.340000,40.84,43.34,12.910000,115.530000,0.000000,0.000000,40.83,122.5,72,0,0,0.000000

61,15:00-15:15,10.570000,30.920000,30.5,0.000000,0.000000,12.220000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,214.29,80.95,0.000000,0.000000,158,0.000000,30.5,28.770000,16.790000,40.01,86.632194,39.45,73,42.86,0.000000,85.33,37,0.000000,0.000000,262.380000,24.700000,0.000000,12.530000,10.970000,85.33,30.5,10.340000,40.84,43.34,12.220000,115.530000,0.000000,0.000000,40.83,122.5,67,0,0,0.000000

62,15:15-15:30,10.570000,30.920000,30.5,0.000000,0.000000,11.720000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,202.53,76.2,0.000000,0.000000,147,0.000000,30.5,29.270000,16.790000,40.01,84.195694,37.4,69,40.5,0.000000,85.33,34,0.000000,0.000000,262.380000,24.700000,0.000000,12.010000,10.970000,85.33,30.5,10.340000,40.84,43.34,11.720000,115.530000,0.000000,0.000000,40.83,122.5,63,0,0,0.000000

63,15:30-15:45,10.570000,30.920000,30.5,0.000000,0.000000,10.800000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,187.77,71.08,0.000000,0.000000,137,0.000000,30.5,29.270000,16.790000,40.01,77.256542,35.36,63,37.55,0.000000,85.33,32,0.000000,0.000000,262.380000,24.700000,0.000000,11.080000,10.970000,85.33,30.5,10.340000,40.84,43.34,10.800000,115.530000,0.000000,0.000000,40.83,122.5,58,0,0,0.000000

64,15:45-16:00,10.570000,30.920000,30.84,0.000000,0.000000,10.280000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,180.98,65.69,0.000000,0.000000,126,0.000000,30.83,29.270000,16.790000,40.01,69.956788,32.43,58,36.2,0.000000,85.33,29,0.000000,0.000000,262.380000,24.700000,0.000000,10.530000,10.970000,85.33,30.83,10.340000,40.84,43.34,10.280000,115.530000,0.000000,0.000000,40.83,122.5,54,0,0,0.000000

65,16:00-16:15,10.570000,30.920000,31,0.000000,19.330000,9.230000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,172.87,60.07,0.000000,0.000000,116,0.000000,31,29.270000,17.800000,44.41,61.69218,30.25,53,34.57,0.000000,85.33,27,19.330000,39.620000,262.380000,24.700000,0.000000,9.460000,11.430000,85.33,31,10.340000,40.84,43.34,9.230000,115.530000,0.000000,0.000000,40.83,122.5,49,0,0,14.500000

66,16:15-16:30,10.570000,30.920000,31,0.000000,19.330000,8.380000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,160.04,54.16,0.000000,0.000000,102,0.000000,31,29.270000,17.800000,44.41,52.755098,26.71,47,32.01,0.000000,85.33,23,19.330000,39.620000,262.380000,24.700000,0.000000,8.600000,11.430000,85.33,31,10.340000,40.84,43.34,8.380000,115.530000,0.000000,0.000000,40.83,122.5,43,0,0,14.500000

67,16:30-16:45,10.570000,30.920000,33,0.000000,19.330000,7.550000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,142.23,47.96,0.000000,0.000000,88,0.000000,20.87,29.270000,15.870000,44.41,43.95446,22.93,40,28.44,0.000000,85.33,20,19.330000,39.620000,262.380000,24.700000,0.000000,7.750000,10.220000,85.33,33,10.340000,40.84,43.34,7.550000,115.530000,0.000000,0.000000,40.83,122.5,37,0,0,14.500000

68,16:45-17:00,10.570000,30.920000,33,0.000000,19.330000,6.550000,0.000000,15.100000,87.170000,0.000000,273.250000,0.000000,0.000000,124.8,41.05,0.000000,0.000000,74,0.000000,10.97,29.270000,15.870000,44.41,37.22972,20.18,35,24.96,0.000000,85.33,17,19.330000,39.620000,262.380000,24.700000,0.000000,6.710000,10.220000,85.33,33,10.340000,40.84,43.34,6.550000,115.530000,0.000000,0.000000,40.83,122.5,31,0,0,14.500000

69,17:00-17:15,10.570000,30.920000,20,0.000000,19.330000,5.580000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,0.000000,107.48,34.05,5.800000,46.390000,63,0.000000,4.08,28.260000,16.050000,44.41,30.719392,16.85,30,21.5,0.000000,85.33,15,19.330000,39.620000,262.380000,24.700000,0.000000,5.710000,10.220000,85.33,33,10.380000,40.84,43.34,5.580000,115.530000,57.980000,0.000000,40.83,122.5,27,0,0,14.500000

70,17:15-17:30,10.570000,30.920000,10,0.000000,19.330000,4.680000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,0.000000,90.17,27.61,5.800000,46.390000,49,0.000000,0.58,28.770000,16.050000,44.41,24.472206,13,23,18.03,0.000000,85.33,12,19.330000,39.620000,262.380000,24.700000,0.000000,4.800000,10.220000,85.33,33,10.380000,40.84,43.34,4.680000,115.530000,57.980000,0.000000,40.83,122.5,21,0,0,14.500000

71,17:30-17:45,10.570000,30.920000,3,0.000000,19.330000,3.790000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,0.000000,73.03,21.19,5.800000,46.390000,35,0.000000,0,28.770000,16.050000,44.41,18.37121,10,17,14.61,0.000000,85.33,8,19.330000,39.620000,262.380000,24.700000,0.000000,3.890000,10.220000,85.33,25.22,10.380000,40.84,43.34,3.790000,115.530000,57.980000,0.000000,40.83,122.5,15,0,0,14.500000

72,17:45-18:00,10.570000,30.920000,0,0.000000,19.330000,2.920000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,0.000000,57.14,14.99,5.800000,46.390000,18,0.000000,0,28.770000,16.050000,44.41,12.796498,8,10,11.43,0.000000,85.33,5,19.330000,39.620000,262.380000,24.700000,0.000000,2.990000,10.220000,85.33,16,10.380000,40.84,43.34,2.920000,115.530000,57.980000,0.000000,40.83,122.5,7,0,0,14.500000

73,18:00-18:15,10.570000,30.920000,0,0.000000,19.330000,2.200000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,42.86,9.47,5.800000,46.390000,11,48.320000,0,29.260000,16.420000,44.41,8.23537,5,5,8.57,0.000000,85.33,3,19.330000,39.620000,262.380000,24.700000,0.000000,2.250000,10.690000,85.33,0,10.380000,40.84,43.34,2.200000,115.530000,57.980000,0.000000,40.83,122.5,4,0,0,14.500000

74,18:15-18:30,10.570000,30.920000,0,0.000000,19.330000,1.550000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,30.79,5.12,5.800000,46.390000,7,48.320000,0,29.260000,16.420000,44.41,4.911984,4,3,6.16,0.000000,85.33,1,19.330000,39.620000,262.380000,24.700000,0.000000,1.590000,10.690000,85.33,0,10.380000,40.84,43.34,1.550000,115.530000,57.980000,0.000000,40.83,122.5,3,0,0,14.500000

75,18:30-18:45,10.570000,30.920000,0,0.000000,19.330000,0.950000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,21.04,2.22,5.800000,46.390000,4,48.320000,0,29.770000,16.420000,44.41,1.861486,3,1,4.21,0.000000,85.33,1,19.330000,39.620000,262.380000,24.700000,0.000000,0.960000,10.690000,85.33,0,10.380000,40.84,43.34,0.950000,115.530000,57.980000,0.000000,40.83,122.5,1,0,0,14.500000

76,18:45-19:00,10.570000,30.920000,0,0.000000,19.330000,0.480000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,13.08,0,5.800000,46.390000,1,48.320000,0,30.280000,16.420000,44.41,0.09746,2,0,2.61,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.490000,10.690000,85.33,0,10.380000,40.84,43.34,0.480000,115.530000,57.980000,0.000000,40.83,122.5,0,0,0,14.500000

77,19:00-19:15,10.570000,30.920000,0,0.000000,19.330000,0.080000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,6.53,0,5.800000,46.390000,1,48.320000,0,30.280000,16.790000,44.41,0,1,0,1.31,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.080000,11.340000,85.33,0,10.380000,40.84,43.34,0.080000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

78,19:15-19:30,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,1.69,0,5.800000,46.390000,0,48.320000,0,30.280000,16.790000,44.41,0,0.5,0,0.34,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

79,19:30-19:45,10.570000,0.000000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,29.260000,16.790000,44.41,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

80,19:45-20:00,10.570000,0.000000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,29.260000,16.790000,44.41,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

81,20:00-20:15,10.570000,0.000000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,28.260000,16.980000,44.41,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

82,20:15-20:30,10.570000,0.000000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,28.260000,16.980000,44.41,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

83,20:30-20:45,10.570000,0.000000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,28.260000,16.980000,44.41,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

84,20:45-21:00,10.570000,0.000000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,28.260000,16.980000,44.41,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

85,21:00-21:15,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,30.280000,17.160000,41.41,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

86,21:15-21:30,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,30.280000,17.160000,42.01,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,43.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

87,21:30-21:45,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,29.270000,17.160000,32.02,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,41.66,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

88,21:45-22:00,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,29.270000,17.160000,31.42,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,41,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

89,22:00-22:15,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,28.270000,17.350000,28.01,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,40.66,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

90,22:15-22:30,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,28.270000,17.350000,27.61,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,40.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

91,22:30-22:45,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,27.760000,16.430000,27.01,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,40,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

92,22:45-23:00,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,27.250000,16.430000,26.61,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,40.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

93,23:00-23:15,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,26.750000,16.430000,23.21,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,40.66,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

94,23:15-23:30,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,26.750000,16.430000,23.01,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,41,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

95,23:30-23:45,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,26.750000,16.430000,23.01,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,41.34,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

96,23:45-24:00,10.570000,30.920000,0,0.000000,19.330000,0.000000,4.830000,15.100000,87.170000,0.000000,273.250000,6.760000,48.320000,0,0,5.800000,46.390000,0,48.320000,0,26.750000,16.430000,23.21,0,0,0,0,0.000000,85.33,0,19.330000,39.620000,262.380000,24.700000,0.000000,0.000000,11.340000,85.33,0,10.380000,40.84,41.66,0.000000,115.530000,57.980000,30.920000,40.83,122.5,0,0,0,14.500000

