Block,Time,NR/01102023/31102037/L_NR_2019_11,NR/01102023/14082046/L_NR_2021_16,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,WR/01102023/29112042/L_NR_2019_05,WR/01102023/01102023/L_NR_2022_09,NR/22102023/11042047/L_NR_2021_17,WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_16,NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01052024/31052024/DC20240501NR23728,NR/01052024/31052024/DC20240501NR23726,NR/30092023/26122029/SH-06,NR/01052024/31052024/IEX_240416_00120_1,NR/01052024/31052024/DC20240501NR23727,NR/01102023/31052040/LT-31,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/DC20240501NR23735,NR/30092023/31122025/SH-07,NR/16042024/31052024/IEX_240323_06618,NR/01102023/06022042/L_NR_2012_02,WR/01102023/16072048/L_NR_2022_08,NR/01102023/19072037/LT-05,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01052024/31052024/IEX-240323-06617_1,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/31032046/L_NR_2020_05,NR/01102023/25122043/GNA_MEJA_DELHI,L_NR_2019_19,WR/01102023/30052048/L_NR_2022_10,SR/01102023/07102043/L_NR_2018_61,NR/01052024/31052024/IEX-240324-06625_1,NR/01052024/31052024/MC120240501NR23436,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/22052037/LT-59,NR/01052024/31052024/IEX_240415_00115_1,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_07,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01052024/31052024/2-R1,WR/01102023/24112044/L_NR_2020_07,NR/01042024/31072024/LT_MEJA_DELHI,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02012046/L_NR_2021_17,NR/01102023/25072045/L_NR_2021_15,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02122045/L_NR_2021_13,NR/26072023/31072042/L_NR_2023_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/13082046/L_NR_2021_12
52,12:45-13:00,10.210000,0,15.340000,10.400000,29.67,58.67,47,24.34,93,0.000000,15.300000,0.000000,0.000000,22.820000,0.000000,0.000000,15.340000,0.000000,0.000000,22.820000,48.260000,262.080000,18,64.370000,15.720000,14.440000,0.000000,100.560000,73,0.000000,134.360718,58.67,12.8,0.000000,0.000000,29.780000,10.330000,0.000000,272.940000,87.070000,29.67,0.000000,24.33,15.620000,29.66,0,44,85.59,46.67,190,81,233.33

53,13:00-13:15,10.440000,0,15.340000,10.860000,29.48,59.33,47,23.34,93,0.000000,15.300000,0.000000,0.000000,22.820000,0.000000,0.000000,15.340000,0.000000,0.000000,22.820000,48.260000,262.080000,18.34,64.370000,15.720000,14.440000,0.000000,100.560000,70,0.000000,131.358026,59.33,8.01,0.000000,0.000000,29.780000,10.330000,0.000000,272.940000,87.070000,29.48,0.000000,23.33,15.620000,29.49,0,44,85.67,46.67,190,81,233.33

54,13:15-13:30,10.440000,0,15.340000,10.860000,29.48,59.67,47,23.34,93,0.000000,15.300000,0.000000,0.000000,22.820000,0.000000,0.000000,15.340000,0.000000,0.000000,22.820000,48.260000,262.080000,19,64.370000,15.720000,14.440000,0.000000,100.560000,70,0.000000,127.380434,59.67,8.01,0.000000,0.000000,29.780000,10.330000,0.000000,272.940000,87.070000,29.48,0.000000,23.33,15.620000,29.49,0,44,85.62,46.67,190,81,233.33

55,13:30-13:45,10.440000,0,15.340000,10.860000,29.15,59.67,47,24.5,93,0.000000,15.300000,0.000000,0.000000,17.990000,0.000000,0.000000,15.340000,0.000000,0.000000,17.990000,48.260000,262.080000,19.66,64.370000,15.720000,14.440000,0.000000,100.560000,73.5,0.000000,129.037764,59.67,8.01,0.000000,0.000000,29.780000,10.330000,0.000000,272.940000,87.070000,29.15,0.000000,24.5,15.620000,29.15,0,44,83.53,46.67,190,81,233.33

56,13:45-14:00,10.440000,0,15.130000,10.860000,29.15,60,47,24.5,93,0.000000,15.300000,0.000000,0.000000,17.990000,0.000000,0.000000,15.130000,0.000000,0.000000,17.990000,48.260000,262.080000,20.34,64.370000,15.510000,14.440000,0.000000,100.560000,73.5,0.000000,124.212009,60,8.01,0.000000,0.000000,29.780000,10.330000,0.000000,272.940000,87.070000,29.15,0.000000,24.5,15.620000,29.15,0,43.5,83.81,46.67,190,81,233.33

57,14:00-14:15,10.560000,0,14.820000,11.240000,29.15,62.67,45,24.66,91,0.000000,15.300000,0.000000,0.000000,30.890000,0.000000,0.000000,14.820000,0.000000,0.000000,5.100000,48.260000,262.080000,23.66,64.370000,15.190000,14.440000,0.000000,100.560000,74,0.000000,118.908553,62.67,8.21,0.000000,0.000000,30.280000,10.330000,0.000000,272.940000,87.070000,29.15,0.000000,24.67,15.620000,29.15,0,43,81.82,46.67,190,81,233.33

58,14:15-14:30,10.560000,0,14.380000,11.240000,29.15,62.67,45,25.34,91,0.000000,15.300000,0.000000,0.000000,30.890000,0.000000,0.000000,14.380000,0.000000,0.000000,5.100000,48.260000,262.080000,24.34,64.370000,14.740000,14.440000,0.000000,100.560000,76,0.000000,113.322376,62.67,8.61,0.000000,0.000000,30.780000,10.330000,0.000000,272.940000,87.070000,29.15,0.000000,25.33,15.620000,29.15,0,42.19,80.43,46.67,189,81,233.33

59,14:30-14:45,10.560000,0,13.910000,11.240000,29.15,60.33,40,24.34,80,0.000000,15.300000,0.000000,0.000000,30.890000,0.000000,0.000000,13.910000,0.000000,0.000000,5.100000,48.260000,262.080000,22,64.370000,14.260000,14.440000,0.000000,100.560000,73,0.000000,105.883889,60.33,14,0.000000,0.000000,30.780000,10.330000,0.000000,272.940000,87.070000,29.15,0.000000,24.33,15.620000,29.15,0,41.5,78.91,46.67,172,73,233.33

60,14:45-15:00,10.560000,0,13.320000,11.240000,29.15,61,39,24.66,77,0.000000,15.300000,0.000000,0.000000,30.890000,0.000000,0.000000,13.320000,0.000000,0.000000,5.100000,48.260000,262.080000,22.66,64.370000,13.650000,14.440000,0.000000,100.560000,74,0.000000,98.250422,61,14.6,0.000000,0.000000,30.780000,10.330000,0.000000,272.940000,87.070000,29.15,0.000000,24.67,15.620000,29.15,0,40,75.48,46.18,165,70,230.9

61,15:00-15:15,10.560000,0,12.770000,11.600000,29.48,61.67,36,23.34,72,0.000000,15.750000,0.000000,0.000000,30.890000,0.000000,0.000000,12.770000,0.000000,0.000000,5.100000,48.260000,262.080000,23.34,64.370000,13.080000,14.440000,0.000000,100.560000,70,0.000000,91.016664,61.67,12.03,0.000000,0.000000,29.770000,10.480000,0.000000,272.940000,87.070000,29.48,0.000000,23.33,15.620000,29.49,0,39.45,72.3,44.01,152,65,220.04

62,15:15-15:30,10.560000,0,12.110000,11.600000,29.48,62.67,34,24,68,0.000000,15.750000,0.000000,0.000000,30.890000,0.000000,0.000000,12.110000,0.000000,0.000000,5.100000,48.260000,262.080000,24,64.370000,12.410000,14.440000,0.000000,100.560000,72,0.000000,82.164572,62.67,11.99,0.000000,0.000000,29.770000,10.480000,0.000000,272.940000,87.070000,29.48,0.000000,24,15.620000,29.49,0,37.4,67.72,41.52,141,61,207.6

63,15:30-15:45,10.560000,0,11.350000,11.600000,30.15,64,32,24.66,63,0.000000,15.750000,0.000000,0.000000,30.890000,0.000000,0.000000,11.350000,0.000000,0.000000,30.890000,48.260000,262.080000,24.66,64.370000,11.640000,14.440000,0.000000,85.820000,74,0.000000,77.270574,64,8.81,0.000000,0.000000,29.770000,10.480000,0.000000,272.940000,87.070000,30.15,0.000000,24.67,15.620000,30.15,0,34.36,62.81,38.56,132,56,192.82

64,15:45-16:00,10.560000,0,10.530000,11.600000,30.15,66.33,28,25.34,57,0.000000,15.750000,0.000000,0.000000,30.890000,0.000000,0.000000,10.530000,0.000000,0.000000,30.890000,48.260000,262.080000,26,64.370000,10.800000,14.440000,0.000000,85.820000,76,0.000000,72.298584,66.33,8.61,0.000000,0.000000,29.770000,10.480000,0.000000,272.940000,87.070000,30.15,0.000000,25.33,15.620000,30.15,0,31.43,57.95,36.15,120,52,180.75

65,16:00-16:15,10.560000,0,9.700000,11.600000,30.15,70,25,23.34,50,0.000000,16.960000,0.000000,0.000000,30.890000,0.000000,0.000000,9.700000,39.580000,0.000000,30.890000,48.260000,262.080000,24.66,64.370000,9.940000,14.440000,19.310000,85.820000,70,0.000000,66.819646,70,8.41,19.310000,14.480000,29.770000,10.480000,0.000000,272.940000,87.070000,30.15,0.000000,23.33,15.620000,30.15,0,29.25,52.58,31.44,116,49,157.2

66,16:15-16:30,10.560000,0,8.840000,11.600000,29.48,70,22,23.66,43,0.000000,16.960000,0.000000,0.000000,30.890000,0.000000,0.000000,8.840000,39.580000,0.000000,30.890000,48.260000,262.080000,25.34,115.780000,9.070000,14.440000,19.310000,85.820000,71,0.000000,60.629031,70,8.21,19.310000,14.480000,29.770000,10.480000,0.000000,272.940000,87.070000,29.48,0.000000,23.67,15.620000,29.49,0,25.71,46.5,28.67,102,43,143.38

67,16:30-16:45,10.560000,0,7.920000,11.600000,29.83,70,18,30,37,0.000000,16.960000,0.000000,0.000000,30.890000,0.000000,0.000000,7.920000,39.580000,0.000000,30.890000,48.260000,262.080000,26.34,115.780000,8.120000,14.440000,19.310000,85.820000,90,0.000000,52.556859,70,8.01,19.310000,14.480000,29.770000,10.480000,0.000000,272.940000,79.350000,29.83,0.000000,30,15.620000,29.84,0,21.93,40.45,25.68,83,35,128.38

68,16:45-17:00,10.560000,0,6.930000,11.600000,29.83,70,15,31.66,30,0.000000,16.960000,0.000000,0.000000,30.890000,0.000000,0.000000,6.930000,39.580000,0.000000,30.890000,48.260000,262.080000,26.66,115.780000,7.110000,14.440000,19.310000,85.820000,95,0.000000,44.474938,70,7.61,19.310000,14.480000,29.770000,10.480000,0.000000,272.940000,79.350000,29.83,0.000000,31.67,15.620000,29.84,0,19.18,33.84,22.55,73,31,112.74

69,17:00-17:15,10.560000,0,5.930000,11.600000,27.44,70,12,33.34,25,0.000000,18.060000,6.760000,4.830000,30.890000,46.330000,5.790000,5.930000,39.580000,57.920000,30.890000,48.260000,262.080000,30.66,64.370000,6.070000,14.440000,19.310000,85.820000,100,0.000000,36.626993,70,7.01,19.310000,14.480000,29.270000,10.480000,48.260000,272.940000,79.350000,20,0.000000,33.33,15.620000,32.74,0,16,27.08,19.27,60,25,96.33

70,17:15-17:30,10.560000,0,4.930000,11.600000,18.04,70,10,35.84,20,0.000000,18.060000,6.760000,4.830000,30.890000,46.330000,5.790000,4.930000,39.580000,57.920000,30.890000,48.260000,262.080000,30.66,115.780000,5.040000,14.440000,19.310000,85.820000,107.5,0.000000,29.071518,70,7.01,19.310000,14.480000,28.770000,10.480000,48.260000,272.940000,79.350000,10,0.000000,35.83,15.620000,33,0,13,20.75,15.88,46,19,79.42

71,17:30-17:45,10.560000,0,3.940000,0.000000,12.77,69.67,7,36,15,0.000000,18.060000,6.760000,4.830000,30.890000,46.330000,5.790000,3.940000,39.580000,57.920000,30.890000,48.260000,262.080000,31.34,115.780000,4.040000,14.440000,19.310000,85.820000,108,0.000000,21.662278,69.67,7.01,19.310000,14.480000,28.770000,10.480000,48.260000,272.940000,79.350000,3,0.000000,36,15.620000,25.52,0,10,14.83,12.76,35,15,63.79

72,17:45-18:00,10.560000,0,2.990000,0.000000,8.97,69.33,6,35.5,11,0.000000,18.060000,6.760000,4.830000,30.890000,46.330000,5.790000,2.990000,39.580000,57.920000,30.890000,48.260000,262.080000,31.34,115.780000,3.070000,14.440000,19.310000,85.820000,106.5,0.000000,14.779484,69.33,7.61,19.310000,14.480000,28.770000,10.480000,48.260000,272.940000,79.350000,0,0.000000,35.5,15.620000,14.87,0,7,8.98,9.76,21,9,48.82

73,18:00-18:15,10.560000,0,2.140000,0.000000,0,69,4,35.16,8,0.000000,18.710000,6.760000,4.830000,30.890000,46.330000,5.790000,2.140000,39.580000,57.920000,30.890000,48.260000,262.080000,30.66,115.780000,2.200000,14.440000,19.310000,85.820000,105.5,0.000000,9.056821,69,8.41,19.310000,14.480000,29.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,35.17,15.620000,0,0,4,7.5,7.11,11,4,35.57

74,18:15-18:30,10.560000,0,1.430000,0.000000,0,68.33,2,35.16,5,0.000000,18.710000,6.760000,4.830000,30.890000,46.330000,5.790000,1.430000,39.580000,57.920000,30.890000,48.260000,262.080000,29.34,115.780000,1.470000,14.440000,19.310000,85.820000,105.5,0.000000,4.796508,68.33,9.81,19.310000,14.480000,29.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,35.17,15.620000,0,0,2,5.18,4.87,7,3,24.33

75,18:30-18:45,10.560000,0,0.880000,0.000000,0,67.33,1,34.66,1,0.000000,18.710000,6.760000,4.830000,30.890000,46.330000,5.790000,0.880000,39.580000,57.920000,30.890000,48.260000,262.080000,28,115.780000,0.900000,14.440000,19.310000,85.820000,104,0.000000,1.696326,67.33,10.01,19.310000,14.480000,29.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,34.67,15.620000,0,0,1,3.41,3.17,4,1,15.86

76,18:45-19:00,10.560000,0,0.430000,0.000000,0,65.67,0,33.16,0,0.000000,18.710000,6.760000,4.830000,30.890000,46.330000,5.790000,0.430000,39.580000,57.920000,30.890000,48.260000,262.080000,26.66,115.780000,0.450000,14.440000,19.310000,85.820000,99.5,0.000000,0.077992,65.67,11.01,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,33.17,15.620000,0,0,0.5,2.16,1.91,1,0,9.55

77,19:00-19:15,10.560000,0,0.150000,0.000000,0,65.67,0,31.84,0,0.000000,18.990000,6.760000,4.830000,30.890000,46.330000,5.790000,0.150000,39.580000,57.920000,30.890000,48.260000,262.080000,25,115.780000,0.150000,14.440000,19.310000,85.820000,95.5,0.000000,0,65.67,11.21,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,31.83,15.620000,0,0,0,1.05,0.9,1,0,4.52

78,19:15-19:30,10.560000,0,0.000000,0.000000,0,64.67,0,30.5,0,0.000000,18.990000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,23.34,115.780000,0.000000,14.440000,19.310000,85.820000,91.5,0.000000,0,64.67,12.8,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,30.5,15.620000,0,0,0,0,0.17,0,0,0.83

79,19:30-19:45,10.560000,0,0.000000,0.000000,0,64.67,0,29.34,0,0.000000,18.990000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,21.66,115.780000,0.000000,14.440000,19.310000,85.820000,88,0.000000,0,64.67,20,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,29.33,15.620000,0,0,0,0,0,0,0,0

80,19:45-20:00,10.560000,0,0.000000,0.000000,0,64.67,0,28.34,0,0.000000,18.990000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,19.34,115.780000,0.000000,14.440000,19.310000,85.820000,85,0.000000,0,64.67,18.8,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,28.33,15.620000,0,0,0,0,0,0,0,0

81,20:00-20:15,10.560000,0,0.000000,0.000000,0,63.67,0,27.5,0,0.000000,18.990000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,17.34,115.780000,0.000000,14.440000,19.310000,85.820000,82.5,0.000000,0,63.67,15.8,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,27.5,15.620000,0,0,0,0,0,0,0,0

82,20:15-20:30,10.560000,0,0.000000,0.000000,0,62,0,27,0,0.000000,18.990000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,16.34,115.780000,0.000000,14.440000,19.310000,85.820000,81,0.000000,0,62,14.2,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,27,15.620000,0,0,0,0,0,0,0,0

83,20:30-20:45,10.560000,0,0.000000,0.000000,0,60,0,26.34,0,0.000000,18.990000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,16.34,115.780000,0.000000,14.440000,19.310000,85.820000,79,0.000000,0,60,22.21,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,26.33,15.620000,0,0,0,0,0,0,0,0

84,20:45-21:00,10.560000,0,0.000000,0.000000,0,59.67,0,26.16,0,0.000000,18.990000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,16.34,115.780000,0.000000,14.440000,19.310000,85.820000,78.5,0.000000,0,59.67,20.6,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,26.17,15.620000,0,0,0,0,0,0,0,0

85,21:00-21:15,10.560000,0,0.000000,0.000000,0,57.33,0,26.16,0,0.000000,19.260000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,16.66,115.780000,0.000000,14.440000,19.310000,85.820000,78.5,0.000000,0,57.33,18.8,19.310000,14.480000,31.290000,10.480000,48.260000,272.940000,79.350000,0,48.260000,26.17,15.620000,0,0,0,0,0,0,0,0

86,21:15-21:30,10.560000,0,0.000000,0.000000,0,56.67,0,26.34,0,0.000000,19.260000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,17,115.780000,0.000000,14.440000,19.310000,85.820000,79,0.000000,0,56.67,17,19.310000,14.480000,31.290000,10.480000,48.260000,272.940000,79.350000,0,48.260000,26.33,15.620000,0,0,0,0,0,0,0,0

87,21:30-21:45,10.560000,0,0.000000,0.000000,0,57,0,26.66,0,0.000000,19.260000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,18.34,115.780000,0.000000,14.440000,19.310000,85.820000,80,0.000000,0,57,16.6,19.310000,14.480000,31.290000,10.480000,48.260000,272.940000,79.350000,0,48.260000,26.67,15.620000,0,0,0,0,0,0,0,0

88,21:45-22:00,10.560000,0,0.000000,0.000000,0,56,0,27,0,0.000000,19.260000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,18.34,115.780000,0.000000,14.440000,19.310000,85.820000,81,0.000000,0,56,15.8,19.310000,14.480000,30.780000,10.480000,48.260000,272.940000,79.350000,0,48.260000,27,15.620000,0,0,0,0,0,0,0,0

89,22:00-22:15,10.560000,0,0.000000,0.000000,0,56,0,26.84,0,0.000000,19.540000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,19,115.780000,0.000000,14.440000,19.310000,94.400000,80.5,0.000000,0,56,23.01,19.310000,14.480000,30.780000,10.370000,48.260000,272.940000,79.350000,0,48.260000,26.83,15.620000,0,0,0,0,0,0,0,0

90,22:15-22:30,10.560000,0,0.000000,0.000000,0,56.33,0,26.66,0,0.000000,19.540000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,18.34,115.780000,0.000000,14.440000,19.310000,94.400000,80,0.000000,0,56.33,22.41,19.310000,14.480000,30.280000,10.370000,48.260000,272.940000,79.350000,0,48.260000,26.67,15.620000,0,0,0,0,0,0,0,0

91,22:30-22:45,10.560000,0,0.000000,0.000000,0,55.67,0,26.66,0,0.000000,19.540000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,17.34,115.780000,0.000000,14.440000,19.310000,94.400000,80,0.000000,0,55.67,22.01,19.310000,14.480000,30.280000,10.370000,48.260000,272.940000,79.350000,0,48.260000,26.67,15.620000,0,0,0,0,0,0,0,0

92,22:45-23:00,10.560000,0,0.000000,0.000000,0,55.67,0,26.34,0,0.000000,19.540000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,17,115.780000,0.000000,14.440000,19.310000,94.400000,79,0.000000,0,55.67,20.4,19.310000,14.480000,30.280000,10.370000,48.260000,272.940000,79.350000,0,48.260000,26.33,15.620000,0,0,0,0,0,0,0,0

93,23:00-23:15,10.560000,0,0.000000,0.000000,0,56,0,26.16,0,0.000000,19.620000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,17.34,115.780000,0.000000,14.440000,19.310000,94.400000,78.5,0.000000,0,56,27.01,19.310000,14.480000,30.280000,10.370000,48.260000,272.940000,79.350000,0,48.260000,26.17,15.620000,0,0,0,0,0,0,0,0

94,23:15-23:30,10.560000,0,0.000000,0.000000,0,56.33,0,26,0,0.000000,19.620000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,17,115.780000,0.000000,14.440000,19.310000,94.400000,78,0.000000,0,56.33,26.21,19.310000,14.480000,29.270000,10.370000,48.260000,272.940000,79.350000,0,48.260000,26,15.620000,0,0,0,0,0,0,0,0

95,23:30-23:45,10.560000,0,0.000000,0.000000,0,57.33,0,26.16,0,0.000000,19.620000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,23,115.780000,0.000000,14.440000,19.310000,94.400000,78.5,0.000000,0,57.33,25.81,19.310000,14.480000,29.270000,10.370000,48.260000,272.940000,79.350000,0,48.260000,26.17,15.620000,0,0,0,0,0,0,0,0

96,23:45-24:00,10.560000,0,0.000000,0.000000,0,57.33,0,26.34,0,0.000000,19.620000,6.760000,4.830000,30.890000,46.330000,5.790000,0.000000,39.580000,57.920000,30.890000,48.260000,262.080000,22.34,115.780000,0.000000,14.440000,19.310000,94.400000,79,0.000000,0,57.33,25.01,19.310000,14.480000,29.270000,10.370000,48.260000,272.940000,79.350000,0,48.260000,26.33,15.620000,0,0,0,0,0,0,0,0

