Block,Time,NR/01102023/30042040/GNA_LT_35,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/31102037/L_NR_2019_11,NR/01102023/06022042/L_NR_2012_02,NR/01102023/23072042/L_NR_2012_04,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/30092023/31122025/SH-07,NR/01052024/31052024/IEX-240323-06617_1,NR/01052024/31052024/DC20240501NR23728,NR/01102023/05012040/L_NR_2020_02,NR/01052024/31052024/2-R1,NR/01102023/06022042/L_NR_2012_07,NR/01052024/31052024/IEX_240416_00120_1,NR/01052024/31052024/MC120240501NR23436,NR/01102023/30042040/GNA_LT_36,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01042024/31072024/LT_MEJA_DELHI,NR/01052024/31052024/IEX_240415_00115_1,NR/01052024/31052024/DC20240501NR23726,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/8581/OAN/GMRETL/RUVNLBYPL,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,NR/01052024/31052024/DC20240501NR23727,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/DC20240501NR23735,NR/16042024/31052024/IEX_240323_06618,NR/30092023/26122029/SH-06,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/22052037/LT-59,NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/L_NR_2019_05,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/RUMS(L_NR_2019_07),SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,NR/26072023/25122043/L_NR_2023_10,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/01102023/02012046/L_NR_2021_17,WR/01102023/01102023/L_NR_2022_09,WR/01102023/16072048/L_NR_2022_08,NR/01102023/02122045/L_NR_2021_13,WR/01102023/30052048/L_NR_2022_10,L_NR_2019_19,WR/01102023/01102023/L_NR_2020_06
51,12:30-12:45,15.280000,150.390000,0.000000,144.040000,0.000000,29.080000,25.990000,0.000000,0.000000,4.420000,0.000000,33.470000,0.000000,0.000000,15.660000,12.100000,4.690000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,15.280000,0.000000,0.000000,0.000000,48.360000,25.990000,0.000000,4.120000,229.17,92.31,27.48,85,27.48,28.33,27.49,7.21,94,47,0,82,193,46.3,0,68.33,23.34,45.83,68.33,127.675953,28.34

52,12:45-13:00,15.280000,150.390000,0.000000,144.040000,0.000000,29.080000,25.990000,0.000000,0.000000,4.420000,0.000000,33.470000,0.000000,0.000000,15.660000,12.100000,4.690000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,15.280000,0.000000,0.000000,0.000000,48.360000,25.990000,0.000000,4.120000,229.17,92.25,27.32,85,27.32,28.33,27.31,8.41,94,47,0,82,193,46.38,0,68.33,23.34,45.83,68.33,126.213903,28.34

53,13:00-13:15,15.280000,150.390000,0.000000,144.040000,0.000000,29.080000,25.990000,0.000000,0.000000,4.560000,0.000000,33.470000,0.000000,0.000000,15.660000,12.100000,8.650000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,15.280000,0.000000,0.000000,0.000000,48.360000,25.990000,0.000000,4.270000,229.17,92.15,27.32,85,27.32,28.33,27.31,9.61,94,47,0,82,193,46.43,0,68.33,26.66,45.83,68.33,124.011081,28.34

54,13:15-13:30,15.280000,150.390000,0.000000,144.040000,0.000000,29.080000,25.990000,0.000000,0.000000,4.560000,0.000000,33.470000,0.000000,0.000000,15.660000,12.100000,8.650000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,15.280000,0.000000,0.000000,0.000000,48.360000,25.990000,0.000000,4.270000,229.17,92.15,27.32,85,27.32,28.33,27.31,10.21,94,47,0,82,193,46.47,0,68.33,26.66,45.83,68.33,121.194198,28.34

55,13:30-13:45,15.280000,150.390000,0.000000,192.390000,0.000000,29.080000,25.990000,0.000000,0.000000,4.560000,0.000000,57.650000,0.000000,0.000000,15.660000,12.100000,8.650000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,15.280000,0.000000,0.000000,0.000000,48.360000,25.990000,0.000000,4.270000,229.17,92.05,27.48,95,27.48,31.67,27.49,12.01,94,47,0,82,193,46.24,0,71.67,26.66,45.83,71.67,115.677396,31.66

56,13:45-14:00,15.000000,150.390000,0.000000,206.520000,0.000000,29.080000,25.990000,0.000000,0.000000,4.560000,0.000000,68.210000,0.000000,0.000000,15.380000,12.100000,8.650000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,15.000000,0.000000,0.000000,0.000000,48.360000,25.990000,0.000000,4.270000,229.17,92.1,27.82,95,27.82,31.67,27.81,13.4,94,47,0,82,193,46.58,0,71.67,26.66,45.83,71.67,112.295187,31.66

57,14:00-14:15,14.750000,150.390000,0.000000,206.520000,0.000000,29.080000,28.890000,0.000000,0.000000,4.560000,0.000000,68.210000,0.000000,0.000000,15.130000,12.100000,8.650000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,14.750000,0.000000,0.000000,0.000000,48.360000,28.890000,0.000000,4.270000,229.17,91.95,27.98,95,27.98,31.67,27.99,16.2,93,47,0,82,193,44.78,0,75,30,45.83,75,108.454869,31.66

58,14:15-14:30,14.280000,193.420000,0.000000,206.520000,0.000000,29.080000,28.890000,0.000000,0.000000,4.560000,0.000000,68.210000,0.000000,0.000000,14.630000,12.100000,8.650000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,14.280000,0.000000,0.000000,0.000000,48.360000,28.890000,0.000000,4.270000,226.64,91.59,27.98,95,27.98,31.67,27.99,18.8,93,46,0,82,193,43.19,0,75,30,45.33,75,103.873779,31.66

59,14:30-14:45,13.460000,232.100000,0.000000,206.520000,0.000000,29.080000,28.890000,0.000000,0.000000,4.560000,0.000000,68.210000,0.000000,0.000000,13.790000,12.100000,8.650000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,13.460000,0.000000,0.000000,0.000000,48.360000,28.890000,0.000000,4.440000,225.03,90.9,27.98,95,27.98,31.67,27.99,23.01,91,46,0,81,189,42.52,0,75,30,45.01,75,98.785845,31.66

60,14:45-15:00,12.850000,273.450000,0.000000,206.520000,0.000000,29.080000,28.890000,0.000000,0.000000,4.560000,0.000000,68.210000,0.000000,0.000000,13.180000,12.100000,8.650000,0.000000,0.000000,22.200000,0.000000,0.000000,100.750000,70.500000,12.850000,0.000000,0.000000,0.000000,48.360000,28.890000,0.000000,4.440000,221.52,89.01,27.98,95,27.98,31.67,27.99,24.01,87,43,0,78,182,41.4,0,75,30,44.3,75,93.405501,31.66

61,15:00-15:15,12.380000,273.450000,0.000000,206.520000,0.000000,29.080000,28.890000,0.000000,0.000000,4.740000,0.000000,68.210000,0.000000,0.000000,12.680000,12.190000,8.650000,0.000000,0.000000,22.710000,0.000000,0.000000,100.750000,115.620000,12.380000,0.000000,0.000000,0.000000,48.360000,28.890000,0.000000,4.440000,215.41,85.21,27.98,95,27.98,31.67,27.99,27.01,82,41,0,73,172,39.45,0,75,30,43.08,75,85.120551,31.66

62,15:15-15:30,11.750000,273.450000,0.000000,206.520000,0.000000,29.080000,28.890000,0.000000,0.000000,4.740000,0.000000,68.210000,0.000000,0.000000,12.040000,12.190000,8.650000,0.000000,0.000000,22.710000,0.000000,0.000000,100.750000,115.620000,11.750000,0.000000,0.000000,0.000000,48.360000,28.890000,0.000000,4.440000,206.54,80.21,27.98,95,27.98,31.67,27.99,27.01,77,38,0,69,161,37.4,0,75,30,41.31,75,79.555014,31.66

63,15:30-15:45,11.020000,273.450000,0.000000,262.570000,0.000000,29.080000,28.890000,0.000000,0.000000,4.740000,0.000000,87.230000,0.000000,0.000000,11.300000,12.190000,8.650000,0.000000,0.000000,23.210000,0.000000,0.000000,100.750000,115.620000,11.020000,0.000000,0.000000,0.000000,48.360000,28.890000,0.000000,4.440000,195.17,74.82,27.98,95,27.98,31.67,27.99,29.42,71,36,0,64,151,35.36,0,75,30,39.03,75,73.853019,31.66

64,15:45-16:00,9.950000,273.450000,0.000000,262.570000,0.000000,29.080000,28.890000,0.000000,0.000000,4.740000,0.000000,87.230000,0.000000,0.000000,10.200000,12.190000,8.650000,0.000000,0.000000,23.210000,0.000000,0.000000,100.750000,115.620000,9.950000,0.000000,0.000000,0.000000,48.360000,28.890000,0.000000,4.440000,182.01,69.15,28.32,95,28.32,31.67,28.31,29.22,67,33,0,60,140,31.93,0,75,30,36.4,75,67.858614,31.66

65,16:00-16:15,8.800000,273.450000,0.000000,262.570000,0.000000,29.080000,28.890000,19.340000,0.000000,4.930000,0.000000,87.230000,0.000000,14.510000,9.020000,12.370000,8.650000,0.000000,0.000000,23.210000,0.000000,0.000000,100.750000,115.620000,8.800000,0.000000,24.180000,0.000000,48.360000,28.890000,19.340000,4.520000,167.61,63.23,28.32,95,28.32,31.67,28.31,32.82,60,30,0,54,126,29.75,0,78.33,26.66,33.52,78.33,61.230654,31.66

66,16:15-16:30,8.030000,273.450000,0.000000,262.570000,0.000000,29.080000,28.890000,19.340000,0.000000,4.930000,0.000000,87.230000,0.000000,14.510000,8.230000,12.370000,8.650000,0.000000,0.000000,23.210000,0.000000,0.000000,100.750000,115.620000,8.030000,0.000000,24.180000,0.000000,48.360000,28.890000,19.340000,4.520000,152.41,57.01,28.32,95,28.32,31.67,28.31,32.62,53,27,0,48,112,26.21,0,78,26.66,30.48,78,54.09585,31.66

67,16:30-16:45,6.940000,273.450000,0.000000,262.570000,0.000000,29.080000,28.890000,19.340000,0.000000,4.930000,0.000000,87.230000,0.000000,14.510000,7.110000,12.370000,8.650000,0.000000,0.000000,23.210000,0.000000,0.000000,100.750000,115.620000,6.940000,0.000000,24.180000,0.000000,48.360000,28.890000,19.340000,4.520000,136.39,50.49,28.32,95,28.32,31.67,28.31,35.42,46,23,0,40,95,22.43,0,77.67,30,27.28,77.67,45.313803,31.66

68,16:45-17:00,5.850000,273.450000,0.000000,262.570000,0.000000,29.080000,26.470000,19.340000,0.000000,4.930000,0.000000,87.230000,0.000000,14.510000,6.000000,12.370000,8.650000,0.000000,0.000000,24.220000,0.000000,0.000000,100.750000,115.620000,5.850000,0.000000,24.180000,0.000000,48.360000,26.470000,19.340000,4.520000,119.82,43.21,28.32,95,28.32,31.67,28.31,35.02,39,19,0,34,81,19.68,0,76.67,30,23.96,76.67,38.40318,31.66

69,17:00-17:15,4.260000,273.450000,0.000000,262.570000,0.000000,29.080000,26.190000,19.340000,6.770000,5.160000,0.000000,87.230000,46.420000,14.510000,4.360000,12.550000,15.650000,48.360000,4.840000,24.220000,0.000000,0.000000,100.750000,115.620000,4.260000,5.800000,24.180000,0.000000,48.360000,26.190000,19.340000,4.520000,102.63,35.84,32.65,105,25.2,35,20,34.42,32,16,0,28,65,16.35,0,76,29.34,20.52,76,31.531545,35

70,17:15-17:30,3.320000,273.450000,0.000000,262.570000,0.000000,29.080000,22.030000,19.340000,6.770000,5.160000,0.000000,87.230000,46.420000,14.510000,3.410000,12.550000,15.650000,48.360000,4.840000,24.730000,0.000000,0.000000,100.750000,115.620000,3.320000,5.800000,24.180000,0.000000,48.360000,22.030000,19.340000,4.520000,85.39,29.07,33,104.5,21,34.83,9,33.82,25,13,0,19,46,12.25,0,75.67,28.66,17.08,75.67,24.689151,34.84

71,17:30-17:45,2.410000,273.450000,0.000000,262.570000,0.000000,29.080000,22.030000,19.340000,6.770000,5.160000,0.000000,87.230000,46.420000,14.510000,2.470000,12.650000,15.650000,48.360000,4.840000,25.730000,0.000000,0.000000,100.750000,115.620000,2.410000,5.800000,24.180000,0.000000,48.360000,22.030000,19.340000,4.670000,68.53,22.31,24.51,102,15.45,34,3,33.02,19,9,0,13,32,9,0,75,27.66,13.71,75,17.885745,34

72,17:45-18:00,1.680000,273.450000,0.000000,262.570000,0.000000,29.080000,22.030000,19.340000,6.770000,5.160000,0.000000,87.230000,46.420000,14.510000,1.730000,12.650000,15.650000,48.360000,4.840000,25.730000,0.000000,0.000000,100.750000,115.620000,1.680000,5.800000,24.180000,0.000000,48.360000,22.030000,19.340000,4.670000,52.97,15.78,13.94,99,6,33,0,31.42,13,7,0,7,18,7,0,73.33,26.66,10.59,73.33,11.628171,33

73,18:00-18:15,1.060000,273.450000,4.770000,262.570000,0.000000,29.080000,22.030000,19.340000,6.770000,5.480000,41.100000,87.230000,46.420000,14.510000,1.090000,12.740000,15.650000,48.360000,4.840000,26.240000,0.000000,0.000000,100.750000,107.460000,1.060000,5.800000,24.180000,0.000000,48.360000,22.030000,19.340000,5.440000,39.02,9.97,0,96.5,0,32.17,0,30.02,10,5,0,4,9,4,0,71.67,27.34,7.8,71.67,6.62796,32.16

74,18:15-18:30,0.590000,273.450000,4.770000,262.570000,0.000000,29.080000,22.030000,19.340000,6.770000,5.480000,41.100000,87.230000,46.420000,14.510000,0.600000,12.740000,15.650000,48.360000,4.840000,26.740000,0.000000,0.000000,100.750000,107.460000,0.590000,5.800000,24.180000,0.000000,48.360000,22.030000,19.340000,5.440000,27.23,5.39,0,93.5,0,31.17,0,26.01,5,2,0,1,4,2,0,71,27,5.45,71,2.992329,31.16

75,18:30-18:45,0.190000,273.450000,4.770000,262.570000,0.000000,29.080000,22.030000,19.340000,6.770000,5.480000,41.100000,87.230000,46.420000,14.510000,0.190000,12.740000,15.650000,48.360000,4.840000,27.760000,0.000000,0.000000,100.750000,107.460000,0.190000,5.800000,24.180000,0.000000,48.360000,22.030000,19.340000,5.440000,16.96,2.34,0,91,0,30.33,0,22.01,1,0,0,0,1,1,0,73.33,28,3.39,73.33,0.692037,30.34

76,18:45-19:00,0.020000,273.450000,4.770000,262.570000,0.000000,29.080000,22.030000,19.340000,6.770000,5.480000,41.100000,87.230000,46.420000,14.510000,0.020000,12.740000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,107.460000,0.020000,5.800000,24.180000,0.000000,48.360000,22.030000,19.340000,5.440000,0,0,0,88,0,29.33,0,20,0,0,0,0,0,0.5,0,71.67,27.66,0,71.67,0,29.34

77,19:00-19:15,0.000000,273.450000,5.000000,262.570000,0.000000,29.080000,30.950000,19.340000,6.770000,5.910000,41.100000,87.230000,46.420000,14.510000,0.000000,12.930000,15.650000,48.360000,4.840000,28.760000,0.000000,0.000000,100.750000,107.460000,0.000000,5.800000,24.180000,0.000000,48.360000,26.390000,19.340000,5.910000,0,0,0,83,0,27.67,0,13,0,0,0,0,0,0,0,70.33,27.34,0,70.33,0,27.66

78,19:15-19:30,0.000000,273.450000,5.000000,262.570000,0.000000,29.080000,30.950000,19.340000,6.770000,5.910000,41.100000,87.230000,46.420000,14.510000,0.000000,12.930000,15.650000,48.360000,4.840000,28.760000,0.000000,0.000000,100.750000,107.460000,0.000000,5.800000,24.180000,0.000000,48.360000,26.390000,19.340000,5.910000,0,0,0,81,0,27,0,12.21,0,0,0,0,0,0,0,69.67,26.66,0,69.67,0,27

79,19:30-19:45,0.000000,273.450000,5.000000,262.570000,0.000000,29.080000,30.950000,19.340000,6.770000,5.910000,41.100000,87.230000,46.420000,14.510000,0.000000,12.930000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,107.460000,0.000000,5.800000,24.180000,0.000000,48.360000,17.360000,19.340000,5.910000,0,0,0,85,0,28.33,0,11.41,0,0,0,0,0,0,0,68.33,26,0,68.33,0,28.34

80,19:45-20:00,0.000000,273.450000,5.000000,262.570000,0.000000,29.080000,30.950000,19.340000,6.770000,5.910000,41.100000,87.230000,46.420000,14.510000,0.000000,12.930000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,107.460000,0.000000,5.800000,24.180000,0.000000,48.360000,17.360000,19.340000,5.910000,0,0,0,84,0,28,0,10.41,0,0,0,0,0,0,0,66.67,25.34,0,66.67,0,28

81,20:00-20:15,0.000000,273.450000,5.150000,262.570000,0.000000,29.080000,30.950000,19.340000,6.770000,5.910000,41.100000,87.230000,46.420000,14.510000,0.000000,13.110000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,17.360000,19.340000,5.910000,0,0,0,79.5,0,26.5,0,9.81,0,0,0,0,0,0,0,60,25.34,0,60,0,26.5

82,20:15-20:30,0.000000,273.450000,5.150000,262.570000,0.000000,29.080000,30.950000,19.340000,6.770000,5.910000,41.100000,87.230000,46.420000,14.510000,0.000000,13.110000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,17.360000,19.340000,5.910000,0,0,0,77,0,25.67,0,9.21,0,0,0,0,0,0,0,58.33,25,0,58.33,0,25.66

83,20:30-20:45,0.000000,273.450000,5.840000,262.570000,0.000000,29.080000,29.300000,19.340000,6.770000,5.910000,41.100000,87.230000,46.420000,14.510000,0.000000,13.110000,15.650000,48.360000,4.840000,27.760000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,16.440000,19.340000,6.230000,0,0,0,74.5,0,24.83,0,8.81,0,0,0,0,0,0,0,56.67,24.34,0,56.67,0,24.84

84,20:45-21:00,0.000000,273.450000,5.840000,262.570000,0.000000,29.080000,29.300000,19.340000,6.770000,5.910000,41.100000,87.230000,46.420000,14.510000,0.000000,13.110000,15.650000,48.360000,4.840000,27.760000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,16.440000,19.340000,6.230000,0,0,0,72.5,0,24.17,0,8.21,0,0,0,0,0,0,0,54,23.66,0,54,0,24.16

85,21:00-21:15,0.000000,273.450000,5.840000,262.570000,0.000000,29.080000,29.300000,19.340000,6.770000,5.760000,41.100000,87.230000,46.420000,14.510000,0.000000,13.200000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,16.440000,19.340000,6.230000,0,0,0,83,0,27.67,0,7.61,0,0,0,0,0,0,0,57.67,25,0,57.67,0,27.66

86,21:15-21:30,0.000000,273.450000,5.840000,262.570000,0.000000,29.080000,29.300000,19.340000,6.770000,5.760000,41.100000,87.230000,46.420000,14.510000,0.000000,13.200000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,16.440000,19.340000,6.230000,0,0,0,82,0,27.33,0,7.01,0,0,0,0,0,0,0,56.33,24.34,0,56.33,0,27.34

87,21:30-21:45,0.000000,273.450000,5.840000,262.570000,0.000000,29.080000,29.300000,19.340000,6.770000,5.760000,41.100000,87.230000,46.420000,14.510000,0.000000,13.200000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.300000,19.340000,6.230000,0,0,0,81,0,27,0,7.01,0,0,0,0,0,0,0,55.33,24.34,0,55.33,0,27

88,21:45-22:00,0.000000,273.450000,5.840000,262.570000,0.000000,29.080000,29.300000,19.340000,6.770000,5.760000,41.100000,87.230000,46.420000,14.510000,0.000000,13.200000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.300000,19.340000,6.230000,0,0,0,80,0,26.67,0,7.01,0,0,0,0,0,0,0,54.67,23.34,0,54.67,0,26.66

89,22:00-22:15,0.000000,273.450000,5.770000,262.570000,0.000000,29.080000,29.590000,19.340000,6.770000,6.510000,41.100000,87.230000,46.420000,14.510000,0.000000,13.300000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.590000,19.340000,5.990000,0,0,0,67.5,0,22.5,0,7.01,0,0,0,0,0,0,0,54,18,0,54,0,22.5

90,22:15-22:30,0.000000,273.450000,5.770000,262.570000,0.000000,29.080000,29.590000,19.340000,6.770000,6.510000,41.100000,87.230000,46.420000,14.510000,0.000000,13.300000,15.650000,48.360000,4.840000,28.260000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.590000,19.340000,5.990000,0,0,0,67.5,0,22.5,0,7.01,0,0,0,0,0,0,0,53.33,17.34,0,53.33,0,22.5

91,22:30-22:45,0.000000,273.450000,6.310000,262.570000,0.000000,29.080000,29.590000,19.340000,6.770000,6.510000,41.100000,87.230000,46.420000,14.510000,0.000000,13.300000,15.650000,48.360000,4.840000,27.760000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.590000,19.340000,5.990000,0,0,0,67.5,0,22.5,0,7.01,0,0,0,0,0,0,0,52,22,0,52,0,22.5

92,22:45-23:00,0.000000,273.450000,6.310000,262.570000,0.000000,29.080000,29.590000,19.340000,6.770000,6.510000,41.100000,87.230000,46.420000,14.510000,0.000000,13.300000,15.650000,48.360000,4.840000,27.760000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.590000,19.340000,5.990000,0,0,0,67.5,0,22.5,0,7.01,0,0,0,0,0,0,0,52.67,21.66,0,52.67,0,22.5

93,23:00-23:15,0.000000,273.450000,6.310000,262.570000,0.000000,29.080000,29.590000,19.340000,6.770000,6.510000,41.100000,87.230000,46.420000,14.510000,0.000000,13.300000,15.650000,48.360000,4.840000,27.250000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.590000,19.340000,5.990000,0,0,0,70,0,23.33,0,7.01,0,0,0,0,0,0,0,53,20.34,0,53,0,23.34

94,23:15-23:30,0.000000,273.450000,6.310000,262.570000,0.000000,29.080000,29.590000,19.340000,6.770000,6.510000,41.100000,87.230000,46.420000,14.510000,0.000000,13.300000,15.650000,48.360000,4.840000,27.250000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.590000,19.340000,5.990000,0,0,0,70.5,0,23.5,0,7.01,0,0,0,0,0,0,0,53,20.34,0,53,0,23.5

95,23:30-23:45,0.000000,273.450000,6.310000,262.570000,0.000000,29.080000,29.590000,19.340000,6.770000,6.510000,41.100000,87.230000,46.420000,14.510000,0.000000,13.300000,15.650000,48.360000,4.840000,26.740000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.590000,19.340000,5.990000,0,0,0,71.5,0,23.83,0,7.01,0,0,0,0,0,0,0,53,20.34,0,53,0,23.84

96,23:45-24:00,0.000000,273.450000,6.310000,262.570000,0.000000,29.080000,29.590000,19.340000,6.770000,6.510000,41.100000,87.230000,46.420000,14.510000,0.000000,13.300000,15.650000,48.360000,4.840000,26.740000,0.000000,0.000000,100.750000,115.620000,0.000000,5.800000,24.180000,0.000000,48.360000,29.590000,19.340000,5.990000,0,0,0,72.5,0,24.17,0,7.01,0,0,0,0,0,0,0,53,20,0,53,0,24.16

