Block,Time,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_35,NR/01052024/31052024/IEX_240416_00120_1,NR/01102023/06022042/L_NR_2012_02,NR/01052024/31052024/8581/OAN/GMRETL/RUVNLBYPL,NR/01102023/15082037/GNA_NR_2012_01,NR/16042024/31052024/IEX_240323_06618,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/DC20240501NR23726,NR/01102023/23072042/L_NR_2012_04,NR/01042024/31072024/LT_MEJA_DELHI,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01052024/31052024/DC20240501NR23735,NR/01102023/19072037/LT-05,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01052024/31052024/2-R1,NR/01052024/31052024/M20240501NR23406,NR/01102023/31052040/LT-31,NR/01052024/31052024/IEX-240324-06625_1,NR/30092023/26122029/SH-06,NR/01102023/22052037/LT-59,NR/30092023/31122025/SH-07,NR/01052024/31052024/MC120240501NR23436,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/05012040/L_NR_2020_02,NR/01052024/31052024/DC20240501NR23727,NR/01052024/31052024/DC20240501NR23728,NR/01052024/31052024/IEX-240323-06617_1,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/IEX_240415_00115_1,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31102037/L_NR_2019_11,WR/01102023/24112044/L_NR_2020_07,NR/01102023/08032047/L_NR_2021_14,WR/01102023/01102023/L_NR_2020_06,NR/01102023/14082046/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2022_09,SR/01102023/07102043/L_NR_2018_61,NR/01102023/13082046/L_NR_2021_12,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/30052048/L_NR_2022_10,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02122045/L_NR_2021_13,WR/01102023/31032046/L_NR_2020_05,NR/01102023/25072045/L_NR_2021_15,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,L_NR_2019_19
51,12:30-12:45,273.530000,15.320000,0.000000,200.200000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,28.270000,0.000000,0.000000,15.320000,0.000000,20.290000,7.470000,20.290000,0.000000,14.500000,6.970000,0.000000,0.000000,0.000000,0.000000,0.000000,52.510000,7.540000,20.5,92.31,20.5,0,0,94,34.67,7.21,225,189,47,30.23,34.67,14,30.23,45,61.5,46.5,30.24,81,125.453637

52,12:45-13:00,273.530000,15.320000,0.000000,176.990000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,28.270000,0.000000,0.000000,15.320000,0.000000,20.290000,7.470000,20.290000,0.000000,14.500000,6.970000,0.000000,0.000000,0.000000,0.000000,0.000000,52.510000,7.540000,21.17,92.25,21.16,0,0,94,35.33,7.21,225,189,47,30.23,35.33,14.34,30.23,45,63.5,46.5,30.24,81,123.699177

53,13:00-13:15,273.530000,15.320000,0.000000,166.340000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,15.320000,0.000000,20.290000,7.620000,20.290000,0.000000,14.320000,6.970000,0.000000,0.000000,0.000000,0.000000,0.000000,52.510000,7.690000,21.67,92.15,21.66,0,0,94,36.33,9.01,225,189,47,30.23,36.33,14.66,30.23,45,65,46,30.24,81,121.233186

54,13:15-13:30,273.530000,15.320000,0.000000,166.340000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,15.320000,0.000000,20.290000,7.620000,20.290000,0.000000,14.320000,6.970000,0.000000,0.000000,0.000000,0.000000,0.000000,52.510000,7.690000,22.17,92.15,22.16,0,0,94,37.33,9.81,225,189,47,30.07,37.33,15,30.07,45,66.5,46,30.06,81,118.045917

55,13:30-13:45,273.530000,15.260000,0.000000,166.340000,0.000000,53.210000,48.370000,15.640000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,15.260000,0.000000,20.290000,7.620000,20.290000,0.000000,14.320000,6.970000,0.000000,0.000000,0.000000,0.000000,0.000000,52.510000,7.690000,22.67,92.05,22.66,0,0,94,46.67,12.01,225,189,47,30.07,46.67,18.66,30.07,45,68,45.74,30.06,81,116.730072

56,13:45-14:00,273.530000,15.170000,0.000000,166.340000,0.000000,53.210000,48.370000,15.540000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,15.170000,0.000000,20.290000,7.620000,20.290000,0.000000,14.320000,6.970000,0.000000,0.000000,0.000000,0.000000,0.000000,52.510000,7.690000,23.17,92.1,23.16,0,0,94,47.33,14.4,225,189,47,30.23,47.33,19,30.23,45,69.5,45,30.24,81,111.915054

57,14:00-14:15,273.530000,14.840000,0.000000,214.710000,0.000000,53.210000,48.370000,15.200000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,14.840000,0.000000,9.630000,7.620000,30.960000,0.000000,14.400000,7.120000,0.000000,0.000000,0.000000,0.000000,0.000000,76.330000,7.690000,21.42,91.95,21.41,0,0,93,48,15.8,225,189,47,30.23,48,19,30.23,45,64.25,41.19,30.24,81,106.690662

58,14:15-14:30,273.530000,14.370000,0.000000,262.650000,0.000000,53.210000,48.370000,14.730000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,14.370000,0.000000,9.630000,7.620000,30.960000,0.000000,14.400000,7.120000,0.000000,0.000000,0.000000,0.000000,0.000000,76.330000,7.690000,21.58,91.59,21.59,0,0,93,49,17.6,225,189,46,30.23,49,19.34,30.23,45,64.75,40.52,30.24,81,100.988667

59,14:30-14:45,273.530000,13.710000,0.000000,262.650000,0.000000,82.230000,48.370000,14.060000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,13.710000,0.000000,9.630000,7.620000,30.960000,0.000000,14.400000,7.120000,0.000000,0.000000,0.000000,0.000000,0.000000,76.330000,7.690000,21.75,90.9,21.75,0,0,83,50,19.6,225,179,42,30.23,50,19.34,30.23,45,65.25,39.4,30.24,76,95.929974

60,14:45-15:00,273.530000,13.030000,0.000000,262.650000,0.000000,100.780000,48.370000,13.350000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,13.030000,0.000000,9.630000,7.620000,30.960000,0.000000,14.400000,7.120000,0.000000,0.000000,0.000000,0.000000,0.000000,87.260000,7.690000,21.82,89.01,21.81,0,0,79,51.33,21.01,224.5,168,40,30.23,51.33,19.66,30.23,44.9,65.45,37.45,30.24,72,90.617859

61,15:00-15:15,273.530000,12.530000,0.000000,262.650000,0.000000,100.780000,48.370000,12.840000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,12.530000,0.000000,9.630000,7.930000,30.960000,0.000000,14.690000,7.260000,0.000000,0.000000,0.000000,0.000000,0.000000,87.260000,8.080000,21.92,85.21,21.91,0,0,75,45,20.6,208.7,158,38,30.23,45,19.66,30.23,41.74,65.75,35.4,30.24,67,85.734612

62,15:15-15:30,273.530000,11.880000,0.000000,262.650000,0.000000,100.780000,48.370000,12.180000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.270000,0.000000,0.000000,11.880000,0.000000,9.630000,7.930000,30.960000,0.000000,14.690000,7.260000,0.000000,0.000000,0.000000,0.000000,0.000000,87.260000,8.080000,22.08,80.21,22.09,0,0,70,45,21.01,190.69,147,35,30.33,45,20.34,30.33,38.14,66.25,33.36,30.34,63,79.43805

63,15:30-15:45,273.530000,11.090000,0.000000,262.650000,0.000000,100.780000,48.370000,11.360000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.780000,0.000000,0.000000,11.090000,0.000000,0.000000,7.930000,30.960000,0.000000,14.690000,7.260000,0.000000,0.000000,0.000000,0.000000,0.000000,87.260000,8.080000,22.28,74.82,22.29,0,0,61,45,23.01,172.68,130,31,30.33,45,20.34,30.33,34.54,66.85,29.93,30.34,55,73.872513

64,15:45-16:00,273.530000,10.080000,0.000000,262.650000,0.000000,100.780000,48.370000,10.330000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.780000,0.000000,0.000000,10.080000,0.000000,0.000000,7.930000,30.960000,0.000000,14.690000,7.260000,0.000000,0.000000,0.000000,0.000000,0.000000,87.260000,8.080000,22.4,69.15,22.4,0,0,59,45.33,22.81,154.68,119,29,30.33,45.33,20.34,30.33,30.93,67.2,27.75,30.34,51,68.014566

65,16:00-16:15,273.530000,9.080000,0.000000,262.650000,0.000000,100.780000,48.370000,9.310000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.780000,0.000000,39.660000,9.080000,19.350000,0.000000,7.930000,30.960000,14.510000,15.050000,7.540000,0.000000,0.000000,19.350000,0.000000,0.000000,87.260000,8.080000,22.6,56.91,22.6,0,0,50,46.33,17,142.48,112,25,30.5,46.33,20.34,30.5,28.5,67.8,29.25,30.5,48,61.357365

66,16:15-16:30,273.530000,8.270000,0.000000,262.650000,0.000000,100.780000,48.370000,8.480000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,29.780000,0.000000,39.660000,8.270000,19.350000,0.000000,7.930000,30.960000,14.510000,15.050000,7.540000,0.000000,0.000000,19.350000,0.000000,0.000000,87.260000,8.080000,23.05,51.31,23.05,0,0,45,46.67,17.8,130.3,98,22,30.83,46.67,20.34,30.83,26.06,69.15,26.21,30.84,42,54.125091

67,16:30-16:45,273.530000,7.250000,0.000000,262.650000,0.000000,100.780000,48.370000,7.430000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,30.780000,0.000000,39.660000,7.250000,19.350000,0.000000,7.930000,30.960000,14.510000,15.050000,7.540000,0.000000,0.000000,19.350000,0.000000,0.000000,87.260000,8.080000,23.3,45.44,23.3,0,0,40,47.33,19,126.38,84,20,33,47.33,20.34,33,25.27,69.9,22.43,20.87,36,46.639395

68,16:45-17:00,273.530000,6.180000,0.000000,262.650000,0.000000,100.780000,48.370000,6.330000,0.000000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,0.000000,39.660000,6.180000,19.350000,0.000000,7.930000,30.960000,14.510000,15.050000,7.540000,0.000000,0.000000,19.350000,0.000000,0.000000,87.260000,8.080000,23.32,38.89,23.31,0,0,33,47.33,19.8,113.33,74,17,31,47.33,20.34,33,22.67,69.95,19.68,10.97,31,39.319398

69,17:00-17:15,273.530000,4.870000,46.440000,262.650000,0.000000,100.780000,48.370000,4.990000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,0.000000,39.660000,4.870000,19.350000,0.000000,8.170000,30.960000,14.510000,15.520000,7.820000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.310000,22.95,32.26,22.95,0,0,27,47.33,20,98.23,60,13,20,47.33,20.34,33,19.65,68.85,16.35,4.08,25,32.145606

70,17:15-17:30,273.530000,3.920000,46.440000,262.650000,0.000000,100.780000,48.370000,4.010000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,0.000000,39.660000,3.920000,19.350000,0.000000,8.170000,30.960000,14.510000,15.520000,7.820000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.310000,22.55,26.16,22.55,0,0,21,47.33,19.6,83.14,49,11,9,47.33,20.34,30.53,16.63,67.65,12.25,0.58,21,25.225236

71,17:30-17:45,273.530000,2.970000,46.440000,262.650000,0.000000,100.780000,48.370000,3.050000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,0.000000,39.660000,2.970000,19.350000,0.000000,8.170000,30.960000,14.510000,15.520000,7.820000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.770000,22.1,20.08,22.1,0,0,16,56,18.6,68.05,35,8,3,56,17.34,20.15,13.61,66.3,9,0,15,18.343854

72,17:45-18:00,273.530000,2.160000,46.440000,262.650000,0.000000,100.780000,48.370000,2.210000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,0.000000,39.660000,2.160000,19.350000,0.000000,8.170000,30.960000,14.510000,15.520000,7.820000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.770000,21.6,14.2,21.6,0,0,12,55.33,17,52.96,21,6,0,55.33,18,12.14,10.59,64.8,7,0,9,12.008304

73,18:00-18:15,273.530000,1.430000,46.440000,262.650000,0.000000,100.780000,48.370000,1.470000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,48.370000,39.660000,1.430000,19.350000,0.000000,8.410000,30.960000,14.510000,15.880000,8.140000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.850000,20.93,8.97,20.94,0,0,10,55,15.6,41.8,11,5,0,55,18.34,0,8.36,62.8,4,0,4,6.949611

74,18:15-18:30,273.530000,0.880000,46.440000,262.650000,0.000000,100.780000,48.370000,0.900000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,48.370000,39.660000,0.880000,19.350000,0.000000,8.410000,30.960000,14.510000,15.880000,8.140000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.850000,20.77,4.85,20.76,0,0,5,54,14.2,30.64,4,2,0,54,18.66,0,6.13,62.3,2,0,1,3.323727

75,18:30-18:45,273.530000,0.420000,46.440000,262.650000,0.000000,100.780000,48.370000,0.440000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,48.370000,39.660000,0.420000,19.350000,0.000000,8.410000,30.960000,14.510000,15.880000,8.140000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.850000,24.17,2.1,24.16,0,0,1,53.33,20,19.48,1,0,0,53.33,19,0,3.9,72.5,1,0,0,0.916218

76,18:45-19:00,273.530000,0.130000,46.440000,262.650000,0.000000,100.780000,48.370000,0.140000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,48.370000,39.660000,0.130000,19.350000,0.000000,8.410000,30.960000,14.510000,15.880000,8.140000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.850000,24.33,0,24.34,0,0,0,52.67,18.6,8.33,0,0,0,52.67,19.34,0,1.66,73,0.5,0,0,0

77,19:00-19:15,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,48.370000,39.660000,0.000000,19.350000,0.000000,8.720000,30.960000,14.510000,16.170000,8.370000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.930000,24,0,24,0,0,0,51.67,12.01,4.68,0,0,0,51.67,21.66,0,0.94,72,0,0,0,0

78,19:15-19:30,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,48.370000,39.660000,0.000000,19.350000,0.000000,8.720000,30.960000,14.510000,16.170000,8.370000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.930000,23.67,0,23.66,0,0,0,50.67,11.41,2.08,0,0,0,50.67,21.34,0,0.41,71,0,0,0,0

79,19:30-19:45,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,48.370000,39.660000,0.000000,19.350000,0.000000,8.720000,30.960000,14.510000,16.170000,8.370000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.930000,23.33,0,23.34,0,0,0,49.33,8.01,0.52,0,0,0,49.33,20.66,0,0.1,70,0,0,0,0

80,19:45-20:00,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,31.300000,48.370000,39.660000,0.000000,19.350000,0.000000,8.720000,30.960000,14.510000,16.170000,8.370000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,8.930000,23,0,23,0,0,0,48.33,8.01,0,0,0,0,48.33,20.34,0,0,69,0,0,0,0

81,20:00-20:15,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.780000,48.370000,39.660000,0.000000,19.350000,0.000000,10.120000,30.960000,14.510000,16.530000,8.370000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.770000,20,0,20,0,0,0,46,8.01,0,0,0,0,46,19,0,0,60,0,0,0,0

82,20:15-20:30,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.780000,48.370000,39.660000,0.000000,19.350000,0.000000,10.120000,30.960000,14.510000,16.530000,8.370000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.770000,19.67,0,19.66,0,0,0,45,8.01,0,0,0,0,45,18.34,0,0,59,0,0,0,0

83,20:30-20:45,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.780000,48.370000,39.660000,0.000000,19.350000,0.000000,10.120000,30.960000,14.510000,16.530000,8.370000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.770000,19.17,0,19.16,0,0,0,42.67,7.01,0,0,0,0,42.67,17.66,0,0,57.5,0,0,0,0

84,20:45-21:00,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,0.000000,10.120000,30.960000,14.510000,16.530000,8.370000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.770000,17.67,0,17.66,0,0,0,41.67,7.01,0,0,0,0,41.67,17,0,0,53,0,0,0,0

85,21:00-21:15,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,0.000000,8.560000,30.960000,14.510000,16.720000,8.280000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.770000,17,0,17,0,0,0,39.33,7.01,0,0,0,0,39.33,16.66,0,0,51,0,0,0,0

86,21:15-21:30,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,0.000000,8.560000,30.960000,14.510000,16.720000,8.280000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.770000,15.83,0,15.84,0,0,0,38.33,7.01,0,0,0,0,38.33,15.66,0,0,47.5,0,0,0,0

87,21:30-21:45,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,0.000000,9.340000,30.960000,14.510000,16.720000,8.280000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.770000,15.33,0,15.34,0,0,0,36.67,7.01,0,0,0,0,36.67,14.66,0,0,46,0,0,0,0

88,21:45-22:00,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,0.000000,9.340000,30.960000,14.510000,16.720000,8.280000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.770000,15,0,15,0,0,0,31.67,7.01,0,0,0,0,31.67,14.66,0,0,45,0,0,0,0

89,22:00-22:15,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,0.000000,9.340000,30.960000,14.510000,16.900000,8.180000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.620000,14.67,0,14.66,0,0,0,30,7.01,0,0,0,0,30,13.34,0,0,44,0,0,0,0

90,22:15-22:30,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,0.000000,9.340000,30.960000,14.510000,16.900000,8.180000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,9.620000,14.17,0,14.16,0,0,0,29.33,7.01,0,0,0,0,29.33,13,0,0,42.5,0,0,0,0

91,22:30-22:45,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,15.450000,9.340000,15.450000,14.510000,16.900000,8.180000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,10.160000,13.67,0,13.66,0,0,0,25,7.01,0,0,0,0,25,13,0,0,41,0,0,0,0

92,22:45-23:00,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,0.000000,19.350000,15.450000,9.340000,15.450000,14.510000,16.900000,8.180000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,10.160000,13.33,0,13.34,0,0,0,25,7.01,0,0,0,0,25,13,0,0,40,0,0,0,0

93,23:00-23:15,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,29.270000,48.370000,39.660000,0.000000,19.350000,15.450000,9.180000,15.450000,14.510000,17.080000,8.100000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,10.000000,13.33,0,13.34,0,0,0,25,7.01,0,0,0,0,25,13,0,0,40,0,0,0,0

94,23:15-23:30,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,29.270000,48.370000,39.660000,0.000000,19.350000,15.450000,9.180000,15.450000,14.510000,17.080000,8.100000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,10.000000,13.33,0,13.34,0,0,0,25,7.01,0,0,0,0,25,13,0,0,40,0,0,0,0

95,23:30-23:45,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,28.770000,48.370000,39.660000,0.000000,19.350000,15.450000,9.180000,15.450000,14.510000,17.080000,8.100000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,10.000000,13.33,0,13.34,0,0,0,25,7.01,0,0,0,0,25,13,0,0,40,0,0,0,0

96,23:45-24:00,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,15.870000,29.090000,0.000000,115.650000,28.770000,48.370000,39.660000,0.000000,19.350000,15.450000,9.180000,15.450000,14.510000,17.080000,8.100000,5.800000,6.770000,19.350000,0.000000,48.370000,87.260000,10.000000,13.33,0,13.34,0,0,0,25,7.01,0,0,0,0,25,13,0,0,40,0,0,0,0

